map name       source         band [mu]      glon           glat           ra             dec            distance ["]   
338.394-0.68   1              250            338.4060       -0.6639        250.9734       -46.8882       0.00           
338.394-0.68   1              350            338.4060       -0.6637        250.9732       -46.8881       0.72           
338.419-0.40   1              250            338.4110       -0.4239        250.7136       -46.7270       0.00           
338.419-0.40   1              350            338.4116       -0.4236        250.7139       -46.7263       2.41           
338.419-0.40   2              250            338.4224       -0.4322        250.7337       -46.7238       0.00           
338.419-0.40   2              350            338.4227       -0.4330        250.7348       -46.7241       3.08           
338.44-0.701   1              250            338.4300       -0.6913        251.0267       -46.8880       0.00           
338.44-0.701   1              350            338.4348       -0.6923        251.0324       -46.8850       17.65          
338.465-0.01   1              250            338.4010       -0.0290        250.2720       -46.4741       0.00           
338.465-0.01   1              350            338.4014       -0.0289        250.2722       -46.4737       1.48           
338.465-0.01   2              250            338.4355       -0.0454        250.3229       -46.4590       0.00           
338.465-0.01   2              350            338.4359       -0.0452        250.3231       -46.4586       1.61           
338.465-0.01   3              250            338.4161       -0.0130        250.2690       -46.4522       0.00           
338.465-0.01   3              350            338.4158       -0.0129        250.2686       -46.4523       1.14           
338.465-0.01   4              250            338.4913       -0.0093        250.3372       -46.3933       0.00           
338.465-0.01   4              350            338.4916       -0.0089        250.3370       -46.3928       1.80           
338.465-0.01   5              250            338.4868       0.0077         250.3144       -46.3854       0.00           
338.465-0.01   5              350            338.4869       0.0073         250.3149       -46.3856       1.48           
338.465-0.01   6              250            338.4727       0.0571         250.2471       -46.3633       0.00           
338.465-0.01   6              350            338.4736       0.0575         250.2476       -46.3624       3.55           
338.465-0.01   7              250            338.5061       0.0245         250.3146       -46.3598       0.00           
338.465-0.01   7              350            338.5071       0.0247         250.3153       -46.3590       3.67           
338.476-0.42   1              250            338.4769       -0.4289        250.7822       -46.6806       0.00           
338.476-0.42   1              350            338.4757       -0.4274        250.7794       -46.6805       6.92           
338.487-0.28   1              250            338.4874       -0.2836        250.6329       -46.5771       0.00           
338.487-0.28   1              350            338.4880       -0.2835        250.6333       -46.5766       2.19           
338.523-0.13   1              250            338.5149       -0.1236        250.4843       -46.4510       0.00           
338.523-0.13   1              350            338.5168       -0.1251        250.4877       -46.4506       8.71           
338.528+0.05   1              250            338.5486       0.0536         250.3237       -46.3087       0.00           
338.528+0.05   1              350            338.5476       0.0525         250.3239       -46.3102       5.35           
338.547+0.47   1              250            338.5165       0.4976         249.8132       -46.0381       0.00           
338.547+0.47   1              350            338.5165       0.4979         249.8129       -46.0379       1.08           
338.547+0.47   2              250            338.6094       0.5045         249.8948       -45.9642       0.00           
338.547+0.47   2              350            338.6098       0.5045         249.8951       -45.9639       1.44           
338.547+0.47   3              250            338.5873       0.5764         249.7964       -45.9329       0.00           
338.547+0.47   3              350            338.5873       0.5760         249.7969       -45.9331       1.44           
338.563+0.21   1              250            338.5901       0.2280         250.1743       -46.1622       0.00           
338.563+0.21   1              350            338.5908       0.2288         250.1741       -46.1611       3.83           
338.597+0.12   1              250            338.6191       0.0228         250.4245       -46.2761       0.00           
338.597+0.12   1              350            338.6200       0.0232         250.4249       -46.2752       3.55           
338.602+0.56   1              250            338.5885       0.5658         249.8090       -45.9390       0.00           
338.602+0.56   1              350            338.5881       0.5670         249.8073       -45.9385       4.55           
338.644-0.45   1              250            338.5800       -0.4473        250.9010       -46.6149       0.00           
338.644-0.45   1              350            338.5809       -0.4464        250.9009       -46.6136       4.58           
338.644-0.45   2              250            338.6505       -0.4679        250.9909       -46.5751       0.00           
338.644-0.45   2              350            338.6510       -0.4675        250.9909       -46.5744       2.31           
338.644-0.45   3              250            338.6452       -0.4595        250.9766       -46.5736       0.00           
338.644-0.45   3              350            338.6453       -0.4586        250.9757       -46.5729       3.26           
338.648+0.67   1              250            338.6602       0.7024         249.7313       -45.7945       0.00           
338.648+0.67   1              350            338.6612       0.7020         249.7327       -45.7941       3.88           
338.662+1.08   1              250            338.7109       1.1218         249.3336       -45.4765       0.00           
338.662+1.08   1              350            338.7105       1.1232         249.3318       -45.4758       5.24           
338.673+1.06   1              250            338.6905       1.1103         249.3263       -45.4993       0.00           
338.673+1.06   1              350            338.6903       1.1105         249.3259       -45.4993       1.02           
338.675+0.16   1              250            338.6766       0.1665         250.3235       -46.1380       0.00           
338.675+0.16   1              350            338.6767       0.1659         250.3243       -46.1384       2.19           
338.731-0.46   1              250            338.6942       -0.4786        251.0442       -46.5491       0.00           
338.731-0.46   1              350            338.6946       -0.4787        251.0447       -46.5488       1.48           
338.731-0.46   2              250            338.6875       -0.4583        251.0155       -46.5408       0.00           
338.731-0.46   2              350            338.6870       -0.4579        251.0146       -46.5409       2.31           
338.731-0.46   3              250            338.7137       -0.4655        251.0484       -46.5257       0.00           
338.731-0.46   3              350            338.7130       -0.4656        251.0478       -46.5263       2.55           
338.731-0.46   4              250            338.7318       -0.4691        251.0695       -46.5144       0.00           
338.731-0.46   4              350            338.7323       -0.4686        251.0695       -46.5137       2.55           
338.731-0.46   5              250            338.7506       -0.4642        251.0820       -46.4970       0.00           
338.731-0.46   5              350            338.7514       -0.4637        251.0822       -46.4960       3.40           
338.731-0.46   6              250            338.7910       -0.4698        251.1265       -46.4701       0.00           
338.731-0.46   6              350            338.7921       -0.4697        251.1275       -46.4692       3.98           
338.734+0.58   1              250            338.7073       0.5835         249.9036       -45.8386       0.00           
338.734+0.58   1              350            338.7077       0.5833         249.9041       -45.8384       1.61           
338.76-0.559   1              250            338.7612       -0.5594        251.1968       -46.5511       0.00           
338.76-0.559   1              350            338.7621       -0.5579        251.1960       -46.5495       6.30           
338.766+0.66   1              250            338.7658       0.5880         249.9545       -45.7919       0.00           
338.766+0.66   1              350            338.7667       0.5871         249.9563       -45.7918       4.58           
338.766+0.66   2              250            338.7590       0.6016         249.9335       -45.7879       0.00           
338.766+0.66   2              350            338.7583       0.6013         249.9331       -45.7886       2.74           
338.766+0.66   3              250            338.8003       0.6072         249.9668       -45.7533       0.00           
338.766+0.66   3              350            338.7999       0.6072         249.9664       -45.7536       1.44           
338.766+0.66   4              250            338.7730       0.6372         249.9087       -45.7538       0.00           
338.766+0.66   4              350            338.7735       0.6380         249.9083       -45.7529       3.40           
338.766+0.66   5              250            338.7964       0.6326         249.9359       -45.7394       0.00           
338.766+0.66   5              350            338.7965       0.6329         249.9357       -45.7391       1.14           
338.77-0.31    1              250            338.7717       -0.3220        250.9460       -46.3879       0.00           
338.77-0.31    1              350            338.7731       -0.3208        250.9461       -46.3861       6.64           
338.786+0.47   1              250            338.7972       0.4756         250.1050       -45.8430       0.00           
338.786+0.47   1              350            338.7978       0.4769         250.1042       -45.8417       5.15           
338.806-0.48   1              250            338.8050       -0.4843        251.1557       -46.4689       0.00           
338.806-0.48   1              350            338.8031       -0.4858        251.1556       -46.4714       8.71           
338.811+0.39   1              250            338.8109       0.3376         250.2666       -45.9242       0.00           
338.811+0.39   1              350            338.8119       0.3378         250.2673       -45.9233       3.67           
338.816-0.35   1              250            338.8188       -0.3697        251.0430       -46.3836       0.00           
338.816-0.35   1              350            338.8192       -0.3698        251.0435       -46.3833       1.48           
338.816-0.35   2              250            338.8160       -0.3582        251.0278       -46.3782       0.00           
338.816-0.35   2              350            338.8163       -0.3580        251.0278       -46.3778       1.30           
338.825+0.14   1              250            338.8236       0.1455         250.4862       -46.0415       0.00           
338.825+0.14   1              350            338.8240       0.1465         250.4855       -46.0406       3.88           
338.834+0.71   1              250            338.8417       0.7007         249.9062       -45.6603       0.00           
338.834+0.71   1              350            338.8410       0.7017         249.9045       -45.6601       4.39           
338.846+0.55   1              250            338.8545       0.5572         250.0720       -45.7460       0.00           
338.846+0.55   1              350            338.8553       0.5584         250.0714       -45.7446       5.19           
338.848-0.55   1              250            338.8373       -0.5707        251.2814       -46.5008       0.00           
338.848-0.55   1              350            338.8383       -0.5699        251.2815       -46.4996       4.61           
338.928-0.11   1              250            338.9259       -0.1562        250.9111       -46.1628       0.00           
338.928-0.11   1              350            338.9269       -0.1561        250.9119       -46.1620       3.62           
338.93-0.079   1              250            338.9427       -0.1148        250.8818       -46.1230       0.00           
338.93-0.079   1              350            338.9420       -0.1161        250.8826       -46.1244       5.32           
338.936-0.42   1              250            338.8987       -0.4324        251.1875       -46.3641       0.00           
338.936-0.42   1              350            338.8990       -0.4321        251.1874       -46.3637       1.53           
338.936-0.42   2              250            338.9494       -0.4198        251.2216       -46.3174       0.00           
338.936-0.42   2              350            338.9489       -0.4203        251.2217       -46.3182       2.55           
338.958+0.63   1              250            338.9665       0.5411         250.1955       -45.6728       0.00           
338.958+0.63   1              350            338.9673       0.5417         250.1957       -45.6718       3.60           
338.958+0.63   2              250            338.9873       0.5658         250.1888       -45.6409       0.00           
338.958+0.63   2              350            338.9873       0.5656         250.1890       -45.6410       0.72           
338.958+0.63   3              250            339.0166       0.5571         250.2258       -45.6247       0.00           
338.958+0.63   3              350            339.0139       0.5570         250.2234       -45.6268       9.73           
338.961+0.37   1              250            338.9603       0.3761         250.3669       -45.7866       0.00           
338.961+0.37   1              350            338.9606       0.3765         250.3668       -45.7861       1.80           
338.986-0.04   1              250            338.9820       -0.0522        250.8509       -46.0523       0.00           
338.986-0.04   1              350            338.9821       -0.0515        250.8502       -46.0517       2.55           
338.996+0.31   1              250            338.9978       0.3187         250.4643       -45.7963       0.00           
338.996+0.31   1              350            339.0006       0.3201         250.4654       -45.7933       11.27          
339.004+0.44   1              250            338.9615       0.4654         250.2720       -45.7267       0.00           
339.004+0.44   1              350            338.9618       0.4655         250.2722       -45.7264       1.14           
339.037+0.13   1              250            339.0268       0.1125         250.7145       -45.9103       0.00           
339.037+0.13   1              350            339.0258       0.1116         250.7145       -45.9117       4.84           
339.038+0.68   1              250            339.0214       0.6744         250.1048       -45.5434       0.00           
339.038+0.68   1              350            339.0216       0.6750         250.1044       -45.5428       2.28           
339.043-0.72   1              250            339.0012       -0.6955        251.5739       -46.4576       0.00           
339.043-0.72   1              350            339.0029       -0.6930        251.5727       -46.4547       10.88          
339.05+0.439   1              250            339.0516       0.4471         250.3770       -45.6712       0.00           
339.05+0.439   1              350            339.0503       0.4485         250.3742       -45.6712       6.88           
339.059-0.66   1              250            339.0688       -0.6785        251.6188       -46.3951       0.00           
339.059-0.66   1              350            339.0684       -0.6779        251.6177       -46.3950       2.60           
339.084+0.70   1              250            339.0843       0.6804         250.1579       -45.4923       0.00           
339.084+0.70   1              350            339.0851       0.6804         250.1587       -45.4917       2.88           
339.084+0.70   2              250            339.0347       0.7574         250.0288       -45.4784       0.00           
339.084+0.70   2              350            339.0346       0.7578         250.0283       -45.4782       1.48           
339.135-0.50   1              250            339.1397       -0.5288        251.5206       -46.2440       0.00           
339.135-0.50   1              350            339.1402       -0.5282        251.5204       -46.2432       2.81           
339.135-0.50   2              250            339.1453       -0.5163        251.5121       -46.2316       0.00           
339.135-0.50   2              350            339.1456       -0.5163        251.5124       -46.2314       1.08           
339.189-0.78   1              250            339.2069       -0.8102        251.8939       -46.3751       0.00           
339.189-0.78   1              350            339.2077       -0.8092        251.8935       -46.3739       4.61           
339.211-0.46   1              250            339.2114       -0.4650        251.5178       -46.1480       0.00           
339.211-0.46   1              350            339.2108       -0.4656        251.5179       -46.1489       3.05           
339.236+0.26   1              250            339.2375       0.2654         250.7478       -45.6510       0.00           
339.236+0.26   1              350            339.2389       0.2648         250.7498       -45.6504       5.48           
339.249+0.41   1              250            339.2501       0.4118         250.6020       -45.5452       0.00           
339.249+0.41   1              350            339.2503       0.4119         250.6021       -45.5450       0.80           
339.263-0.41   1              250            339.2622       -0.4146        251.5102       -46.0767       0.00           
339.263-0.41   1              350            339.2620       -0.4153        251.5107       -46.0773       2.62           
339.263-0.41   2              250            339.2392       -0.3728        251.4428       -46.0670       0.00           
339.263-0.41   2              350            339.2393       -0.3716        251.4416       -46.0661       4.33           
339.263-0.41   3              250            339.2645       -0.3682        251.4615       -46.0448       0.00           
339.263-0.41   3              350            339.2642       -0.3684        251.4614       -46.0451       1.30           
339.293-0.77   1              250            339.2929       -0.7744        251.9348       -46.2864       0.00           
339.293-0.77   1              350            339.2937       -0.7738        251.9348       -46.2854       3.60           
339.305-0.49   1              250            339.3071       -0.4934        251.6386       -46.0937       0.00           
339.305-0.49   1              350            339.3068       -0.4936        251.6385       -46.0940       1.30           
339.308-0.37   1              250            339.2978       -0.3916        251.5183       -46.0347       0.00           
339.308-0.37   1              350            339.3001       -0.3908        251.5196       -46.0324       8.77           
339.31+0.836   1              250            339.3230       0.8236         250.2302       -45.2186       0.00           
339.31+0.836   1              350            339.3235       0.8235         250.2307       -45.2183       1.84           
339.351-0.46   1              250            339.3286       -0.4463        251.6070       -46.0468       0.00           
339.351-0.46   1              350            339.3300       -0.4447        251.6066       -46.0447       7.65           
339.359+0.54   1              250            339.3329       0.5291         250.5539       -45.4057       0.00           
339.359+0.54   1              350            339.3335       0.5290         250.5546       -45.4053       2.19           
339.381-0.59   1              250            339.3797       -0.5961        251.8193       -46.1049       0.00           
339.381-0.59   1              350            339.3799       -0.5960        251.8193       -46.1047       0.80           
339.39-0.413   1              250            339.3505       -0.4411        251.6218       -46.0267       0.00           
339.39-0.413   1              350            339.3505       -0.4429        251.6238       -46.0279       6.48           
339.39-0.413   2              250            339.3082       -0.3741        251.5089       -46.0154       0.00           
339.39-0.413   2              350            339.3089       -0.3742        251.5096       -46.0149       2.55           
339.58-0.38    1              250            339.3554       -0.4036        251.5853       -45.9987       0.00           
339.58-0.38    1              350            339.3553       -0.4022        251.5837       -45.9978       5.05           
339.58-0.38    2              250            339.3675       -0.4069        251.6002       -45.9916       0.00           
339.58-0.38    2              350            339.3665       -0.4059        251.5982       -45.9917       5.09           
339.58-0.38    3              250            339.4469       -0.4796        251.7540       -45.9783       0.00           
339.58-0.38    3              350            339.4480       -0.4797        251.7551       -45.9775       3.98           
339.58-0.38    4              250            339.3778       -0.4053        251.6081       -45.9827       0.00           
339.58-0.38    4              350            339.3771       -0.4057        251.6079       -45.9835       2.90           
339.58-0.38    5              250            339.4239       -0.4276        251.6755       -45.9621       0.00           
339.58-0.38    5              350            339.4238       -0.4267        251.6745       -45.9616       3.26           
339.58-0.38    6              250            339.6020       -0.4497        251.8654       -45.8407       0.00           
339.58-0.38    6              350            339.6031       -0.4497        251.8664       -45.8398       3.96           
339.58-0.38    7              250            339.5674       -0.3898        251.7677       -45.8283       0.00           
339.58-0.38    7              350            339.5681       -0.3893        251.7678       -45.8274       3.10           
339.629-0.12   1              250            339.6081       -0.1150        251.5060       -45.6191       0.00           
339.629-0.12   1              350            339.6081       -0.1142        251.5051       -45.6186       2.88           
339.629-0.12   2              250            339.6431       -0.1012        251.5235       -45.5835       0.00           
339.629-0.12   2              350            339.6432       -0.1015        251.5239       -45.5836       1.14           
339.672-1.01   1              250            339.6678       -1.0313        252.5675       -46.1643       0.00           
339.672-1.01   1              350            339.6688       -1.0323        252.5695       -46.1642       5.09           
339.898-0.39   1              250            339.8999       -0.3943        252.0802       -45.5774       0.00           
339.898-0.39   1              350            339.8998       -0.3936        252.0793       -45.5770       2.55           
339.898-0.39   2              250            339.8748       -0.3436        252.0017       -45.5639       0.00           
339.898-0.39   2              350            339.8759       -0.3441        252.0032       -45.5634       4.35           
34.131+0.075   1              250            34.1564        0.1111         283.3190       1.1404         0.00           
34.131+0.075   1              350            34.1557        0.1122         283.3177       1.1403         4.69           
34.172+0.477   1              250            34.1697        0.4766         282.9997       1.3189         0.00           
34.172+0.477   1              350            34.1692        0.4766         282.9995       1.3185         1.80           
34.539+0.536   1              250            34.5164        0.5509         283.0917       1.6613         0.00           
34.539+0.536   1              350            34.5165        0.5507         283.0919       1.6613         0.80           
34.685-0.729   1              250            34.6564        -0.7349        284.3001       1.1994         0.00           
34.685-0.729   1              350            34.6562        -0.7347        284.2999       1.1993         1.02           
34.709-0.67    1              250            34.7049        -0.6675        284.2623       1.2733         0.00           
34.709-0.67    1              350            34.7047        -0.6666        284.2614       1.2735         3.32           
34.737-0.78    1              250            34.7450        -0.8110        284.4083       1.2435         0.00           
34.737-0.78    1              350            34.7456        -0.8118        284.4093       1.2437         3.60           
34.739-0.118   1              250            34.7393        -0.1186        283.7894       1.5544         0.00           
34.739-0.118   1              350            34.7394        -0.1190        283.7898       1.5543         1.48           
34.745-0.546   1              250            34.7306        -0.5769        284.1934       1.3375         0.00           
34.745-0.546   1              350            34.7299        -0.5773        284.1934       1.3367         2.90           
34.776-0.805   1              250            34.7778        -0.8064        284.4192       1.2748         0.00           
34.776-0.805   1              350            34.7779        -0.8071        284.4198       1.2745         2.55           
34.784-0.557   1              250            34.7466        -0.5456        284.1728       1.3660         0.00           
34.784-0.557   1              350            34.7477        -0.5444        284.1723       1.3676         5.86           
34.93+0.338    1              250            34.9293        0.3408         283.4671       1.9330         0.00           
34.93+0.338    1              350            34.9296        0.3399         283.4680       1.9329         3.42           
34.931+0.386   1              250            34.9437        0.3896         283.4302       1.9681         0.00           
34.931+0.386   1              350            34.9456        0.3892         283.4314       1.9696         6.99           
340.001-0.18   1              250            339.9895       -0.1702        251.9185       -45.3643       0.00           
340.001-0.18   1              350            339.9883       -0.1715        251.9188       -45.3661       6.37           
340.065-0.23   1              250            340.0682       -0.2377        252.0641       -45.3478       0.00           
340.065-0.23   1              350            340.0696       -0.2365        252.0641       -45.3459       6.64           
340.065-0.23   2              250            340.0588       -0.2235        252.0400       -45.3458       0.00           
340.065-0.23   2              350            340.0596       -0.2221        252.0393       -45.3443       5.80           
340.065-0.23   3              250            340.0797       -0.2409        252.0781       -45.3410       0.00           
340.065-0.23   3              350            340.0809       -0.2395        252.0777       -45.3392       6.64           
340.076+0.50   1              250            340.0908       0.5098         251.2786       -44.8459       0.00           
340.076+0.50   1              350            340.0912       0.5098         251.2790       -44.8456       1.44           
340.079-1.03   1              250            340.0920       -1.0312        252.9569       -45.8376       0.00           
340.079-1.03   1              350            340.0880       -1.0285        252.9502       -45.8390       17.37          
340.083-0.16   1              250            340.1313       -0.1824        252.0618       -45.2639       0.00           
340.083-0.16   1              350            340.1318       -0.1826        252.0625       -45.2636       1.94           
340.091-0.85   1              250            340.0623       -0.8347        252.7126       -45.7353       0.00           
340.091-0.85   1              350            340.0624       -0.8346        252.7126       -45.7352       0.51           
340.091-0.85   2              250            340.0944       -0.8407        252.7485       -45.7144       0.00           
340.091-0.85   2              350            340.0952       -0.8436        252.7525       -45.7157       10.83          
340.091-0.85   3              250            340.1328       -0.8625        252.8076       -45.6987       0.00           
340.091-0.85   3              350            340.1324       -0.8614        252.8061       -45.6984       4.21           
340.091-0.85   4              250            340.1134       -0.8171        252.7399       -45.6847       0.00           
340.091-0.85   4              350            340.1133       -0.8159        252.7385       -45.6840       4.33           
340.094+0.92   1              250            340.1632       0.8659         250.9660       -44.5584       0.00           
340.094+0.92   1              350            340.1634       0.8650         250.9671       -44.5589       3.32           
340.094+0.92   2              250            340.1162       0.9219         250.8634       -44.5572       0.00           
340.094+0.92   2              350            340.1160       0.9184         250.8669       -44.5597       12.62          
340.094+0.92   3              250            340.1587       0.9052         250.9202       -44.5361       0.00           
340.094+0.92   3              350            340.1590       0.9053         250.9203       -44.5358       1.14           
340.113-0.80   1              250            340.1121       -0.8269        252.7495       -45.6920       0.00           
340.113-0.80   1              350            340.1118       -0.8279        252.7503       -45.6929       3.76           
340.127-0.10   1              250            340.1184       -0.1169        251.9789       -45.2315       0.00           
340.127-0.10   1              350            340.1184       -0.1166        251.9786       -45.2313       1.08           
340.127-0.10   2              250            340.1289       -0.1087        251.9797       -45.2182       0.00           
340.127-0.10   2              350            340.1293       -0.1087        251.9800       -45.2179       1.44           
340.176-0.22   1              250            340.1691       -0.2163        252.1333       -45.2568       0.00           
340.176-0.22   1              350            340.1696       -0.2159        252.1333       -45.2562       2.31           
340.179-0.38   1              250            340.1520       -0.3836        252.2998       -45.3775       0.00           
340.179-0.38   1              350            340.1530       -0.3836        252.3007       -45.3768       3.60           
340.188-0.06   1              250            340.1825       -0.0679        251.9845       -45.1509       0.00           
340.188-0.06   1              350            340.1841       -0.0675        251.9855       -45.1494       5.94           
340.213-0.1    1              250            340.2070       -0.0830        252.0233       -45.1419       0.00           
340.213-0.1    1              350            340.2072       -0.0829        252.0234       -45.1417       0.80           
340.216-0.31   1              250            340.2349       -0.3057        252.2906       -45.2639       0.00           
340.216-0.31   1              350            340.2335       -0.3060        252.2897       -45.2652       5.15           
340.228+0.51   1              250            340.2614       0.3894         251.5640       -44.7947       0.00           
340.228+0.51   1              350            340.2605       0.3890         251.5636       -44.7957       3.55           
340.228+0.51   2              250            340.2795       0.3870         251.5832       -44.7825       0.00           
340.228+0.51   2              350            340.2801       0.3871         251.5836       -44.7820       2.19           
340.228+0.51   3              250            340.2632       0.4431         251.5082       -44.7585       0.00           
340.228+0.51   3              350            340.2634       0.4439         251.5075       -44.7578       2.97           
340.243-0.31   1              250            340.2443       -0.3159        252.3103       -45.2633       0.00           
340.243-0.31   1              350            340.2443       -0.3164        252.3109       -45.2636       1.80           
340.248-0.38   1              250            340.2563       -0.3908        252.4029       -45.3022       0.00           
340.248-0.38   1              350            340.2568       -0.3902        252.4027       -45.3014       2.81           
340.248-0.38   2              250            340.2662       -0.3770        252.3969       -45.2857       0.00           
340.248-0.38   2              350            340.2675       -0.3771        252.3982       -45.2848       4.69           
340.248-0.38   3              250            340.2827       -0.3735        252.4081       -45.2708       0.00           
340.248-0.38   3              350            340.2829       -0.3750        252.4099       -45.2716       5.45           
340.26-0.223   1              250            340.2544       -0.2258        252.2215       -45.1976       0.00           
340.26-0.223   1              350            340.2552       -0.2260        252.2225       -45.1972       2.97           
340.26-0.223   2              250            340.2555       -0.2109        252.2064       -45.1872       0.00           
340.26-0.223   2              350            340.2556       -0.2099        252.2054       -45.1865       3.62           
340.26-0.223   3              250            340.2617       -0.1948        252.1945       -45.1721       0.00           
340.26-0.223   3              350            340.2611       -0.1929        252.1919       -45.1714       7.17           
340.26-0.223   4              250            340.2059       -0.0481        251.9845       -45.1203       0.00           
340.26-0.223   4              350            340.2066       -0.0482        251.9852       -45.1198       2.55           
340.295-0.07   1              250            340.2840       -0.0720        252.0817       -45.0760       0.00           
340.295-0.07   1              350            340.2845       -0.0712        252.0813       -45.0751       3.40           
340.295-0.07   2              250            340.2965       -0.0766        252.0981       -45.0694       0.00           
340.295-0.07   2              350            340.2973       -0.0767        252.0989       -45.0688       2.90           
340.295-0.07   3              250            340.2921       -0.0508        252.0662       -45.0561       0.00           
340.295-0.07   3              350            340.2931       -0.0500        252.0662       -45.0548       4.61           
340.304+1.03   1              250            340.3081       1.0153         250.9407       -44.3511       0.00           
340.304+1.03   1              350            340.3081       1.0160         250.9400       -44.3507       2.52           
340.32-0.231   1              250            340.3029       -0.2533        252.2957       -45.1782       0.00           
340.32-0.231   1              350            340.3040       -0.2534        252.2968       -45.1774       3.98           
340.32-0.231   2              250            340.3542       -0.2435        252.3317       -45.1326       0.00           
340.32-0.231   2              350            340.3547       -0.2437        252.3324       -45.1323       1.94           
340.32-0.231   3              250            340.3585       -0.1972        252.2854       -45.0995       0.00           
340.32-0.231   3              350            340.3580       -0.1972        252.2849       -45.0999       1.80           
340.352-0.3    1              250            340.3321       -0.3200        252.3948       -45.1986       0.00           
340.352-0.3    1              350            340.3323       -0.3204        252.3954       -45.1987       1.61           
340.352-0.3    2              250            340.3352       -0.3017        252.3777       -45.1845       0.00           
340.352-0.3    2              350            340.3356       -0.3012        252.3775       -45.1839       2.31           
340.352-0.3    3              250            340.3379       -0.2932        252.3709       -45.1770       0.00           
340.352-0.3    3              350            340.3381       -0.2944        252.3724       -45.1776       4.38           
340.463-0.57   1              250            340.4314       -0.5927        252.7828       -45.2967       0.00           
340.463-0.57   1              350            340.4295       -0.5966        252.7853       -45.3007       15.62          
340.463-0.57   2              250            340.4418       -0.5820        252.7805       -45.2819       0.00           
340.463-0.57   2              350            340.4423       -0.5816        252.7805       -45.2812       2.31           
340.463-0.57   3              250            340.4798       -0.5830        252.8160       -45.2532       0.00           
340.463-0.57   3              350            340.4800       -0.5814        252.8144       -45.2521       5.80           
340.495-0.94   1              250            340.5093       -0.9551        253.2516       -45.4669       0.00           
340.495-0.94   1              350            340.5114       -0.9554        253.2538       -45.4655       7.64           
340.495-0.94   2              250            340.5018       -0.9354        253.2231       -45.4602       0.00           
340.495-0.94   2              350            340.5017       -0.9359        253.2235       -45.4606       1.84           
340.495-0.94   3              250            340.5290       -0.9498        253.2635       -45.4483       0.00           
340.495-0.94   3              350            340.5295       -0.9494        253.2635       -45.4477       2.30           
340.495-0.94   4              250            340.5003       -0.9154        253.1997       -45.4487       0.00           
340.495-0.94   4              350            340.4988       -0.9153        253.1982       -45.4498       5.41           
340.495-0.94   5              250            340.5308       -0.9282        253.2413       -45.4332       0.00           
340.495-0.94   5              350            340.5321       -0.9278        253.2421       -45.4320       4.90           
340.593-0.93   1              250            340.5931       -0.9405        253.3111       -45.3928       0.00           
340.593-0.93   1              350            340.5934       -0.9404        253.3112       -45.3925       1.14           
340.593-0.93   2              250            340.5948       -0.9300        253.3010       -45.3848       0.00           
340.593-0.93   2              350            340.5944       -0.9324        253.3033       -45.3867       8.76           
340.634-0.15   1              250            340.6349       -0.1518        252.4868       -44.8584       0.00           
340.634-0.15   1              350            340.6342       -0.1505        252.4848       -44.8581       5.32           
340.769-0.11   1              250            340.7581       -0.1267        252.5708       -44.7477       0.00           
340.769-0.11   1              350            340.7587       -0.1260        252.5706       -44.7468       3.32           
340.769-0.11   2              250            340.7717       -0.1377        252.5950       -44.7443       0.00           
340.769-0.11   2              350            340.7702       -0.1376        252.5935       -44.7453       5.41           
340.843-0.96   1              250            340.8352       -0.9669        253.5576       -45.2218       0.00           
340.843-0.96   1              350            340.8356       -0.9672        253.5583       -45.2217       1.80           
340.873-0.92   1              250            340.8777       -0.8931        253.5143       -45.1423       0.00           
340.873-0.92   1              350            340.8780       -0.8920        253.5134       -45.1414       4.10           
340.969-1.02   1              250            340.9448       -1.0600        253.7582       -45.1953       0.00           
340.969-1.02   1              350            340.9448       -1.0595        253.7576       -45.1949       1.80           
340.991-0.31   1              250            341.0098       -0.3164        253.0023       -44.6748       0.00           
340.991-0.31   1              350            341.0097       -0.3160        253.0018       -44.6746       1.48           
340.993-0.97   1              250            341.0039       -0.9549        253.6950       -45.0832       0.00           
340.993-0.97   1              350            341.0051       -0.9553        253.6965       -45.0825       4.55           
341.004-0.12   1              250            341.0046       -0.1314        252.7972       -44.5610       0.00           
341.004-0.12   1              350            341.0041       -0.1305        252.7958       -44.5608       3.71           
341.04-0.115   1              250            341.0396       -0.1124        252.8080       -44.5219       0.00           
341.04-0.115   1              350            341.0387       -0.1112        252.8059       -44.5219       5.40           
341.194-0.22   1              250            341.1982       -0.2207        253.0666       -44.4685       0.00           
341.194-0.22   1              350            341.1969       -0.2199        253.0646       -44.4690       5.50           
341.232-0.26   1              250            341.1878       -0.3164        253.1611       -44.5373       0.00           
341.232-0.26   1              350            341.1880       -0.3157        253.1605       -44.5367       2.62           
341.232-0.26   2              250            341.1953       -0.2875        253.1364       -44.5132       0.00           
341.232-0.26   2              350            341.1958       -0.2878        253.1372       -44.5130       2.10           
341.232-0.26   3              250            341.1732       -0.2561        253.0827       -44.5103       0.00           
341.232-0.26   3              350            341.1744       -0.2562        253.0839       -44.5095       4.33           
341.232-0.26   4              250            341.2173       -0.2971        253.1664       -44.5023       0.00           
341.232-0.26   4              350            341.2180       -0.2974        253.1673       -44.5019       2.74           
341.232-0.26   5              250            341.1935       -0.2681        253.1138       -44.5023       0.00           
341.232-0.26   5              350            341.1936       -0.2674        253.1131       -44.5017       2.55           
341.232-0.26   6              250            341.2087       -0.2810        253.1413       -44.4987       0.00           
