-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  49.618-0.554     61        49.7010        -0.5797       291.2112        14.6047
  49.618-0.554     62        49.6699        -0.5185       291.1402        14.6063
  49.618-0.554     63        49.6660        -0.5116       291.1321        14.6061
  49.618-0.554     64        49.6631        -0.5075       291.1269        14.6055
  49.618-0.554     65        49.6497        -0.4787       291.0941        14.6074
  49.618-0.554     66        49.6544        -0.4871       291.1041        14.6075
  49.618-0.554     67        49.6593        -0.4936       291.1124        14.6087
  49.618-0.554     68        49.6700        -0.5116       291.1340        14.6096
  49.618-0.554     69        49.6663        -0.4979       291.1198        14.6129
  49.618-0.554     70        49.6594        -0.4802       291.1002        14.6152
  49.618-0.554     71        49.6774        -0.5103       291.1364        14.6168
  49.618-0.554     72        49.6816        -0.5171       291.1447        14.6172
  49.618-0.554     73        49.6773        -0.5040       291.1307        14.6197
  49.618-0.554     74        49.6833        -0.5103       291.1393        14.6220
  49.618-0.554     75        49.6702        -0.4855       291.1104        14.6221
  49.618-0.554     76        49.6630        -0.4707       291.0934        14.6228
  49.618-0.554     77        49.6829        -0.4992       291.1291        14.6269
  49.618-0.554     78        49.6902        -0.5071       291.1398        14.6296
  49.618-0.554     79        49.6767        -0.4816       291.1101        14.6298
  49.618-0.554     80        49.6915        -0.4955       291.1299        14.6362
  49.618-0.554     81        49.6806        -0.4767       291.1075        14.6355
  49.618-0.554     82        49.6772        -0.4709       291.1005        14.6353
  49.618-0.554     83        49.6974        -0.5054       291.1419        14.6367
  49.618-0.554     84        49.6943        -0.4898       291.1261        14.6414
  49.618-0.554     85        49.6835        -0.4669       291.1000        14.6427
  49.618-0.554     86        49.7038        -0.5054       291.1449        14.6423
  49.618-0.554     87        49.7138        -0.5113       291.1552        14.6484
  49.618-0.554     88        49.7074        -0.4970       291.1391        14.6495
   49.63-0.282      1        49.6197        -0.2902       290.9078        14.6701
  49.633-0.465      1        49.6298        -0.4564       291.0641        14.6003
  49.637-0.483      1        49.6054        -0.4711       291.0655        14.5719
  49.637-0.483      2        49.6430        -0.5278       291.1356        14.5782
  49.637-0.483      3        49.6119        -0.4697       291.0675        14.5784
  49.637-0.483      4        49.6450        -0.5190       291.1286        14.5841
  49.637-0.483      5        49.6145        -0.4593       291.0593        14.5855
  49.648-0.202      1        49.6343        -0.2716       290.8980        14.6917
  49.648-0.202      2        49.6403        -0.2725       290.9018        14.6966
  49.648-0.202      3        49.6374        -0.2665       290.8949        14.6969
  49.648-0.202      4        49.6443        -0.2668       290.8985        14.7028
  49.648-0.202      5        49.6493        -0.2530       290.8884        14.7137
  49.648-0.202      6        49.6586        -0.2647       290.9037        14.7164
  49.648-0.202      7        49.6558        -0.2542       290.8927        14.7189
  49.648-0.202      8        49.6281        -0.1566       290.7902        14.7406
  49.648-0.202      9        49.6691        -0.2255       290.8730        14.7442
  49.648-0.202     10        49.6668        -0.2025       290.8509        14.7530
  49.648-0.202     11        49.6744        -0.2080       290.8597        14.7571
  49.648-0.202     12        49.6906        -0.2259       290.8839        14.7629
  49.648-0.202     13        49.6980        -0.2383       290.8988        14.7636
  49.648-0.202     14        49.6925        -0.2291       290.8878        14.7631
  49.648-0.202     15        49.6706        -0.1841       290.8361        14.7651
  49.648-0.202     16        49.6757        -0.1881       290.8422        14.7676
  49.648-0.202     17        49.6951        -0.2220       290.8826        14.7688
  49.648-0.202     18        49.6984        -0.2261       290.8879        14.7697
  49.648-0.202     19        49.6816        -0.1922       290.8488        14.7710
  49.648-0.202     20        49.6724        -0.1736       290.8273        14.7716
  49.648-0.202     21        49.6923        -0.2091       290.8694        14.7724
  49.648-0.202     22        49.6769        -0.1799       290.8353        14.7726
  49.648-0.202     23        49.6898        -0.2027       290.8624        14.7732
  49.648-0.202     24        49.6827        -0.1864       290.8440        14.7747
  49.648-0.202     25        49.6866        -0.1935       290.8524        14.7747
  49.648-0.202     26        49.6552        -0.1289       290.7782        14.7775
  49.648-0.202     27        49.6867        -0.1865       290.8461        14.7781
   49.655-0.24      1        49.6493        -0.2530       290.8884        14.7137
  49.669-0.355      1        49.6282        -0.3561       290.9720        14.6465
  49.669-0.355      2        49.6328        -0.3615       290.9792        14.6479
  49.669-0.355      3        49.6462        -0.3724       290.9957        14.6546
  49.669-0.355      4        49.6540        -0.3448       290.9744        14.6745
  49.669-0.355      5        49.6665        -0.3416       290.9776        14.6870
  49.669-0.355      6        49.6654        -0.3334       290.9695        14.6899
  49.669-0.355      7        49.6742        -0.3325       290.9730        14.6981
  49.669-0.355      8        49.6804        -0.3420       290.9846        14.6991
  49.669-0.355      9        49.6816        -0.3361       290.9799        14.7030
  49.669-0.355     10        49.6903        -0.3465       290.9937        14.7057
  49.669-0.355     11        49.6989        -0.3580       291.0084        14.7078
  49.669-0.355     12        49.6910        -0.3355       290.9840        14.7115
  49.669-0.355     13        49.7054        -0.3609       291.0142        14.7121
  49.675-0.157      1        49.6691        -0.2255       290.8730        14.7442
  49.675-0.157      2        49.6744        -0.2080       290.8597        14.7571
  49.675-0.157      3        49.6706        -0.1841       290.8361        14.7651
  49.675-0.157      4        49.6757        -0.1881       290.8422        14.7676
  49.675-0.157      5        49.6951        -0.2220       290.8826        14.7688
  49.675-0.157      6        49.6816        -0.1922       290.8488        14.7710
  49.675-0.157      7        49.6724        -0.1736       290.8273        14.7716
  49.675-0.157      8        49.6769        -0.1799       290.8353        14.7726
  49.675-0.157      9        49.6898        -0.2027       290.8624        14.7732
  49.675-0.157     10        49.6866        -0.1935       290.8524        14.7747
  49.675-0.157     11        49.6552        -0.1289       290.7782        14.7775
  49.675-0.157     12        49.6896        -0.1873       290.8482        14.7803
  49.675-0.157     13        49.6954        -0.2000       290.8627        14.7795
  49.675-0.157     14        49.6930        -0.1930       290.8551        14.7806
  49.675-0.157     15        49.6992        -0.1955       290.8603        14.7849
  49.675-0.157     16        49.7106        -0.2107       290.8799        14.7877
  49.675-0.157     17        49.6944        -0.1818       290.8455        14.7871
  49.675-0.157     18        49.7057        -0.1894       290.8580        14.7935
  49.675-0.157     19        49.6992        -0.1778       290.8443        14.7933
  49.675-0.157     20        49.6899        -0.1557       290.8196        14.7955
  49.675-0.157     21        49.6867        -0.1488       290.8117        14.7959
  49.675-0.157     22        49.7066        -0.1775       290.8476        14.7999
  49.675-0.157     23        49.7157        -0.1914       290.8648        14.8014
  49.675-0.157     24        49.7139        -0.1866       290.8594        14.8021
  49.675-0.157     25        49.7102        -0.1764       290.8483        14.8036
  49.675-0.157     26        49.6895        -0.1289       290.7949        14.8078
  49.675-0.157     27        49.7052        -0.1594       290.8304        14.8072
  49.675-0.157     28        49.7261        -0.1906       290.8691        14.8109
  49.675-0.157     29        49.7163        -0.1711       290.8466        14.8115
  49.675-0.157     30        49.7108        -0.1615       290.8351        14.8112
  49.675-0.157     31        49.6954        -0.1320       290.8006        14.8115
  49.675-0.157     32        49.7253        -0.1817       290.8606        14.8144
  49.675-0.157     33        49.7314        -0.1888       290.8700        14.8164
  49.675-0.157     34        49.7034        -0.1310       290.8036        14.8191
  49.675-0.157     35        49.7276        -0.1731       290.8538        14.8205
  49.675-0.157     36        49.7274        -0.1632       290.8447        14.8251
  49.675-0.157     37        49.7086        -0.1281       290.8035        14.8250
  49.675-0.157     38        49.7126        -0.1336       290.8105        14.8259
  49.675-0.157     39        49.7270        -0.1511       290.8335        14.8304
  49.675-0.157     40        49.7294        -0.1566       290.8397        14.8299
  49.675-0.157     41        49.7186        -0.1373       290.8168        14.8295
  49.675-0.157     42        49.7372        -0.1662       290.8522        14.8322
  49.675-0.157     43        49.7363        -0.1256       290.8148        14.8507
  49.677-0.463      1        49.6684        -0.4544       291.0812        14.6353
  49.686-0.009      1        49.6263         0.0274       290.6216        14.8259
  49.686-0.009      2        49.6931        -0.0435       290.7188        14.8513
  49.686-0.009      3        49.7034        -0.0164       290.6991        14.8732
  49.686-0.009      4        49.7064        -0.0096       290.6944        14.8790
  49.686-0.009      5        49.7230        -0.0140       290.7066        14.8916
  49.686-0.009      6        49.7199        -0.0056       290.6973        14.8928
   49.69-0.265      1        49.6496        -0.2536       290.8892        14.7137
   49.69-0.265      2        49.6586        -0.2647       290.9037        14.7164
   49.69-0.265      3        49.6558        -0.2542       290.8927        14.7189
   49.69-0.265      4        49.7183        -0.2607       290.9292        14.7709
  49.693-0.426      1        49.6909        -0.4397       291.0788        14.6621
   49.695-0.11      1        49.6755        -0.0976       290.7595        14.8102
   49.695-0.11      2        49.6954        -0.1320       290.8006        14.8115
   49.695-0.11      3        49.7034        -0.1310       290.8036        14.8191
   49.695-0.11      4        49.7086        -0.1281       290.8035        14.8250
   49.695-0.11      5        49.7205        -0.1202       290.8022        14.8392
   49.703-0.53      1        49.7010        -0.5797       291.2112        14.6047
   49.703-0.53      2        49.6727        -0.5268       291.1492        14.6048
   49.703-0.53      3        49.7137        -0.5114       291.1552        14.6482
   49.71-0.297      1        49.6817        -0.3075       290.9539        14.7165
   49.71-0.297      2        49.6917        -0.3202       290.9703        14.7193
   49.71-0.297      3        49.6890        -0.3100       290.9598        14.7218
   49.71-0.297      4        49.6860        -0.2968       290.9462        14.7254
   49.71-0.297      5        49.7385        -0.3049       290.9793        14.7678
   49.71-0.297      6        49.7183        -0.2607       290.9292        14.7709
   49.714-0.05      1        49.7230        -0.0140       290.7066        14.8916
  49.715-0.219      1        49.6744        -0.2080       290.8597        14.7571
  49.715-0.219      2        49.6984        -0.2261       290.8879        14.7697
  49.715-0.219      3        49.6816        -0.1922       290.8488        14.7710
  49.715-0.219      4        49.6898        -0.2027       290.8624        14.7732
  49.715-0.219      5        49.6866        -0.1935       290.8524        14.7747
  49.715-0.219      6        49.6930        -0.1930       290.8551        14.7806
  49.715-0.219      7        49.6897        -0.1875       290.8484        14.7803
  49.715-0.219      8        49.6992        -0.1955       290.8603        14.7849
  49.715-0.219      9        49.7057        -0.1894       290.8580        14.7935
  49.715-0.219     10        49.7157        -0.1914       290.8648        14.8014
  49.715-0.219     11        49.7139        -0.1866       290.8594        14.8021
  49.715-0.219     12        49.7104        -0.1766       290.8486        14.8037
  49.715-0.219     13        49.7261        -0.1906       290.8691        14.8109
  49.715-0.219     14        49.7168        -0.1716       290.8471        14.8117
  49.715-0.219     15        49.7253        -0.1817       290.8606        14.8144
  49.715-0.219     16        49.7276        -0.1731       290.8538        14.8205
  49.716-0.374      1        49.6948        -0.3976       291.0424        14.6854
  49.716-0.374      2        49.6991        -0.3676       291.0172        14.7035
  49.716-0.374      3        49.7054        -0.3609       291.0142        14.7121
  49.732-0.424      1        49.7053        -0.4477       291.0931        14.6710
  49.732-0.424      2        49.7141        -0.4517       291.1011        14.6768
  49.732-0.424      3        49.7191        -0.4444       291.0969        14.6847
  49.732-0.471      1        49.7275        -0.5260       291.1753        14.6534
  49.732-0.471      2        49.7242        -0.5073       291.1566        14.6594
  49.732-0.471      3        49.7098        -0.4819       291.1265        14.6587
  49.732-0.471      4        49.7081        -0.4691       291.1140        14.6634
  49.732-0.471      5        49.7143        -0.4521       291.1016        14.6768
  49.732-0.471      6        49.7881        -0.4544       291.1398        14.7407
  49.736-0.176      1        49.7281        -0.1745       290.8554        14.8203
  49.757-0.438      1        49.7581        -0.4506       291.1217        14.7162
  49.774+0.066      1        49.7703         0.0650       290.6576        14.9706
   49.78-0.394      1        49.7494        -0.3929       291.0648        14.7357
   49.78-0.394      2        49.7506        -0.3852       291.0584        14.7405
   49.78-0.394      3        49.7637        -0.3866       291.0661        14.7514
   49.78-0.394      4        49.7959        -0.3754       291.0717        14.7850
   49.78-0.394      5        49.8046        -0.3639       291.0654        14.7981
  49.783-0.356      1        49.7424        -0.3345       291.0082        14.7573
  49.783-0.356      2        49.7494        -0.3304       291.0079        14.7653
  49.783-0.356      3        49.7530        -0.3311       291.0103        14.7682
  49.783-0.356      4        49.7766        -0.3642       291.0520        14.7733
  49.783-0.356      5        49.8046        -0.3639       291.0654        14.7981
  49.807+0.365      1        49.8285         0.3627       290.4140        15.1622
  49.807+0.365      2        49.8255         0.3693       290.4065        15.1626
  49.807+0.365      3        49.8318         0.3684       290.4105        15.1678
  49.828-0.431      1        49.8174        -0.4545       291.1542        14.7665
  49.831+0.317      1        49.8047         0.3117       290.4490        15.1172
  49.831+0.317      2        49.8079         0.3349       290.4294        15.1309
  49.831+0.317      3        49.8179         0.3282       290.4403        15.1366
  49.831+0.317      4        49.8185         0.3354       290.4341        15.1405
  49.831+0.317      5        49.8246         0.3312       290.4409        15.1439
  49.831+0.317      6        49.8378         0.3183       290.4591        15.1495
  49.831+0.317      7        49.8416         0.3442       290.4372        15.1650
  49.878-0.518      1        49.8750        -0.5179       291.2401        14.7872
  49.898-0.567      1        49.8884        -0.5786       291.3020        14.7702
  49.898-0.567      2        49.9039        -0.5715       291.3032        14.7872
  49.898-0.567      3        49.9111        -0.5779       291.3125        14.7906
  49.898-0.567      4        49.9150        -0.5780       291.3145        14.7939
  49.898-0.567      5        49.9093        -0.5540       291.2899        14.8003
  49.898-0.567      6        49.9107        -0.5353       291.2735        14.8103
  49.899-0.079      1        49.8953        -0.0968       290.8663        15.0043
  49.953-0.535      1        49.9444        -0.5345       291.2893        14.8404
  49.953-0.535      2        49.9514        -0.5318       291.2903        14.8478
  49.972-0.146      1        49.9843        -0.1376       290.9471        15.0635
  49.972-0.146      2        49.9920        -0.1413       290.9542        15.0686
  49.972-0.146      3        49.9915        -0.1327       290.9462        15.0722
  49.972-0.146      4        49.9988        -0.1299       290.9472        15.0799
  49.992+0.043      1        49.9810         0.0057       290.8147        15.1283
  49.992+0.043      2        49.9949         0.0014       290.8254        15.1385
  49.992+0.043      3        49.9904         0.0114       290.8141        15.1393
  49.992+0.043      4        50.0236         0.0351       290.8086        15.1797
  49.992+0.043      5        49.9984         0.0844       290.7512        15.1808
   50.009-0.27      1        49.9583        -0.2664       291.0518        14.9797
   50.009-0.27      2        49.9655        -0.2694       291.0581        14.9846
   50.009-0.27      3        49.9629        -0.2483       291.0376        14.9923
   50.009-0.27      4        50.0115        -0.2684       291.0797        15.0256
   50.009-0.27      5        50.0314        -0.2825       291.1023        15.0364
   50.009-0.27      6        50.0292        -0.2776       291.0968        15.0368
   50.009-0.27      7        50.0372        -0.2878       291.1100        15.0390
   50.009-0.27      8        50.0309        -0.2673       291.0882        15.0432
   50.009-0.27      9        50.0430        -0.2838       291.1092        15.0461
   50.009-0.27     10        50.0373        -0.2688       291.0927        15.0482
   50.009-0.27     11        50.0515        -0.2752       291.1055        15.0576
   50.009-0.27     12        50.0419        -0.2575       291.0847        15.0575
   50.009-0.27     13        50.0515        -0.2675       291.0984        15.0612
   50.009-0.27     14        50.0480        -0.2642       291.0938        15.0598
   50.009-0.27     15        50.0452        -0.2553       291.0843        15.0615
   50.009-0.27     16        50.0498        -0.2568       291.0878        15.0648
   50.009-0.27     17        50.0559        -0.2620       291.0956        15.0678
   50.009-0.27     18        50.0665        -0.2671       291.1055        15.0746
  50.034+0.603      1        49.9994         0.5927       290.2869        15.4212
  50.034+0.603      2        50.0138         0.5868       290.2994        15.4311
  50.034+0.603      3        50.0345         0.5813       290.3144        15.4468
  50.034+0.603      4        50.0601         0.5702       290.3371        15.4642
  50.034+0.603      5        50.0774         0.5804       290.3362        15.4842
  50.036-0.047      1        50.0165        -0.0586       290.8907        15.1292
  50.036-0.047      2        50.0306        -0.0698       290.9078        15.1364
  50.036-0.047      3        50.0223        -0.0562       290.8914        15.1355
  50.036-0.047      4        50.0319        -0.0670       290.9060        15.1388
  50.036-0.047      5        50.0391        -0.0606       290.9036        15.1482
  50.036-0.047      6        50.0454        -0.0552       290.9018        15.1563
  50.036-0.047      7        50.0479        -0.0523       290.9004        15.1599
  50.036-0.047      8        50.0558        -0.0519       290.9038        15.1670
   50.04+0.548      1        50.0345         0.5813       290.3144        15.4468
   50.04+0.548      2        50.0601         0.5702       290.3371        15.4642
   50.04+0.548      3        50.0708         0.5578       290.3537        15.4677
   50.04+0.548      4        50.0763         0.5589       290.3555        15.4731
   50.04+0.548      5        50.0774         0.5804       290.3362        15.4842
  50.041+0.125      1        50.0487         0.1248       290.7389        15.2442
  50.042+0.057      1        50.0426         0.0586       290.7965        15.2076
  50.042+0.057      2        50.0418         0.0625       290.7926        15.2088
  50.044+0.066      1        50.0419         0.0624       290.7926        15.2088
  50.044+0.066      2        50.0429         0.0684       290.7877        15.2125
  50.057-0.632      1        50.0347        -0.6577       291.4459        14.8614
  50.057-0.632      2        50.0488        -0.6545       291.4498        14.8753
   50.06+0.001      1        50.0632        -0.0368       290.8937        15.1807
   50.06+0.001      2        50.0537        -0.0021       290.8574        15.1887
   50.06+0.001      3        50.0569         0.0044       290.8530        15.1946
   50.06+0.001      4        50.0599         0.0320       290.8293        15.2102
  50.066+0.057      1        50.0419         0.0624       290.7926        15.2088
  50.066+0.057      2        50.0429         0.0683       290.7877        15.2125
  50.091-0.674      1        50.0488        -0.6545       291.4499        14.8754
  50.094+0.255      1        50.0912         0.2460       290.6490        15.3389
  50.097-0.123      1        50.0939        -0.1207       290.9853        15.1681
  50.152-0.496      1        50.1380        -0.4878       291.3419        15.0330
  50.152-0.496      2        50.1475        -0.4875       291.3462        15.0415
  50.159-0.684      1        50.0998        -0.6867       291.5042        14.9049
  50.159-0.684      2        50.1021        -0.6891       291.5076        14.9058
  50.159-0.684      3        50.1141        -0.6955       291.5193        14.9133
  50.159-0.684      4        50.1107        -0.6882       291.5110        14.9138
  50.159-0.684      5        50.1088        -0.6849       291.5070        14.9137
  50.159-0.684      6        50.1152        -0.6919       291.5165        14.9160
  50.159-0.684      7        50.1209        -0.6988       291.5256        14.9178
  50.159-0.684      8        50.1258        -0.7046       291.5333        14.9194
  50.159-0.684      9        50.1260        -0.6980       291.5275        14.9226
  50.159-0.684     10        50.1163        -0.6773       291.5038        14.9239
  50.159-0.684     11        50.1246        -0.6822       291.5123        14.9289
  50.159-0.684     12        50.1358        -0.7031       291.5369        14.9288
  50.159-0.684     13        50.1393        -0.7040       291.5394        14.9315
  50.159-0.684     14        50.1235        -0.6728       291.5032        14.9324
  50.159-0.684     15        50.1335        -0.6840       291.5184        14.9359
  50.159-0.684     16        50.1474        -0.7060       291.5452        14.9377
  50.159-0.684     17        50.1546        -0.7057       291.5485        14.9441
  50.159-0.684     18        50.1553        -0.6984       291.5422        14.9483
  50.159-0.684     19        50.1659        -0.7072       291.5554        14.9534
  50.159-0.684     20        50.1636        -0.6966       291.5447        14.9564
  50.159-0.684     21        50.1505        -0.6614       291.5062        14.9616
  50.159-0.684     22        50.1648        -0.6873       291.5368        14.9618
  50.159-0.684     23        50.1548        -0.6569       291.5042        14.9675
  50.159-0.684     24        50.1627        -0.6535       291.5050        14.9761
  50.159-0.684     25        50.1676        -0.6500       291.5042        14.9820
  50.159-0.684     26        50.1818        -0.6591       291.5195        14.9902
  50.159-0.684     27        50.1870        -0.6621       291.5247        14.9934
  50.164-0.562      1        50.1584        -0.5760       291.4322        15.0091
  50.179-0.588      1        50.1621        -0.5699       291.4285        15.0153
  50.179-0.588      2        50.1851        -0.5893       291.4575        15.0263
  50.179-0.588      3        50.1742        -0.5664       291.4313        15.0276
  50.195-0.607      1        50.1980        -0.6072       291.4802        15.0291
  50.209-0.509      1        50.2219        -0.4993       291.3936        15.1013
  50.219-0.573      1        50.2190        -0.5727       291.4590        15.0640
  50.223-0.627      1        50.2212        -0.6062       291.4906        15.0500
  50.242-0.628      1        50.2360        -0.6205       291.5110        15.0562
  50.242-0.628      2        50.2396        -0.6161       291.5087        15.0615
  50.255-0.465      1        50.2605        -0.4864       291.4007        15.1415
  50.255-0.465      2        50.2676        -0.4863       291.4042        15.1478
  50.257-0.503      1        50.2219        -0.4993       291.3936        15.1014
  50.257-0.503      2        50.2338        -0.4870       291.3882        15.1177
  50.257-0.503      3        50.2437        -0.4957       291.4010        15.1223
  50.257-0.503      4        50.2776        -0.5289       291.4479        15.1363
  50.257-0.503      5        50.2605        -0.4864       291.4007        15.1415
  50.257-0.503      6        50.2723        -0.5019       291.4207        15.1445
  50.257-0.503      7        50.2676        -0.4863       291.4042        15.1478
  50.257-0.503      8        50.2775        -0.4861       291.4088        15.1566
  50.257-0.503      9        50.2910        -0.4864       291.4157        15.1683
  50.257-0.503     10        50.3050        -0.4843       291.4208        15.1817
  50.262-0.487      1        50.2606        -0.4864       291.4007        15.1415
  50.393-0.367      1        50.3936        -0.3668       291.3571        15.3154
  50.827-0.115      1        50.8338        -0.1384       291.3653        15.8112
  50.827-0.115      2        50.8383        -0.1338       291.3632        15.8174
  50.827-0.115      3        50.8440        -0.1350       291.3672        15.8219
  50.827+0.186      1        50.8127         0.1775       291.0657        15.9424
  50.827+0.186      2        50.8191         0.1699       291.0758        15.9444
  50.827+0.186      3        50.8099         0.2027       291.0412        15.9518
  50.827+0.186      4        50.8136         0.1962       291.0489        15.9520
  50.827+0.186      5        50.8501         0.2312       291.0349        16.0008
  50.827+0.186      6        50.8563         0.2238       291.0447        16.0027
  50.827+0.186      7        50.8592         0.2205       291.0492        16.0037
  50.827+0.186      8        50.8669         0.2071       291.0653        16.0041
  50.827+0.186      9        50.8544         0.2344       291.0341        16.0061
  50.827+0.186     10        50.8851         0.1925       291.0876        16.0133
  50.856+0.017      1        50.8082         0.0420       291.1876        15.8743
  50.856+0.017      2        50.8206         0.0286       291.2059        15.8788
  50.856+0.017      3        50.8137         0.0484       291.1844        15.8821
  50.856+0.017      4        50.8979        -0.0710       291.3352        15.8997
  50.856+0.017      5        50.9031        -0.0739       291.3404        15.9029
  50.856+0.017      6        50.8388         0.0529       291.1926        15.9064
  50.856+0.017      7        50.8355         0.0605       291.1841        15.9071
  50.856+0.017      8        50.8417         0.0637       291.1842        15.9141
  50.856+0.017      9        50.8414         0.0669       291.1811        15.9153
  50.856+0.017     10        50.8844         0.0203       291.2450        15.9311
  50.892+0.223      1        50.8169         0.2418       291.0088        15.9765
  50.892+0.223      2        50.9155         0.2360       291.0627        16.0607
  50.892+0.223      3        50.9244         0.2389       291.0644        16.0699
  50.892+0.223      4        50.9886         0.1321       291.1940        16.0758
  50.892+0.223      5        50.9463         0.2361       291.0777        16.0878
  50.892+0.223      6        50.9538         0.2347       291.0828        16.0937
  50.892+0.223      7        50.9663         0.2090       291.1125        16.0927
  50.892+0.223      8        50.9611         0.2206       291.0993        16.0935
  50.892+0.223      9        50.9667         0.2132       291.1088        16.0950
  50.892+0.223     10        50.9585         0.2262       291.0928        16.0939
  50.892+0.223     11        50.9616         0.2325       291.0886        16.0996
  50.892+0.223     12        50.9473         0.2634       291.0532        16.1016
  50.892+0.223     13        50.9849         0.2013       291.1287        16.1054
  50.892+0.223     14        50.9840         0.2107       291.1197        16.1090
  50.892+0.223     15        50.9930         0.2025       291.1316        16.1130
  50.892+0.223     16        51.0036         0.1891       291.1491        16.1160
  50.892+0.223     17        50.9821         0.2399       291.0919        16.1211
  50.892+0.223     18        50.9909         0.2376       291.0983        16.1279
  50.892+0.223     19        50.9983         0.2373       291.1023        16.1342
  50.892+0.223     20        51.0001         0.2453       291.0959        16.1396
  50.892+0.223     21        51.0053         0.2368       291.1062        16.1401
  50.913-0.726      1        50.9164        -0.7218       291.9391        15.6063
  50.914-0.557      1        50.9151        -0.5574       291.7884        15.6835
  50.921-0.558      1        50.9178        -0.5585       291.7908        15.6853
  50.939+0.273      1        50.9397         0.2611       291.0516        16.0938
  50.939+0.273      2        50.9473         0.2634       291.0532        16.1016
  50.939+0.273      3        50.9528         0.2646       291.0549        16.1070
  50.961-0.573      1        50.9619        -0.5724       291.8253        15.7175
  50.961-0.573      2        50.9624        -0.5687       291.8221        15.7197
  50.961-0.651      1        50.9563        -0.6469       291.8905        15.6771
   50.97+0.223      1        50.9663         0.2090       291.1125        16.0927
   50.97+0.223      2        50.9538         0.2344       291.0830        16.0936
   50.97+0.223      3        50.9667         0.2132       291.1088        16.0950
   50.97+0.223      4        50.9840         0.2107       291.1197        16.1090
  50.993+0.263      1        51.0080         0.2569       291.0891        16.1520
   50.999-0.18      1        50.9842        -0.2159       291.5104        15.9068
   51.007+0.15      1        50.9886         0.1321       291.1940        16.0758
   51.007+0.15      2        51.0405         0.1695       291.1853        16.1392
  51.016-0.713      1        51.0148        -0.7106       291.9777        15.6982
  51.032+0.273      1        50.9371         0.2380       291.0715        16.0806
  51.032+0.273      2        50.9405         0.2378       291.0733        16.0835
  51.032+0.273      3        50.9463         0.2361       291.0777        16.0878
  51.032+0.273      4        50.9705         0.1931       291.1291        16.0887
  51.032+0.273      5        50.9681         0.2014       291.1204        16.0906
  51.032+0.273      6        50.9596         0.2141       291.1045        16.0891
  51.032+0.273      7        50.9538         0.2347       291.0828        16.0937
  51.032+0.273      8        50.9663         0.2090       291.1125        16.0927
  51.032+0.273      9        50.9611         0.2206       291.0993        16.0935
  51.032+0.273     10        50.9709         0.2036       291.1197        16.0941
  51.032+0.273     11        50.9667         0.2132       291.1088        16.0950
  51.032+0.273     12        50.9585         0.2262       291.0928        16.0939
  51.032+0.273     13        50.9397         0.2611       291.0516        16.0938
  51.032+0.273     14        50.9507         0.2444       291.0723        16.0957
  51.032+0.273     15        50.9885         0.1789       291.1510        16.0979
  51.032+0.273     16        50.9616         0.2325       291.0886        16.0996
  51.032+0.273     17        50.9580         0.2361       291.0836        16.0981
  51.032+0.273     18        50.9543         0.2500       291.0690        16.1015
  51.032+0.273     19        50.9473         0.2634       291.0532        16.1016
  51.032+0.273     20        50.9680         0.2265       291.0972        16.1024
  51.032+0.273     21        50.9915         0.1870       291.1451        16.1044
  51.032+0.273     22        50.9849         0.2013       291.1287        16.1054
  51.032+0.273     23        50.9823         0.2065       291.1227        16.1055
  51.032+0.273     24        50.9739         0.2230       291.1034        16.1059
  51.032+0.273     25        50.9657         0.2375       291.0860        16.1056
  51.032+0.273     26        50.9582         0.2552       291.0662        16.1074
  51.032+0.273     27        50.9957         0.1853       291.1487        16.1073
  51.032+0.273     28        50.9840         0.2107       291.1197        16.1090
  51.032+0.273     29        50.9780         0.2192       291.1090        16.1078
  51.032+0.273     30        50.9904         0.1993       291.1333        16.1093
  51.032+0.273     31        50.9713         0.2345       291.0915        16.1091
  51.032+0.273     32        50.9528         0.2646       291.0549        16.1070
  51.032+0.273     33        50.9781         0.2230       291.1054        16.1097
  51.032+0.273     34        50.9930         0.2025       291.1316        16.1130
  51.032+0.273     35        50.9602         0.2658       291.0574        16.1141
  51.032+0.273     36        51.0036         0.1891       291.1491        16.1160
  51.032+0.273     37        50.9688         0.2535       291.0730        16.1159
  51.032+0.273     38        50.9758         0.2451       291.0840        16.1181
  51.032+0.273     39        50.9821         0.2399       291.0919        16.1211
  51.032+0.273     40        50.9752         0.2507       291.0786        16.1202
  51.032+0.273     41        51.0118         0.1953       291.1474        16.1262
  51.032+0.273     42        51.0050         0.2103       291.1304        16.1273
  51.032+0.273     43        50.9962         0.2263       291.1113        16.1272
  51.032+0.273     44        50.9909         0.2376       291.0983        16.1279
  51.032+0.273     45        50.9861         0.2480       291.0865        16.1285
  51.032+0.273     46        50.9804         0.2585       291.0740        16.1284
  51.032+0.273     47        51.0146         0.2039       291.1409        16.1327
  51.032+0.273     48        50.9878         0.2538       291.0820        16.1328
  51.032+0.273     49        50.9983         0.2373       291.1023        16.1342
  51.032+0.273     50        50.9899         0.2510       291.0856        16.1333
  51.032+0.273     51        51.0052         0.2264       291.1157        16.1351
  51.032+0.273     52        50.9806         0.2703       291.0633        16.1342
  51.032+0.273     53        50.9976         0.2459       291.0940        16.1377
  51.032+0.273     54        50.9410         0.3460       290.9744        16.1352
  51.032+0.273     55        51.0210         0.2081       291.1402        16.1403
  51.032+0.273     56        50.9953         0.2540       291.0855        16.1394
