-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   52.247-0.55      3        52.2245        -0.5091       292.3958        16.8569
   52.247-0.55      4        52.2689        -0.5747       292.4782        16.8644
   52.247-0.55      5        52.2465        -0.5248       292.4213        16.8686
   52.247-0.55      6        52.2684        -0.5468       292.4525        16.8773
   52.247-0.55      7        52.2627        -0.5375       292.4410        16.8768
   52.247-0.55      8        52.2795        -0.5666       292.4761        16.8776
   52.247-0.55      9        52.2499        -0.5107       292.4101        16.8784
   52.247-0.55     10        52.2425        -0.4962       292.3931        16.8789
   52.247-0.55     11        52.2584        -0.5232       292.4258        16.8798
   52.247-0.55     12        52.2378        -0.4852       292.3806        16.8800
   52.247-0.55     13        52.2527        -0.4999       292.4016        16.8860
   52.247-0.55     14        52.2695        -0.5220       292.4302        16.8902
   52.25-0.487      1        52.2425        -0.4962       292.3931        16.8789
   52.25-0.487      2        52.2378        -0.4850       292.3804        16.8800
   52.25-0.487      3        52.2527        -0.4999       292.4016        16.8860
   52.25-0.613      1        52.2487        -0.6144       292.5046        16.8276
  52.305-0.552      1        52.2684        -0.5468       292.4525        16.8773
  52.305-0.552      2        52.2869        -0.5364       292.4522        16.8985
  52.385-0.539      1        52.3763        -0.5222       292.4840        16.9838
  52.385-0.539      2        52.3991        -0.5531       292.5237        16.9890
  52.385-0.539      3        52.4096        -0.5376       292.5148        17.0056
  52.425+0.022      1        52.4234         0.0221       292.0074        17.2856
  52.425+0.022      2        52.4314         0.0317       292.0026        17.2973
   52.467+0.03      1        52.4692         0.0313       292.0218        17.3303
  52.511-0.927      1        52.5097        -0.9639       292.9558        16.8885
  52.511-0.927      2        52.5407        -0.9268       292.9375        16.9335
  52.511-0.927      3        52.5509        -0.9369       292.9519        16.9375
  52.649-0.956      1        52.6431        -0.9591       293.0187        17.0077
  52.649-0.956      2        52.6579        -0.9596       293.0266        17.0204
  52.649-0.956      3        52.6704        -0.9566       293.0301        17.0328
  52.676+0.158      1        52.6780         0.1592       292.0085        17.5748
  52.723+0.045      1        52.7171         0.0485       292.1301        17.5562
  52.723+0.045      2        52.7241         0.0397       292.1417        17.5582
  52.723+0.045      3        52.7209         0.0582       292.1231        17.5642
  52.723+0.045      4        52.7377         0.0442       292.1445        17.5723
  52.723+0.045      5        52.7455         0.0446       292.1479        17.5794
  52.723+0.045      6        52.7577         0.0288       292.1686        17.5825
  52.723+0.045      7        52.7611         0.0397       292.1603        17.5906
  52.723+0.045      8        52.7729         0.0426       292.1636        17.6024
  52.723+0.045      9        52.7815         0.0424       292.1681        17.6099
  52.723+0.045     10        52.7700         0.0696       292.1372        17.6128
  52.773+0.041      1        52.7729         0.0425       292.1636        17.6024
  52.873-0.699      1        52.8114        -0.6914       292.8580        17.2841
  52.873-0.699      2        52.8476        -0.6611       292.8484        17.3304
   52.959-0.03      1        52.9596        -0.0305       292.3247        17.7314
  52.974+0.131      1        52.9741         0.1332       292.1810        17.8225
  52.974+0.131      2        52.9827         0.1226       292.1951        17.8250
  52.974+0.131      3        52.9962         0.1204       292.2039        17.8357
  52.974+0.131      4        53.0016         0.1292       292.1986        17.8447
  52.978-0.265      1        52.9782        -0.2644       292.5495        17.6356
  52.991-0.291      1        52.9902        -0.2871       292.5764        17.6352
  52.991-0.291      2        52.9782        -0.2644       292.5495        17.6356
  52.991-0.291      3        52.9995        -0.2824       292.5768        17.6456
  53.005-0.248      1        52.9909        -0.2740       292.5647        17.6421
  53.053+0.293      1        53.0615         0.3180       292.0543        17.9876
  53.055+0.031      1        53.0555         0.0389       292.3089        17.8488
   53.06-0.012      1        53.0654        -0.0021       292.3517        17.8379
  53.085+0.147      1        53.0331         0.0878       292.2526        17.8526
  53.085+0.147      2        53.0366         0.1132       292.2309        17.8678
  53.085+0.147      3        53.0909         0.1194       292.2525        17.9184
  53.087+0.238      1        53.0851         0.2447       292.1339        17.9733
  53.087+0.238      2        53.0990         0.2394       292.1458        17.9829
  53.087+0.238      3        53.0878         0.2591       292.1219        17.9825
  53.103+0.221      1        53.1124         0.1917       292.1966        17.9718
  53.103+0.221      2        53.1157         0.2084       292.1828        17.9828
  53.103+0.221      3        53.0990         0.2394       292.1458        17.9829
  53.104+0.259      1        53.0990         0.2394       292.1458        17.9829
  53.104+0.259      2        53.0878         0.2590       292.1220        17.9825
  53.104+0.259      3        53.0895         0.2715       292.1113        17.9900
  53.104+0.259      4        53.0959         0.2744       292.1119        17.9970
  53.104+0.259      5        53.1080         0.2712       292.1209        18.0061
  53.105+0.115      1        53.1056         0.1155       292.2635        17.9295
  53.111-0.192      1        53.1115        -0.1919       292.5499        17.7873
  53.132+0.257      1        53.1157         0.2084       292.1828        17.9828
  53.132+0.257      2        53.0990         0.2394       292.1458        17.9829
  53.132+0.257      3        53.0878         0.2590       292.1220        17.9825
  53.132+0.257      4        53.1571         0.1463       292.2609        17.9894
  53.132+0.257      5        53.1430         0.1715       292.2305        17.9891
  53.132+0.257      6        53.0895         0.2715       292.1113        17.9900
  53.132+0.257      7        53.0959         0.2744       292.1119        17.9970
  53.132+0.257      8        53.1289         0.2179       292.1806        17.9989
  53.132+0.257      9        53.1394         0.2099       292.1933        18.0043
  53.132+0.257     10        53.1241         0.2299       292.1672        18.0004
  53.132+0.257     11        53.1625         0.1654       292.2460        18.0033
  53.132+0.257     12        53.1080         0.2712       292.1209        18.0061
  53.132+0.257     13        53.1640         0.1758       292.2372        18.0096
  53.132+0.257     14        53.1524         0.2034       292.2059        18.0126
  53.132+0.257     15        53.1568         0.1982       292.2128        18.0140
  53.132+0.257     16        53.1831         0.1686       292.2534        18.0230
  53.132+0.257     17        53.1782         0.1776       292.2427        18.0229
  53.132+0.257     18        53.1578         0.2139       292.1989        18.0224
  53.132+0.257     19        53.1414         0.2417       292.1649        18.0213
  53.132+0.257     20        53.1755         0.1858       292.2337        18.0245
  53.132+0.257     21        53.1539         0.2323       292.1799        18.0278
  53.132+0.257     22        53.1975         0.1777       292.2523        18.0399
  53.132+0.257     23        53.1881         0.1967       292.2300        18.0408
  53.132+0.257     24        53.1847         0.2100       292.2160        18.0442
  53.132+0.257     25        53.1815         0.2295       292.1963        18.0507
  53.132+0.257     26        53.1993         0.2104       292.2230        18.0572
  53.132+0.257     27        53.2143         0.1934       292.2463        18.0622
  53.132+0.257     28        53.1966         0.2229       292.2101        18.0608
  53.132+0.257     29        53.1968         0.2356       292.1985        18.0670
  53.132+0.257     30        53.1409         0.3378       292.0759        18.0668
  53.132+0.257     31        53.1529         0.3220       292.0966        18.0698
  53.132+0.257     32        53.2137         0.2144       292.2265        18.0717
  53.132+0.257     33        53.1738         0.3059       292.1219        18.0804
  53.132+0.257     34        53.2322         0.1989       292.2502        18.0806
  53.132+0.257     35        53.2321         0.2157       292.2346        18.0885
  53.132+0.257     36        53.1665         0.3401       292.0867        18.0904
  53.132+0.257     37        53.2343         0.2246       292.2275        18.0947
  53.144+0.217      1        53.1380         0.1986       292.2030        17.9977
  53.149+0.189      1        53.0922         0.1913       292.1868        17.9540
  53.149+0.189      2        53.1157         0.2084       292.1828        17.9828
  53.149+0.189      3        53.1430         0.1715       292.2305        17.9891
  53.149+0.189      4        53.1394         0.2099       292.1933        18.0043
  53.149+0.189      5        53.1241         0.2298       292.1673        18.0004
  53.149+0.189      6        53.1625         0.1654       292.2460        18.0033
  53.149+0.189      7        53.1640         0.1758       292.2372        18.0096
  53.149+0.189      8        53.1524         0.2034       292.2059        18.0126
  53.149+0.189      9        53.1568         0.1982       292.2128        18.0140
  53.149+0.189     10        53.1782         0.1776       292.2427        18.0229
  53.149+0.189     11        53.1578         0.2139       292.1989        18.0224
  53.149+0.189     12        53.1755         0.1858       292.2337        18.0245
  53.149+0.189     13        53.1539         0.2323       292.1799        18.0277
  53.158+0.068      1        53.0331         0.0878       292.2526        17.8526
  53.158+0.068      2        53.1371         0.0283       292.3598        17.9154
  53.158+0.068      3        53.0909         0.1194       292.2525        17.9184
  53.158+0.068      4        53.1413         0.0713       292.3222        17.9397
  53.158+0.068      5        53.1605         0.0675       292.3353        17.9547
  53.158+0.068      6        53.2192         0.0502       292.3809        17.9980
  53.158+0.068      7        53.2322         0.0553       292.3827        18.0118
  53.158+0.068      8        53.1895         0.1541       292.2700        18.0217
  53.158+0.068      9        53.1831         0.1686       292.2534        18.0230
  53.158+0.068     10        53.1782         0.1776       292.2427        18.0229
  53.158+0.068     11        53.2597         0.0399       292.4108        18.0285
  53.158+0.068     12        53.2506         0.0555       292.3918        18.0280
  53.164+0.187      1        53.1600         0.1689       292.2415        18.0028
  53.168+0.148      1        53.1471         0.1156       292.2842        17.9660
  53.168+0.148      2        53.1498         0.1287       292.2735        17.9746
  53.168+0.148      3        53.1430         0.1715       292.2305        17.9891
  53.168+0.148      4        53.1890         0.1047       292.3154        17.9975
  53.168+0.148      5        53.1640         0.1758       292.2372        18.0096
  53.168+0.148      6        53.2040         0.1243       292.3049        18.0201
  53.168+0.148      7        53.1928         0.1455       292.2796        18.0204
  53.168+0.148      8        53.1895         0.1541       292.2700        18.0217
  53.168+0.148      9        53.1831         0.1686       292.2534        18.0230
  53.168+0.148     10        53.1782         0.1776       292.2427        18.0229
  53.168+0.148     11        53.1755         0.1858       292.2337        18.0245
  53.168+0.148     12        53.1973         0.1776       292.2523        18.0397
  53.168+0.148     13        53.1875         0.1965       292.2299        18.0402
  53.176+0.336      1        53.1529         0.3220       292.0966        18.0698
  53.176+0.336      2        53.1738         0.3059       292.1219        18.0804
  53.176+0.336      3        53.1665         0.3401       292.0867        18.0904
  53.184+0.183      1        53.1640         0.1758       292.2372        18.0096
  53.184+0.183      2        53.1928         0.1455       292.2796        18.0204
  53.184+0.183      3        53.1895         0.1541       292.2700        18.0217
  53.184+0.183      4        53.1831         0.1686       292.2534        18.0230
  53.184+0.183      5        53.1782         0.1776       292.2427        18.0229
  53.184+0.183      6        53.1755         0.1858       292.2337        18.0245
  53.184+0.183      7        53.1881         0.1967       292.2300        18.0408
  53.184+0.183      8        53.1847         0.2100       292.2160        18.0442
  53.184+0.183      9        53.1993         0.2104       292.2230        18.0572
  53.184+0.183     10        53.2137         0.2144       292.2265        18.0717
   53.199+0.05      1        53.2192         0.0502       292.3809        17.9980
  53.209-0.087      1        53.2178        -0.0797       292.5001        17.9345
  53.214+0.024      1        53.2304        -0.0243       292.4553        17.9720
  53.214+0.024      2        53.2165         0.0119       292.4149        17.9772
  53.214+0.024      3        53.2272        -0.0020       292.4331        17.9799
  53.214+0.024      4        53.2407        -0.0194       292.4560        17.9835
  53.214+0.024      5        53.2181         0.0203       292.4079        17.9827
  53.214+0.024      6        53.2163         0.0364       292.3922        17.9887
  53.214+0.024      7        53.2192         0.0502       292.3809        17.9980
  53.214+0.024      8        53.2310         0.0366       292.3994        18.0017
  53.214+0.024      9        53.2560         0.0043       292.4418        18.0082
  53.225-0.032      1        53.2178        -0.0429       292.4661        17.9521
  53.225-0.032      2        53.2251        -0.0348       292.4623        17.9624
  53.225-0.032      3        53.2304        -0.0243       292.4553        17.9720
  53.225-0.032      4        53.2407        -0.0194       292.4560        17.9835
  53.229+0.091      1        53.2163         0.0364       292.3922        17.9887
  53.229+0.091      2        53.2036         0.0767       292.3486        17.9969
  53.229+0.091      3        53.2192         0.0502       292.3809        17.9980
  53.229+0.091      4        53.1890         0.1047       292.3154        17.9975
  53.229+0.091      5        53.1846         0.1266       292.2930        18.0042
  53.229+0.091      6        53.2072         0.0893       292.3388        18.0062
  53.229+0.091      7        53.2322         0.0553       292.3827        18.0118
  53.229+0.091      8        53.2051         0.1054       292.3228        18.0120
  53.229+0.091      9        53.2040         0.1243       292.3049        18.0201
  53.229+0.091     10        53.2135         0.1168       292.3166        18.0249
  53.229+0.091     11        53.2506         0.0555       292.3918        18.0280
  53.229+0.091     12        53.2245         0.1175       292.3214        18.0349
  53.234+0.138      1        53.1845         0.1269       292.2926        18.0043
  53.234+0.138      2        53.2072         0.0893       292.3388        18.0062
  53.234+0.138      3        53.2051         0.1054       292.3228        18.0120
  53.234+0.138      4        53.2040         0.1243       292.3049        18.0201
  53.234+0.138      5        53.1928         0.1455       292.2796        18.0204
  53.234+0.138      6        53.2135         0.1168       292.3166        18.0249
  53.234+0.138      7        53.1896         0.1540       292.2702        18.0216
  53.234+0.138      8        53.1991         0.1366       292.2910        18.0216
  53.234+0.138      9        53.2150         0.1593       292.2781        18.0465
  53.234+0.138     10        53.2174         0.1701       292.2693        18.0538
  53.234+0.138     11        53.2322         0.1615       292.2847        18.0627
  53.235-0.069      1        53.2337        -0.0930       292.5203        17.9420
  53.252-0.057      1        53.2522        -0.0566       292.4961        17.9757
  53.252-0.089      1        53.2216        -0.0741       292.4968        17.9404
  53.252-0.089      2        53.2480        -0.0868       292.5218        17.9575
  53.252-0.089      3        53.2426        -0.0792       292.5121        17.9564
  53.257+0.043      1        53.2163         0.0364       292.3922        17.9887
  53.257+0.043      2        53.2036         0.0767       292.3486        17.9969
  53.257+0.043      3        53.2192         0.0502       292.3809        17.9980
  53.257+0.043      4        53.2310         0.0366       292.3994        18.0017
  53.257+0.043      5        53.2560         0.0042       292.4420        18.0082
  53.257+0.043      6        53.2322         0.0553       292.3827        18.0118
  53.257+0.043      7        53.2608         0.0092       292.4397        18.0148
  53.257+0.043      8        53.2628         0.0237       292.4273        18.0235
  53.257+0.043      9        53.2602         0.0393       292.4116        18.0287
  53.257+0.043     10        53.2506         0.0555       292.3918        18.0280
  53.257+0.043     11        53.2582         0.0451       292.4052        18.0297
   53.26-0.066      1        53.2614        -0.0647       292.5082        17.9799
  53.263-0.009      1        53.2626        -0.0082       292.4567        18.0080
  53.263-0.009      2        53.2560         0.0041       292.4420        18.0081
   53.272+0.02      1        53.2626         0.0241       292.4269        18.0235
    53.3+0.044      1        53.2754         0.0396       292.4190        18.0422
    53.3+0.044      2        53.2912         0.0361       292.4302        18.0543
    53.3+0.044      3        53.2993         0.0451       292.4260        18.0658
    53.3+0.044      4        53.3129         0.0309       292.4460        18.0709
    53.3+0.044      5        53.3077         0.0492       292.4265        18.0752
    53.3+0.044      6        53.3179         0.0365       292.4433        18.0780
    53.3+0.044      7        53.3311         0.0411       292.4457        18.0918
  53.317+0.034      1        53.3129         0.0309       292.4460        18.0709
  53.317+0.034      2        53.3254         0.0270       292.4558        18.0800
  53.317+0.034      3        53.3311         0.0411       292.4457        18.0918
  53.319+0.006      1        53.3193        -0.0277       292.5033        18.0485
  53.319+0.006      2        53.3129         0.0309       292.4460        18.0709
  53.319+0.006      3        53.3257         0.0259       292.4570        18.0798
  53.319+0.006      4        53.3179         0.0365       292.4433        18.0780
  53.319+0.006      5        53.3305         0.0276       292.4579        18.0848
  53.319+0.006      6        53.3427         0.0185       292.4724        18.0912
  53.319+0.006      7        53.3311         0.0411       292.4457        18.0918
  53.319+0.006      8        53.3454         0.0518       292.4430        18.1095
  53.319+0.006      9        53.3673         0.0238       292.4799        18.1152
  53.319+0.006     10        53.3535         0.0548       292.4444        18.1180
  53.333+0.042      1        53.3311         0.0411       292.4458        18.0918
  53.361+0.042      1        53.3305         0.0276       292.4579        18.0848
  53.361+0.042      2        53.3427         0.0185       292.4724        18.0912
  53.361+0.042      3        53.3311         0.0411       292.4457        18.0918
  53.361+0.042      4        53.3454         0.0518       292.4430        18.1095
  53.361+0.042      5        53.3540         0.0551       292.4444        18.1186
  53.361+0.042      6        53.3625         0.0432       292.4596        18.1203
  53.361+0.042      7        53.3703         0.0563       292.4515        18.1334
  53.361+0.042      8        53.3910         0.0634       292.4554        18.1551
  53.396+0.043      1        53.3703         0.0563       292.4515        18.1334
  53.396+0.043      2        53.3910         0.0634       292.4554        18.1551
  53.399+0.125      1        53.3880         0.1249       292.3970        18.1819
  53.399+0.125      2        53.4198         0.1298       292.4086        18.2121
  53.399+0.125      3        53.4286         0.1244       292.4179        18.2173
  53.401+0.065      1        53.4177         0.0560       292.4756        18.1749
  53.429-0.021      1        53.4341        -0.0016       292.5372        18.1616
  53.429-0.021      2        53.4475        -0.0037       292.5458        18.1724
  53.429-0.021      3        53.4179         0.0557       292.4760        18.1749
  53.429-0.021      4        53.4568         0.0044       292.5431        18.1845
  53.429-0.021      5        53.4657         0.0187       292.5344        18.1991
  53.429-0.021      6        53.4661         0.0305       292.5236        18.2051
  53.429-0.021      7        53.4995        -0.0130       292.5807        18.2136
  53.429-0.021      8        53.4834         0.0151       292.5466        18.2129
  53.429-0.021      9        53.4644         0.0576       292.4977        18.2167
  53.444+0.061      1        53.4641         0.0831       292.4741        18.2286
  53.444+0.061      2        53.4764         0.0655       292.4965        18.2310
  53.512+0.049      1        53.5130         0.0481       292.5311        18.2547
  53.562+0.291      1        53.5598         0.2704       292.3492        18.4024
  53.566+0.199      1        53.5814         0.2079       292.4179        18.3914
  53.566+0.239      1        53.5309         0.2590       292.3452        18.3715
  53.566+0.239      2        53.5476         0.2643       292.3487        18.3888
  53.566+0.239      3        53.5814         0.2079       292.4179        18.3914
  53.566+0.239      4        53.5663         0.2490       292.3723        18.3979
  53.566+0.239      5        53.5598         0.2704       292.3492        18.4024
  53.566+0.239      6        53.5777         0.2664       292.3620        18.4162
  53.566+0.239      7        53.5750         0.2759       292.3518        18.4184
  53.566+0.239      8        53.5891         0.2540       292.3792        18.4203
  53.566+0.239      9        53.6020         0.2369       292.4015        18.4234
  53.566+0.239     10        53.5966         0.2626       292.3750        18.4309
  53.566+0.239     11        53.6035         0.2496       292.3906        18.4308
  53.566+0.239     12        53.5917         0.2732       292.3627        18.4318
  53.566+0.239     13        53.5859         0.2968       292.3380        18.4380
  53.566+0.239     14        53.6194         0.2369       292.4104        18.4387
  53.566+0.239     15        53.6131         0.2468       292.3980        18.4378
  53.579+0.005      1        53.4568         0.0044       292.5431        18.1845
  53.579+0.005      2        53.5560         0.0368       292.5633        18.2870
  53.579+0.005      3        53.5671         0.0633       292.5444        18.3095
  53.579+0.005      4        53.5801         0.0585       292.5554        18.3186
  53.579+0.005      5        53.6254        -0.0044       292.6364        18.3281
  53.579+0.005      6        53.5866         0.0756       292.5429        18.3325
  53.579+0.005      7        53.6185         0.0360       292.5956        18.3415
  53.579+0.005      8        53.6322         0.0143       292.6226        18.3430
  53.579+0.005      9        53.6407         0.0158       292.6255        18.3513
  53.586+0.196      1        53.6024         0.1907       292.4445        18.4016
  53.586+0.196      2        53.6137         0.1961       292.4452        18.4141
  53.589+0.073      1        53.5743         0.0698       292.5420        18.3189
  53.589+0.073      2        53.5866         0.0756       292.5429        18.3325
  53.594+0.267      1        53.5917         0.2732       292.3627        18.4318
  53.597+0.439      1        53.5757         0.4007       292.2367        18.4787
  53.597+0.439      2        53.5694         0.4090       292.2258        18.4771
  53.597+0.439      3        53.5847         0.3942       292.2472        18.4836
  53.597+0.439      4        53.6273         0.4076       292.2563        18.5273
  53.597+0.439      5        53.6202         0.4360       292.2264        18.5347
  53.597+0.439      6        53.6383         0.4272       292.2437        18.5464
  53.601+0.222      1        53.6020         0.2373       292.4012        18.4235
  53.601+0.222      2        53.6265         0.2258       292.4241        18.4396
  53.601+0.222      3        53.6143         0.2451       292.4002        18.4381
  53.601+0.222      4        53.6193         0.2376       292.4097        18.4389
  53.604+0.381      1        53.5605         0.3925       292.2366        18.4615
  53.604+0.381      2        53.5757         0.4007       292.2367        18.4787
  53.604+0.381      3        53.5847         0.3942       292.2472        18.4836
  53.604+0.381      4        53.6168         0.3730       292.2830        18.5015
  53.604+0.381      5        53.6316         0.3936       292.2714        18.5244
  53.604+0.381      6        53.6273         0.4076       292.2563        18.5273
  53.668-0.163      1        53.6466        -0.1968       292.8249        18.2542
  53.668-0.163      2        53.6572        -0.2036       292.8365        18.2602
  53.668-0.163      3        53.6373        -0.1629       292.7888        18.2624
  53.668-0.163      4        53.6685        -0.1317       292.7758        18.3047
  53.668-0.163      5        53.6771        -0.1436       292.7911        18.3065
  53.668-0.163      6        53.7105        -0.1883       292.8494        18.3143
  53.668-0.163      7        53.6962        -0.1553       292.8117        18.3177
  53.668-0.163      8        53.7112        -0.1769       292.8392        18.3204
  53.668-0.163      9        53.7036        -0.1474       292.8082        18.3279
  53.685+0.511      1        53.6600         0.5114       292.1766        18.6057
  53.685+0.511      2        53.6849         0.5094       292.1911        18.6267
  53.694-0.066      1        53.6906        -0.0817       292.7409        18.3481
  53.694-0.066      2        53.7009        -0.0862       292.7502        18.3550
  53.694-0.066      3        53.7077        -0.0786       292.7467        18.3646
  53.694-0.066      4        53.6868        -0.0443       292.7044        18.3628
  53.694-0.066      5        53.7109        -0.0827       292.7521        18.3655
  53.694-0.066      6        53.7179        -0.0728       292.7465        18.3763
  53.694-0.066      7        53.7124        -0.0634       292.7350        18.3760
  53.694-0.066      8        53.7307        -0.0662       292.7468        18.3908
   53.696+0.45      1        53.6524         0.4107       292.2661        18.5509
   53.696+0.45      2        53.6673         0.4004       292.2832        18.5590
   53.696+0.45      3        53.7134         0.4277       292.2811        18.6126
   53.696+0.45      4        53.6849         0.5094       292.1911        18.6267
   53.696+0.45      5        53.7429         0.4505       292.2749        18.6493
   53.696+0.45      6        53.7481         0.4433       292.2842        18.6505
  53.746+0.502      1        53.7481         0.4977       292.2337        18.6765
  53.747+0.481      1        53.7481         0.4977       292.2337        18.6765
  53.784-0.138      1        53.7854        -0.1283       292.8320        18.4089
  53.784-0.138      2        53.8031        -0.1581       292.8684        18.4100
  53.784-0.138      3        53.7824        -0.1122       292.8156        18.4139
  53.784-0.138      4        53.8082        -0.1471       292.8609        18.4198
  53.784-0.138      5        53.7963        -0.1225       292.8322        18.4212
  53.784-0.138      6        53.8162        -0.1448       292.8628        18.4279
  53.784-0.138      7        53.8114        -0.1199       292.8374        18.4357
  53.784-0.138      8        53.8066        -0.1037       292.8200        18.4393
    53.8+0.008      1        53.7564        -0.0024       292.7009        18.4440
    53.8+0.008      2        53.7365         0.0358       292.6556        18.4449
    53.8+0.008      3        53.8116        -0.0780       292.7987        18.4560
    53.8+0.008      4        53.7573         0.0194       292.6812        18.4552
    53.8+0.008      5        53.7722         0.0061       292.7011        18.4619
    53.8+0.008      6        53.8158        -0.0651       292.7890        18.4659
    53.8+0.008      7        53.7689         0.0203       292.6863        18.4658
    53.8+0.008      8        53.8261        -0.0762       292.8045        18.4696
    53.8+0.008      9        53.7678         0.0324       292.6745        18.4707
    53.8+0.008     10        53.7837         0.0070       292.7060        18.4724
    53.8+0.008     11        53.7964        -0.0063       292.7248        18.4771
    53.8+0.008     12        53.8260        -0.0548       292.7847        18.4798
    53.8+0.008     13        53.7880         0.0148       292.7011        18.4799
    53.8+0.008     14        53.8135        -0.0253       292.7510        18.4831
    53.8+0.008     15        53.8014         0.0096       292.7126        18.4892
    53.8+0.008     16        53.8050         0.0053       292.7184        18.4903
    53.8+0.008     17        53.8317        -0.0335       292.7678        18.4950
    53.8+0.008     18        53.8386        -0.0391       292.7765        18.4984
    53.8+0.008     19        53.8191        -0.0003       292.7308        18.4999
    53.8+0.008     20        53.8182         0.0062       292.7243        18.5023
    53.8+0.008     21        53.8376        -0.0209       292.7592        18.5062
    53.8+0.008     22        53.8373        -0.0086       292.7476        18.5120
    53.8+0.008     23        53.8491        -0.0256       292.7693        18.5142
    53.8+0.008     24        53.8554        -0.0090       292.7572        18.5276
    53.8+0.008     25        53.8663        -0.0227       292.7754        18.5306
    53.8+0.008     26        53.8432         0.0204       292.7239        18.5310
    53.8+0.008     27        53.8178         0.0723       292.6630        18.5337
    53.8+0.008     28        53.8652         0.0177       292.7375        18.5491
    53.8-0.164      1        53.8010        -0.1672       292.8758        18.4038
  53.803-0.196      1        53.7927        -0.1764       292.8801        18.3921
  53.803-0.196      2        53.8010        -0.1672       292.8758        18.4038
  53.803-0.196      3        53.8031        -0.1581       292.8684        18.4100
  53.803-0.196      4        53.8096        -0.1651       292.8782        18.4123
  53.803-0.196      5        53.8203        -0.1730       292.8910        18.4179
  53.803-0.196      6        53.8255        -0.1788       292.8990        18.4197
  53.803-0.196      7        53.8090        -0.1474       292.8615        18.4203
  53.803-0.196      8        53.8178        -0.1627       292.8802        18.4207
  53.803-0.196      9        53.8350        -0.1915       292.9154        18.4219
  53.803-0.196     10        53.8165        -0.1450       292.8632        18.4280
  53.803-0.196     11        53.8498        -0.2021       292.9329        18.4298
  53.811-0.043      1        53.7179        -0.0728       292.7465        18.3763
  53.811-0.043      2        53.8010        -0.1672       292.8758        18.4038
  53.811-0.043      3        53.7152         0.0143       292.6646        18.4159
  53.811-0.043      4        53.7972        -0.0933       292.8056        18.4360
  53.811-0.043      5        53.7418         0.0114       292.6807        18.4379
  53.811-0.043      6        53.8116        -0.0780       292.7987        18.4560
  53.811-0.043      7        53.8158        -0.0651       292.7890        18.4659
  53.811-0.043      8        53.8260        -0.0548       292.7847        18.4798
  53.811-0.043      9        53.7880         0.0148       292.7011        18.4799
  53.811-0.043     10        53.8838        -0.1288       292.8824        18.4949
  53.811-0.043     11        53.8191        -0.0003       292.7308        18.4999
  53.811-0.043     12        53.8182         0.0062       292.7243        18.5023
  53.811-0.043     13        53.9160        -0.0717       292.8460        18.5506
  53.811-0.043     14        53.9406        -0.0789       292.8651        18.5686
  53.811-0.043     15        53.9198        -0.0130       292.7936        18.5822
  53.811-0.043     16        53.9689        -0.0863       292.8863        18.5899
  53.811-0.043     17        53.9390         0.0023       292.7892        18.6063
  53.811-0.043     18        53.9584         0.0323       292.7713        18.6378
  53.818+0.512      1        53.8086         0.5250       292.2390        18.7427
   53.82-0.007      1        53.8135        -0.0253       292.7510        18.4831
   53.82-0.007      2        53.8191        -0.0004       292.7308        18.4999
   53.82-0.007      3        53.8373        -0.0086       292.7476        18.5120
  53.876-0.175      1        53.8499        -0.2021       292.9329        18.4298
  53.876-0.175      2        53.8762        -0.1708       292.9173        18.4680
  53.876-0.175      3        53.9128        -0.1800       292.9444        18.4956
  53.876-0.175      4        53.8838        -0.1288       292.8824        18.4949
  53.876-0.175      5        53.8951        -0.1307       292.8899        18.5038
  53.876-0.175      6        53.9149        -0.1388       292.9074        18.5173
  53.922-0.201      1        53.9229        -0.2019       292.9698        18.4939
  53.923-0.106      1        53.9161        -0.0718       292.8461        18.5506
  53.939+0.002      1        53.9390         0.0023       292.7892        18.6063
  53.939+0.002      2        53.9585         0.0324       292.7713        18.6379
  53.939+0.002      3        53.9683         0.0371       292.7719        18.6488
  53.975-0.172      1        54.0019        -0.1703       292.9807        18.5783
  53.975-0.172      2        53.9991        -0.1628       292.9724        18.5795
  53.989-0.085      1        53.9817        -0.1114       292.9160        18.5891
  54.038-0.213      1        54.0131        -0.2547       293.0645        18.5474
  54.054-0.047      1        54.0560        -0.0330       292.8813        18.6919
   54.06-0.314      1        54.0509        -0.3167       293.1409        18.5506
  54.065-0.017      1        53.9390         0.0026       292.7889        18.6065
  54.065-0.017      2        53.9589         0.0326       292.7713        18.6383
  54.065-0.017      3        54.0942        -0.0701       292.9351        18.7075
  54.065-0.017      4        54.0849        -0.0507       292.9124        18.7087
  54.065-0.017      5        54.1103        -0.0815       292.9537        18.7161
  54.065-0.017      6        54.0982        -0.0606       292.9282        18.7156
  54.065-0.017      7        54.0901        -0.0465       292.9111        18.7152
  54.065-0.017      8        54.1071        -0.0446       292.9180        18.7311
  54.065-0.017      9        54.1005        -0.0329       292.9038        18.7309
  54.065-0.017     10        54.1120        -0.0523       292.9276        18.7317
  54.065-0.017     11        54.1252        -0.0637       292.9449        18.7378
  54.065-0.017     12        54.1265        -0.0416       292.9251        18.7496
  54.065-0.017     13        54.0889         0.0975       292.7772        18.7835
  54.066-0.093      1        54.0942        -0.0701       292.9351        18.7075
  54.066-0.093      2        54.1150        -0.1054       292.9783        18.7087
  54.066-0.093      3        54.0848        -0.0508       292.9124        18.7086
