-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  51.032+0.273     10        50.9522         0.2648       291.0543        16.1066
  51.032+0.273     11        50.9837         0.2112       291.1190        16.1090
  51.032+0.273     12        50.9788         0.2194       291.1090        16.1085
  51.032+0.273     13        50.9709         0.2352       291.0907        16.1090
  51.032+0.273     14        51.0032         0.1897       291.1484        16.1160
  51.032+0.273     15        50.9977         0.1948       291.1409        16.1136
  51.032+0.273     16        50.9932         0.2032       291.1310        16.1136
  51.032+0.273     17        50.9889         0.2213       291.1124        16.1183
  51.032+0.273     18        50.9764         0.2442       291.0852        16.1182
  51.032+0.273     19        50.9393         0.3120       291.0047        16.1176
  51.032+0.273     20        50.9750         0.2505       291.0787        16.1199
  51.032+0.273     21        50.9825         0.2403       291.0918        16.1216
  51.032+0.273     22        51.0083         0.1991       291.1422        16.1249
  51.032+0.273     23        50.9975         0.2237       291.1143        16.1270
  51.032+0.273     24        50.9796         0.2602       291.0721        16.1286
  51.032+0.273     25        50.9948         0.2363       291.1015        16.1307
  51.032+0.273     26        51.0167         0.1953       291.1499        16.1305
  51.032+0.273     27        50.9923         0.2496       291.0881        16.1348
  51.032+0.273     28        51.0053         0.2270       291.1152        16.1355
  51.032+0.273     29        51.0001         0.2450       291.0962        16.1394
  51.032+0.273     30        51.0047         0.2380       291.1048        16.1402
  51.032+0.273     31        51.0218         0.2079       291.1408        16.1410
  51.032+0.273     32        50.9461         0.3470       290.9760        16.1402
  51.032+0.273     33        51.0207         0.2225       291.1269        16.1469
  51.032+0.273     34        51.0288         0.2073       291.1449        16.1469
  51.032+0.273     35        51.0136         0.2371       291.1100        16.1476
  51.032+0.273     36        51.0142         0.2471       291.1011        16.1529
  51.032+0.273     37        51.0072         0.2582       291.0875        16.1519
  51.032+0.273     38        51.0212         0.2431       291.1083        16.1571
  51.032+0.273     39        51.0321         0.2332       291.1227        16.1620
  51.032+0.273     40        51.0448         0.2217       291.1395        16.1678
  51.032+0.273     41        51.0331         0.2449       291.1125        16.1685
  51.032+0.273     42        51.0275         0.2530       291.1023        16.1673
  51.032+0.273     43        51.0406         0.2331       291.1270        16.1694
  51.032+0.273     44        51.0507         0.2211       291.1430        16.1727
  51.032+0.273     45        51.0393         0.2450       291.1155        16.1740
  51.032+0.273     46        51.0475         0.2333       291.1303        16.1756
  51.032+0.273     47        51.0454         0.2417       291.1214        16.1778
  51.032+0.273     48        51.0398         0.2586       291.1032        16.1808
  51.032+0.273     49        51.0529         0.2397       291.1270        16.1834
  51.032+0.273     50        51.0639         0.2302       291.1412        16.1886
  51.032+0.273     51        51.0466         0.2693       291.0968        16.1919
  51.032+0.273     52        51.0707         0.2283       291.1463        16.1937
  51.032+0.273     53        51.0680         0.2457       291.1290        16.1996
  51.032+0.273     54        51.0673         0.2520       291.1228        16.2020
  51.048+0.198      1        50.9564         0.1736       291.1401        16.0672
  51.048+0.198      2        50.9829         0.1250       291.1977        16.0674
  51.048+0.198      3        50.9635         0.1644       291.1520        16.0690
  51.048+0.198      4        50.9246         0.2388       291.0646        16.0699
  51.048+0.198      5        50.9603         0.1857       291.1309        16.0763
  51.048+0.198      6        50.9323         0.2447       291.0630        16.0796
  51.048+0.198      7        50.9367         0.2381       291.0713        16.0803
  51.048+0.198      8        50.9929         0.1361       291.1924        16.0815
  51.048+0.198      9        50.9471         0.2366       291.0777        16.0888
  51.048+0.198     10        50.9879         0.1627       291.1656        16.0897
  51.048+0.198     11        50.9660         0.2109       291.1106        16.0933
  51.048+0.198     12        50.9611         0.2206       291.0993        16.0936
  51.048+0.198     13        50.9534         0.2351       291.0822        16.0936
  51.048+0.198     14        50.9590         0.2252       291.0940        16.0939
  51.048+0.198     15        50.9901         0.1780       291.1526        16.0988
  51.048+0.198     16        50.9598         0.2349       291.0855        16.0992
  51.048+0.198     17        50.9470         0.2637       291.0528        16.1016
  51.048+0.198     18        50.9840         0.2022       291.1274        16.1050
  51.048+0.198     19        50.9934         0.1859       291.1470        16.1056
  51.048+0.198     20        50.9522         0.2648       291.0543        16.1066
  51.048+0.198     21        50.9837         0.2112       291.1190        16.1090
  51.048+0.198     22        50.9788         0.2194       291.1090        16.1085
  51.048+0.198     23        50.9709         0.2352       291.0907        16.1090
  51.048+0.198     24        51.0032         0.1897       291.1484        16.1160
  51.048+0.198     25        50.9977         0.1948       291.1409        16.1136
  51.048+0.198     26        50.9932         0.2032       291.1310        16.1136
  51.048+0.198     27        50.9764         0.2442       291.0852        16.1182
  51.048+0.198     28        50.9750         0.2505       291.0787        16.1199
  51.048+0.198     29        50.9825         0.2403       291.0918        16.1216
  51.048+0.198     30        51.0149         0.1811       291.1620        16.1222
  51.048+0.198     31        51.0083         0.1991       291.1422        16.1249
  51.048+0.198     32        50.9975         0.2237       291.1143        16.1270
  51.048+0.198     33        50.9796         0.2602       291.0721        16.1286
  51.048+0.198     34        50.9948         0.2363       291.1015        16.1307
  51.048+0.198     35        51.0167         0.1953       291.1499        16.1305
  51.048+0.198     36        50.9923         0.2496       291.0881        16.1348
  51.048+0.198     37        51.0053         0.2270       291.1152        16.1355
  51.048+0.198     38        51.0001         0.2450       291.0962        16.1394
  51.048+0.198     39        51.0047         0.2380       291.1048        16.1402
  51.048+0.198     40        51.0218         0.2079       291.1408        16.1410
  51.048+0.198     41        51.0686         0.1237       291.2411        16.1422
  51.048+0.198     42        51.0796         0.1089       291.2602        16.1449
  51.048+0.198     43        51.0288         0.2073       291.1449        16.1469
  51.048+0.198     44        51.0136         0.2371       291.1100        16.1476
  51.048+0.198     45        51.0142         0.2471       291.1011        16.1529
  51.048+0.198     46        51.0072         0.2582       291.0875        16.1519
  51.048+0.198     47        51.0212         0.2431       291.1083        16.1571
  51.048+0.198     48        51.0321         0.2332       291.1227        16.1620
  51.048+0.198     49        51.0448         0.2217       291.1395        16.1678
  51.048+0.198     50        51.0331         0.2449       291.1125        16.1685
  51.048+0.198     51        51.0275         0.2530       291.1023        16.1673
  51.048+0.198     52        51.0406         0.2331       291.1270        16.1694
  51.048+0.198     53        51.0507         0.2211       291.1430        16.1727
  51.048+0.198     54        51.0393         0.2450       291.1155        16.1740
  51.048+0.198     55        51.0611         0.2077       291.1604        16.1754
  51.048+0.198     56        51.0582         0.2140       291.1531        16.1759
  51.048+0.198     57        51.0475         0.2333       291.1303        16.1756
  51.048+0.198     58        51.0454         0.2417       291.1214        16.1778
  51.048+0.198     59        51.0706         0.2036       291.1688        16.1819
  51.048+0.198     60        51.0398         0.2586       291.1032        16.1808
  51.048+0.198     61        51.0529         0.2397       291.1270        16.1834
  51.048+0.198     62        51.0715         0.2099       291.1635        16.1857
  51.048+0.198     63        51.0639         0.2302       291.1412        16.1886
  51.048+0.198     64        51.0975         0.1745       291.2088        16.1918
  51.048+0.198     65        51.0466         0.2693       291.0968        16.1919
  51.048+0.198     66        51.1097         0.1589       291.2291        16.1951
  51.048+0.198     67        51.0834         0.2065       291.1725        16.1946
  51.048+0.198     68        51.0707         0.2283       291.1463        16.1937
  51.048+0.198     69        51.0802         0.2137       291.1643        16.1952
  51.048+0.198     70        51.1397         0.1126       291.2864        16.1996
  51.048+0.198     71        51.0680         0.2457       291.1290        16.1996
  51.048+0.198     72        51.1156         0.1626       291.2287        16.2022
  51.048+0.198     73        51.0673         0.2520       291.1228        16.2020
  51.048+0.198     74        51.0945         0.2038       291.1805        16.2031
  51.048+0.198     75        51.1314         0.1409       291.2563        16.2057
  51.048+0.198     76        51.1275         0.1476       291.2482        16.2055
  51.048+0.198     77        51.1220         0.1570       291.2370        16.2051
  51.048+0.198     78        51.0928         0.2144       291.1699        16.2066
  51.048+0.198     79        51.0861         0.2241       291.1577        16.2053
  51.048+0.198     80        51.1166         0.1775       291.2155        16.2100
  51.048+0.198     81        51.1046         0.1975       291.1912        16.2090
  51.048+0.198     82        51.0968         0.2125       291.1736        16.2092
  51.048+0.198     83        51.1252         0.1658       291.2304        16.2121
  51.048+0.198     84        51.1095         0.1923       291.1984        16.2108
  51.048+0.198     85        51.1145         0.1843       291.2082        16.2114
  51.048+0.198     86        51.1047         0.2074       291.1822        16.2138
  51.048+0.198     87        51.1010         0.2180       291.1706        16.2155
  51.048+0.198     88        51.1503         0.1292       291.2764        16.2168
  51.048+0.198     89        51.1429         0.1475       291.2560        16.2190
  51.079+0.241      1        51.0142         0.2471       291.1011        16.1529
  51.079+0.241      2        51.0072         0.2582       291.0875        16.1519
  51.079+0.241      3        51.0164         0.2362       291.1122        16.1496
  51.079+0.241      4        51.0212         0.2431       291.1083        16.1571
  51.079+0.241      5        51.0321         0.2332       291.1227        16.1620
  51.079+0.241      6        51.0448         0.2217       291.1395        16.1678
  51.079+0.241      7        51.0331         0.2449       291.1125        16.1685
  51.079+0.241      8        51.0275         0.2530       291.1023        16.1673
  51.079+0.241      9        51.0406         0.2331       291.1270        16.1694
  51.079+0.241     10        51.0507         0.2211       291.1430        16.1727
  51.079+0.241     11        51.0393         0.2450       291.1155        16.1740
  51.079+0.241     12        51.0611         0.2077       291.1604        16.1754
  51.079+0.241     13        51.0582         0.2140       291.1531        16.1759
  51.079+0.241     14        51.0475         0.2333       291.1303        16.1756
  51.079+0.241     15        51.0454         0.2417       291.1214        16.1778
  51.079+0.241     16        51.0706         0.2036       291.1688        16.1819
  51.079+0.241     17        51.0398         0.2586       291.1032        16.1808
  51.079+0.241     18        51.0529         0.2397       291.1270        16.1834
  51.079+0.241     19        51.0715         0.2099       291.1635        16.1857
  51.079+0.241     20        51.0639         0.2302       291.1412        16.1886
  51.079+0.241     21        51.0975         0.1745       291.2088        16.1918
  51.079+0.241     22        51.0466         0.2693       291.0968        16.1919
  51.079+0.241     23        51.0834         0.2065       291.1725        16.1946
  51.079+0.241     24        51.0707         0.2283       291.1463        16.1937
  51.079+0.241     25        51.0802         0.2137       291.1643        16.1952
  51.079+0.241     26        51.0680         0.2457       291.1290        16.1996
  51.079+0.241     27        51.0673         0.2520       291.1228        16.2020
  51.079+0.241     28        51.0945         0.2038       291.1805        16.2031
  51.079+0.241     29        51.0928         0.2144       291.1699        16.2066
  51.079+0.241     30        51.0861         0.2241       291.1577        16.2053
  51.079+0.241     31        51.1046         0.1975       291.1912        16.2090
  51.079+0.241     32        51.0968         0.2125       291.1736        16.2092
  51.079+0.241     33        51.1095         0.1923       291.1984        16.2108
  51.079+0.241     34        51.1145         0.1843       291.2082        16.2114
  51.079+0.241     35        51.1047         0.2074       291.1822        16.2138
  51.079+0.241     36        51.1010         0.2180       291.1706        16.2155
  51.079+0.241     37        51.1192         0.2999       291.1045        16.2703
  51.098+0.113      1        51.1021         0.1153       291.2654        16.1678
  51.138+0.093      1        51.1352         0.0972       291.2983        16.1883
  51.582-0.071      1        51.5733        -0.0711       291.6695        16.4939
  51.738+0.575      1        51.7156         0.5564       291.1634        16.9171
  51.738+0.575      2        51.7238         0.5508       291.1727        16.9216
  51.738+0.575      3        51.7463         0.5233       291.2091        16.9285
  51.738+0.575      4        51.7219         0.5793       291.1455        16.9334
  51.738+0.575      5        51.7460         0.5420       291.1918        16.9371
  51.738+0.575      6        51.7585         0.5274       291.2114        16.9411
  51.738+0.575      7        51.7422         0.5572       291.1759        16.9408
  51.738+0.575      8        51.7701         0.5390       291.2065        16.9568
  51.738+0.575      9        51.7670         0.5477       291.1969        16.9582
  51.738+0.575     10        51.7839         0.5312       291.2205        16.9653
  51.738+0.575     11        51.7802         0.5437       291.2072        16.9679
  51.738+0.575     12        51.7528         0.6238       291.1198        16.9818
  51.738+0.678      1        51.7474         0.6475       291.0954        16.9882
  51.738+0.678      2        51.7592         0.6820       291.0694        17.0149
  51.738+0.678      3        51.7674         0.6880       291.0680        17.0250
  51.738+0.678      4        51.7846         0.6656       291.0971        17.0295
  51.738+0.678      5        51.7788         0.6770       291.0837        17.0298
  51.738+0.678      6        51.7727         0.6965       291.0627        17.0337
  51.738+0.678      7        51.7838         0.6842       291.0796        17.0376
  51.752+0.759      1        51.7541         0.7592       290.9958        17.0470
  51.752+0.759      2        51.7618         0.7603       290.9986        17.0542
  51.774+0.406      1        51.7629         0.3834       291.3462        16.8767
  51.784+0.783      1        51.7907         0.7189       291.0510        17.0601
  51.784+0.783      2        51.7870         0.7275       291.0412        17.0610
  51.784+0.783      3        51.7572         0.7881       290.9707        17.0634
  51.784+0.783      4        51.7773         0.7572       291.0091        17.0665
  51.784+0.783      5        51.7660         0.7876       290.9754        17.0709
  51.784+0.783      6        51.8136         0.7305       291.0516        17.0858
  51.784+0.783      7        51.7733         0.8036       290.9643        17.0849
  51.784+0.783      8        51.7716         0.8134       290.9544        17.0881
  51.784+0.783      9        51.7688         0.8202       290.9468        17.0887
  51.803+0.667      1        51.6806         0.5823       291.1223        16.8985
  51.803+0.667      2        51.7156         0.5564       291.1634        16.9171
  51.803+0.667      3        51.7238         0.5508       291.1727        16.9216
  51.803+0.667      4        51.7219         0.5793       291.1455        16.9334
  51.803+0.667      5        51.7528         0.6238       291.1198        16.9818
  51.803+0.667      6        51.7474         0.6475       291.0954        16.9882
  51.803+0.667      7        51.7670         0.6519       291.1010        17.0076
  51.803+0.667      8        51.7592         0.6820       291.0694        17.0149
  51.803+0.667      9        51.7674         0.6880       291.0680        17.0250
  51.803+0.667     10        51.7846         0.6656       291.0971        17.0295
  51.803+0.667     11        51.7788         0.6770       291.0837        17.0298
  51.803+0.667     12        51.7727         0.6965       291.0627        17.0337
  51.803+0.667     13        51.7853         0.6854       291.0792        17.0395
  51.803+0.667     14        51.7918         0.6779       291.0893        17.0417
  51.803+0.667     15        51.7864         0.6935       291.0722        17.0444
  51.803+0.667     16        51.7774         0.7043       291.0578        17.0415
  51.803+0.667     17        51.7793         0.7114       291.0522        17.0465
  51.803+0.667     18        51.7985         0.6836       291.0874        17.0503
  51.803+0.667     19        51.7837         0.7110       291.0547        17.0502
  51.803+0.667     20        51.7940         0.7097       291.0611        17.0587
  51.803+0.667     21        51.8026         0.7027       291.0718        17.0629
  51.803+0.667     22        51.8512         0.6244       291.1680        17.0687
  51.803+0.667     23        51.8092         0.7080       291.0702        17.0713
  51.803+0.667     24        51.8337         0.6936       291.0956        17.0860
  51.803+0.667     25        51.8138         0.7304       291.0518        17.0860
  51.803+0.667     26        51.8239         0.7204       291.0660        17.0901
  51.803+0.667     27        51.8202         0.7302       291.0552        17.0915
  51.803+0.667     28        51.8374         0.7154       291.0773        17.0996
  51.803+0.667     29        51.8277         0.7321       291.0571        17.0990
  51.803+0.667     30        51.8486         0.7331       291.0665        17.1178
  51.803+0.667     31        51.8564         0.7445       291.0599        17.1302
  51.803+0.667     32        51.8772         0.7334       291.0804        17.1432
  51.803+0.667     33        51.8882         0.7297       291.0893        17.1512
  51.803+0.667     34        51.8844         0.7426       291.0755        17.1539
  51.803+0.667     35        51.8951         0.7365       291.0864        17.1605
  51.803+0.667     36        51.9065         0.7271       291.1008        17.1660
  51.803+0.667     37        51.8938         0.7517       291.0718        17.1665
  51.803+0.667     38        51.9188         0.7205       291.1129        17.1737
  51.803+0.667     39        51.9065         0.7466       291.0828        17.1752
  51.803+0.667     40        51.9140         0.7355       291.0968        17.1766
  51.803+0.667     41        51.9193         0.7305       291.1040        17.1789
  51.803+0.667     42        51.9015         0.7645       291.0638        17.1793
  51.803+0.667     43        51.9190         0.7486       291.0872        17.1872
  51.803+0.667     44        51.9542         0.7065       291.1434        17.1982
  51.803+0.667     45        51.9139         0.7835       291.0524        17.1992
  51.803+0.667     46        51.9395         0.7486       291.0973        17.2053
  51.803+0.667     47        51.9481         0.7366       291.1126        17.2071
  51.803+0.667     48        51.9755         0.6887       291.1704        17.2086
  51.803+0.667     49        51.9689         0.6991       291.1575        17.2077
  51.803+0.667     50        51.9435         0.7456       291.1021        17.2074
  51.803+0.667     51        51.9530         0.7455       291.1069        17.2157
  51.803+0.667     52        51.9643         0.7272       291.1294        17.2170
  51.803+0.667     53        51.9705         0.7177       291.1411        17.2180
  51.803+0.667     54        51.9466         0.7628       291.0877        17.2183
  51.803+0.667     55        51.9671         0.7319       291.1264        17.2217
  51.803+0.667     56        51.9417         0.7780       291.0712        17.2212
  51.803+0.667     57        51.9863         0.7028       291.1627        17.2249
  51.803+0.667     58        51.9485         0.7756       291.0769        17.2260
  51.803+0.667     59        51.9574         0.7702       291.0863        17.2313
  51.803+0.667     60        51.9834         0.7626       291.1061        17.2505
  51.803+0.667     61        51.9788         0.7915       291.0772        17.2602
  51.803+0.667     62        51.9904         0.7741       291.0990        17.2622
  51.814+0.418      1        51.7154         0.4020       291.3055        16.8437
  51.814+0.418      2        51.7294         0.3822       291.3306        16.8467
  51.814+0.418      3        51.7371         0.3728       291.3431        16.8489
  51.814+0.418      4        51.7421         0.3805       291.3384        16.8570
  51.814+0.418      5        51.7583         0.3634       291.3622        16.8631
  51.814+0.418      6        51.7145         0.4575       291.2539        16.8692
  51.814+0.418      7        51.7244         0.4416       291.2735        16.8704
  51.814+0.418      8        51.7295         0.4349       291.2822        16.8717
  51.814+0.418      9        51.7373         0.4245       291.2956        16.8736
  51.814+0.418     10        51.7243         0.4501       291.2657        16.8744
  51.814+0.418     11        51.7153         0.4669       291.2457        16.8744
  51.814+0.418     12        51.7247         0.4625       291.2543        16.8806
  51.814+0.418     13        51.7086         0.4952       291.2163        16.8820
  51.814+0.418     14        51.7611         0.4004       291.3296        16.8832
  51.814+0.418     15        51.7195         0.4803       291.2355        16.8844
  51.814+0.418     16        51.7137         0.4887       291.2249        16.8833
  51.814+0.418     17        51.7673         0.3960       291.3367        16.8866
  51.814+0.418     18        51.7023         0.5159       291.1942        16.8861
  51.814+0.418     19        51.7603         0.4172       291.3137        16.8905
  51.814+0.418     20        51.6765         0.5724       291.1294        16.8902
  51.814+0.418     21        51.7776         0.3937       291.3440        16.8945
  51.814+0.418     22        51.7601         0.4276       291.3040        16.8952
  51.814+0.418     23        51.7571         0.4327       291.2979        16.8950
  51.814+0.418     24        51.7537         0.4402       291.2893        16.8955
  51.814+0.418     25        51.7282         0.4870       291.2336        16.8952
  51.814+0.418     26        51.7816         0.3898       291.3495        16.8962
  51.814+0.418     27        51.7852         0.3864       291.3544        16.8977
  51.814+0.418     28        51.6806         0.5823       291.1223        16.8986
  51.814+0.418     29        51.7296         0.4922       291.2295        16.8990
  51.814+0.418     30        51.7938         0.3780       291.3664        16.9013
  51.814+0.418     31        51.8011         0.3680       291.3792        16.9030
  51.814+0.418     32        51.7377         0.4920       291.2337        16.9060
  51.814+0.418     33        51.8092         0.3629       291.3880        16.9077
  51.814+0.418     34        51.7830         0.4214       291.3211        16.9124
  51.814+0.418     35        51.8285         0.3408       291.4178        16.9142
  51.814+0.418     36        51.8190         0.3613       291.3942        16.9156
  51.814+0.418     37        51.7902         0.4175       291.3283        16.9169
  51.814+0.418     38        51.7156         0.5564       291.1634        16.9171
  51.814+0.418     39        51.8277         0.3509       291.4081        16.9183
  51.814+0.418     40        51.8388         0.3369       291.4265        16.9214
  51.814+0.418     41        51.7966         0.4150       291.3337        16.9214
  51.814+0.418     42        51.7238         0.5508       291.1727        16.9216
  51.814+0.418     43        51.8079         0.4022       291.3511        16.9252
  51.814+0.418     44        51.8467         0.3443       291.4236        16.9319
  51.814+0.418     45        51.8411         0.3618       291.4048        16.9353
  51.814+0.418     46        51.7219         0.5793       291.1455        16.9334
  51.814+0.418     47        51.8233         0.3952       291.3652        16.9355
  51.814+0.418     48        51.8007         0.4406       291.3122        16.9370
  51.814+0.418     49        51.7460         0.5420       291.1918        16.9371
  51.814+0.418     50        51.8382         0.3720       291.3939        16.9375
  51.814+0.418     51        51.8200         0.4043       291.3552        16.9369
  51.814+0.418     52        51.7585         0.5274       291.2114        16.9411
  51.814+0.418     53        51.7422         0.5572       291.1759        16.9408
  51.814+0.418     54        51.8037         0.4500       291.3051        16.9442
  51.814+0.418     55        51.8353         0.3925       291.3737        16.9448
  51.814+0.418     56        51.8526         0.3737       291.3996        16.9510
  51.814+0.418     57        51.8498         0.3800       291.3923        16.9516
  51.814+0.418     58        51.8299         0.4199       291.3458        16.9529
  51.814+0.418     59        51.8485         0.3876       291.3847        16.9540
  51.814+0.418     60        51.8204         0.4409       291.3217        16.9546
  51.814+0.418     61        51.8130         0.4537       291.3062        16.9541
  51.814+0.418     62        51.7701         0.5390       291.2065        16.9568
  51.814+0.418     63        51.8274         0.4336       291.3319        16.9573
  51.814+0.418     64        51.7670         0.5477       291.1969        16.9582
  51.814+0.418     65        51.8350         0.4228       291.3456        16.9589
  51.814+0.418     66        51.8193         0.4518       291.3112        16.9588
  51.814+0.418     67        51.8083         0.4724       291.2867        16.9589
  51.814+0.418     68        51.8489         0.4048       291.3691        16.9625
  51.814+0.418     69        51.8199         0.4608       291.3031        16.9636
  51.814+0.418     70        51.8184         0.4661       291.2975        16.9648
  51.814+0.418     71        51.7978         0.5040       291.2524        16.9646
  51.814+0.418     72        51.7839         0.5312       291.2205        16.9653
  51.814+0.418     73        51.8024         0.4981       291.2601        16.9659
  51.814+0.418     74        51.8520         0.4121       291.3639        16.9688
  51.814+0.418     75        51.7802         0.5437       291.2072        16.9679
  51.814+0.418     76        51.8431         0.4373       291.3363        16.9729
  51.814+0.418     77        51.8234         0.4751       291.2917        16.9734
  51.814+0.418     78        51.8734         0.3851       291.3994        16.9748
  51.814+0.418     79        51.8492         0.4302       291.3459        16.9749
  51.814+0.418     80        51.8405         0.4423       291.3303        16.9729
  51.814+0.418     81        51.8268         0.4768       291.2918        16.9773
  51.814+0.418     82        51.8686         0.3987       291.3845        16.9769
  51.814+0.418     83        51.8581         0.4211       291.3586        16.9784
  51.814+0.418     84        51.8260         0.4847       291.2842        16.9803
  51.814+0.418     85        51.8888         0.3731       291.4180        16.9826
  51.814+0.418     86        51.8339         0.4776       291.2946        16.9839
  51.814+0.418     87        51.9046         0.3683       291.4303        16.9943
  51.814+0.418     88        51.8720         0.4344       291.3532        16.9969
  51.814+0.418     89        51.9026         0.3790       291.4195        16.9976
  51.814+0.418     90        51.9166         0.3799       291.4256        17.0103
  51.823+0.499      1        51.8130         0.4537       291.3062        16.9541
  51.823+0.499      2        51.7701         0.5390       291.2065        16.9568
  51.823+0.499      3        51.7670         0.5477       291.1969        16.9582
  51.823+0.499      4        51.8193         0.4518       291.3112        16.9588
  51.823+0.499      5        51.8083         0.4724       291.2867        16.9589
  51.823+0.499      6        51.8199         0.4608       291.3031        16.9636
  51.823+0.499      7        51.7908         0.5155       291.2384        16.9639
  51.823+0.499      8        51.8184         0.4661       291.2975        16.9648
  51.823+0.499      9        51.7978         0.5040       291.2524        16.9646
  51.823+0.499     10        51.7839         0.5312       291.2205        16.9653
  51.823+0.499     11        51.8024         0.4981       291.2601        16.9659
  51.823+0.499     12        51.7802         0.5437       291.2072        16.9679
  51.823+0.499     13        51.7942         0.5184       291.2374        16.9682
  51.823+0.499     14        51.8234         0.4751       291.2917        16.9734
  51.823+0.499     15        51.8164         0.4885       291.2759        16.9737
  51.823+0.499     16        51.8268         0.4768       291.2918        16.9773
  51.823+0.499     17        51.8000         0.5270       291.2323        16.9775
  51.823+0.499     18        51.8095         0.5120       291.2509        16.9787
  51.823+0.499     19        51.8260         0.4847       291.2842        16.9803
  51.823+0.499     20        51.8339         0.4776       291.2946        16.9839
  51.823+0.499     21        51.8573         0.4724       291.3111        17.0020
  51.823+0.499     22        51.8714         0.4726       291.3179        17.0145
   51.839+0.41      1        51.8520         0.4121       291.3639        16.9688
  52.157+0.708      1        52.1508         0.6896       291.2566        17.3634
   52.17+0.728      1        52.1724         0.7265       291.2332        17.3999
  52.173+0.691      1        52.0822         0.6451       291.2635        17.2819
  52.173+0.691      2        52.1239         0.6862       291.2463        17.3381
  52.173+0.691      3        52.1610         0.7019       291.2502        17.3782
  52.173+0.691      4        52.1858         0.6595       291.3017        17.3799
  52.173+0.691      5        52.1820         0.6767       291.2839        17.3847
  52.173+0.691      6        52.1671         0.7035       291.2518        17.3843
  52.173+0.691      7        52.1712         0.7097       291.2481        17.3909
  52.173+0.691      8        52.1686         0.7152       291.2417        17.3912
  52.173+0.691      9        52.2084         0.6891       291.2855        17.4139
  52.173+0.691     10        52.2017         0.7210       291.2528        17.4231
  52.173+0.691     11        52.2095         0.7245       291.2535        17.4316
  52.173+0.691     12        52.2047         0.7421       291.2348        17.4357
  52.173+0.691     13        52.2027         0.7557       291.2213        17.4404
  52.173+0.691     14        52.2000         0.7633       291.2129        17.4417
  52.205-0.503      1        52.2069        -0.4876       292.3674        16.8518
  52.205-0.503      2        52.2160        -0.5026       292.3856        16.8525
  52.205-0.503      3        52.2124        -0.4888       292.3712        16.8559
  52.211-0.523      1        52.2190        -0.5133       292.3969        16.8501
  52.211-0.523      2        52.2317        -0.5321       292.4206        16.8522
  52.211-0.523      3        52.2160        -0.5026       292.3856        16.8525
  52.211-0.523      4        52.2247        -0.5097       292.3966        16.8568
  52.211+0.746      1        52.2261         0.7417       291.2459        17.4544
  52.211+0.746      2        52.2140         0.7631       291.2201        17.4539
  52.231-0.489      1        52.2190        -0.5133       292.3969        16.8501
  52.231-0.489      2        52.2069        -0.4876       292.3673        16.8518
  52.231-0.489      3        52.2127        -0.4886       292.3712        16.8563
  52.231-0.489      4        52.2423        -0.4974       292.3940        16.8781
  52.231-0.489      5        52.2376        -0.4850       292.3804        16.8799
  52.231-0.489      6        52.2525        -0.5001       292.4016        16.8857
  52.245+0.706      1        52.2307         0.7318       291.2573        17.4537
   52.247-0.55      1        52.2190        -0.5133       292.3969        16.8501
   52.247-0.55      2        52.2160        -0.5026       292.3856        16.8525
   52.247-0.55      3        52.2614        -0.5813       292.4806        16.8547
   52.247-0.55      4        52.2714        -0.5934       292.4967        16.8576
   52.247-0.55      5        52.2260        -0.5089       292.3965        16.8583
   52.247-0.55      6        52.2699        -0.5744       292.4785        16.8655
   52.247-0.55      7        52.2343        -0.5119       292.4033        16.8642
   52.247-0.55      8        52.2305        -0.5014       292.3919        16.8658
   52.247-0.55      9        52.2724        -0.5655       292.4716        16.8719
   52.247-0.55     10        52.2476        -0.5248       292.4218        16.8697
   52.247-0.55     11        52.2669        -0.5463       292.4512        16.8763
   52.247-0.55     12        52.2621        -0.5387       292.4418        16.8757
   52.247-0.55     13        52.2750        -0.5625       292.4701        16.8756
   52.247-0.55     14        52.2581        -0.5289       292.4309        16.8768
   52.247-0.55     15        52.2488        -0.5111       292.4099        16.8773
   52.247-0.55     16        52.2423        -0.4974       292.3940        16.8781
   52.247-0.55     17        52.2376        -0.4850       292.3804        16.8799
   52.247-0.55     18        52.2597        -0.5234       292.4266        16.8809
   52.247-0.55     19        52.2958        -0.5782       292.4949        16.8863
   52.247-0.55     20        52.2525        -0.5001       292.4016        16.8857
   52.247-0.55     21        52.2773        -0.5345       292.4456        16.8910
   52.247-0.55     22        52.2693        -0.5219       292.4301        16.8900
   52.247-0.55     23        52.2909        -0.5587       292.4746        16.8914
   52.25-0.487      1        52.2423        -0.4974       292.3940        16.8781
   52.25-0.487      2        52.2376        -0.4850       292.3804        16.8799
   52.25-0.487      3        52.2525        -0.5001       292.4016        16.8857
  52.305-0.552      1        52.2669        -0.5463       292.4512        16.8763
  52.305-0.552      2        52.2622        -0.5388       292.4420        16.8757
  52.305-0.552      3        52.2750        -0.5625       292.4701        16.8756
  52.305-0.552      4        52.2769        -0.5347       292.4456        16.8906
  52.305-0.552      5        52.2804        -0.5301       292.4432        16.8958
  52.305-0.552      6        52.2864        -0.5363       292.4518        16.8982
  52.305-0.552      7        52.2923        -0.5279       292.4471        16.9074
  52.307+0.008      1        52.3081         0.0086       291.9622        17.1779
  52.385-0.539      1        52.3884        -0.5622       292.5267        16.9752
  52.385-0.539      2        52.3771        -0.5223       292.4844        16.9845
