-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 337.496-0.793     18       337.5261        -0.7885       250.2583       -47.6326
 337.496-0.793     19       337.5460        -0.6752       250.1520       -47.5426
 337.496-0.793     20       337.5409        -0.6703       250.1415       -47.5432
 337.507-0.406      1       337.5084        -0.4060       249.8173       -47.3919
 337.508-0.413      1       337.5187        -0.4039       249.8251       -47.3828
  337.51-0.293      1       337.5085        -0.2930       249.6931       -47.3166
 337.511-0.038      1       337.5333        -0.0202       249.4188       -47.1158
 337.515-1.091      1       337.4456        -1.1311       250.5622       -47.9192
 337.515-1.091      2       337.4601        -1.1308       250.5761       -47.9082
 337.515-1.091      3       337.4596        -1.1262       250.5704       -47.9054
 337.515-1.091      4       337.4610        -1.1215       250.5665       -47.9013
 337.515-1.091      5       337.4036        -1.0615       250.4428       -47.9049
 337.515-1.091      6       337.4402        -1.0950       250.5163       -47.8995
 337.515-1.091      7       337.4318        -1.0783       250.4893       -47.8948
 337.515-1.091      8       337.4184        -1.0661       250.4625       -47.8968
 337.515-1.091      9       337.4143        -1.0593       250.4508       -47.8954
 337.515-1.091     10       337.4575        -1.0950       250.5333       -47.8865
 337.515-1.091     11       337.4847        -1.1184       250.5863       -47.8815
 337.515-1.091     12       337.4535        -1.0859       250.5192       -47.8835
 337.515-1.091     13       337.4723        -1.0972       250.5504       -47.8768
 337.515-1.091     14       337.4653        -1.0845       250.5293       -47.8737
 337.515-1.091     15       337.4612        -1.0738       250.5132       -47.8698
 337.515-1.091     16       337.4795        -1.0855       250.5443       -47.8636
 337.515-1.091     17       337.4607        -1.0681       250.5063       -47.8663
 337.515-1.091     18       337.4760        -1.0780       250.5324       -47.8613
 337.515-1.091     19       337.4660        -1.0609       250.5035       -47.8576
 337.515-1.091     20       337.4610        -1.0565       250.4936       -47.8585
 337.515-1.091     21       337.4731        -1.0662       250.5164       -47.8558
 337.515-1.091     22       337.4837        -1.0743       250.5358       -47.8531
 337.515-1.091     23       337.4805        -1.0694       250.5273       -47.8523
 337.515-1.091     24       337.4613        -1.0492       250.4858       -47.8534
 337.515-1.091     25       337.4642        -1.0389       250.4770       -47.8444
 337.515-1.091     26       337.4723        -1.0455       250.4924       -47.8427
 337.515-1.091     27       337.4909        -1.0604       250.5273       -47.8385
 337.515-1.091     28       337.4582        -1.0311       250.4624       -47.8438
 337.515-1.091     29       337.5119        -1.0782       250.5680       -47.8345
 337.515-1.091     30       337.5021        -1.0546       250.5319       -47.8263
 337.515-1.091     31       337.4750        -1.0347       250.4829       -47.8335
 337.515-1.091     32       337.5130        -1.0619       250.5507       -47.8229
 337.515-1.091     33       337.4898        -1.0393       250.5026       -47.8255
 337.515-1.091     34       337.5209        -1.0635       250.5602       -47.8180
 337.515-1.091     35       337.4987        -1.0431       250.5156       -47.8212
 337.515-1.091     36       337.4751        -1.0159       250.4620       -47.8211
 337.515-1.091     37       337.5225        -1.0544       250.5517       -47.8108
 337.515-1.091     38       337.5105        -1.0292       250.5117       -47.8032
 337.515-1.091     39       337.5309        -1.0436       250.5477       -47.7974
 337.516-0.235      1       337.4988        -0.2491       249.6353       -47.2945
 337.516-0.235      2       337.5088        -0.2527       249.6490       -47.2894
 337.516-0.235      3       337.5076        -0.2425       249.6368       -47.2835
 337.516-0.235      4       337.5150        -0.2386       249.6398       -47.2754
 337.519-0.123      1       337.5279        -0.1573       249.5633       -47.2114
 337.519-0.123      2       337.5477        -0.1420       249.5661       -47.1865
 337.519-0.123      3       337.5418        -0.1314       249.5486       -47.1839
 337.519-0.123      4       337.5298        -0.1114       249.5149       -47.1794
 337.519-0.593      1       337.4984        -0.6050       250.0274       -47.5317
 337.519-0.593      2       337.5287        -0.5961       250.0473       -47.5031
 337.519-0.593      3       337.5264        -0.5919       250.0404       -47.5020
 337.519-0.593      4       337.5118        -0.5755       250.0078       -47.5021
 337.519-0.593      5       337.5305        -0.5700       250.0201       -47.4845
 337.523-0.157      1       337.5147        -0.1610       249.5543       -47.2238
 337.523-0.157      2       337.5279        -0.1573       249.5633       -47.2114
 337.528+0.145      1       337.4995         0.1261       249.2261       -47.0427
 337.528+0.145      2       337.5221         0.1401       249.2332       -47.0166
 337.528+0.145      3       337.5343         0.1504       249.2340       -47.0006
 337.528+0.145      4       337.5531         0.1460       249.2572       -46.9896
 337.534-0.598      1       337.5287        -0.5961       250.0473       -47.5031
 337.535+0.229      1       337.5338         0.2283       249.1489       -46.9486
 337.536+0.066      1       337.5273         0.0795       249.3041       -47.0534
 337.542-0.082      1       337.5418        -0.1314       249.5486       -47.1839
 337.542-0.082      2       337.5388        -0.1049       249.5166       -47.1684
 337.542-0.082      3       337.5263        -0.0882       249.4861       -47.1665
 337.542-0.082      4       337.5349        -0.0958       249.5028       -47.1652
 337.542-0.082      5       337.5427        -0.0812       249.4946       -47.1495
 337.542-0.082      6       337.5697        -0.0736       249.5128       -47.1244
 337.542-0.082      7       337.5800        -0.0806       249.5306       -47.1215
 337.542-0.082      8       337.5821        -0.0711       249.5223       -47.1136
 337.545-0.796      1       337.5196        -0.8474       250.3175       -47.6764
 337.545-0.796      2       337.5110        -0.8386       250.2993       -47.6770
 337.545-0.796      3       337.5074        -0.8301       250.2863       -47.6741
 337.545-0.796      4       337.5002        -0.8208       250.2689       -47.6734
 337.545-0.796      5       337.5284        -0.8340       250.3113       -47.6609
 337.545-0.796      6       337.5242        -0.8296       250.3022       -47.6612
 337.545-0.796      7       337.5088        -0.8142       250.2699       -47.6626
 337.545-0.796      8       337.5646        -0.8394       250.3527       -47.6373
 337.545-0.796      9       337.5261        -0.7885       250.2583       -47.6326
  337.554-0.26      1       337.5533        -0.2616       249.7027       -47.2622
 337.556-0.841      1       337.5646        -0.8394       250.3527       -47.6373
 337.568+0.235      1       337.5666         0.1883       249.2246       -46.9512
 337.568+0.235      2       337.5338         0.2283       249.1489       -46.9486
 337.568+0.235      3       337.5749         0.1967       249.2235       -46.9395
 337.568+0.235      4       337.5556         0.2162       249.1835       -46.9406
 337.568+0.235      5       337.5597         0.2439       249.1575       -46.9190
  337.57-0.417      1       337.5610        -0.4487       249.9161       -47.3811
  337.57-0.417      2       337.5194        -0.4039       249.8258       -47.3823
  337.57-0.417      3       337.5644        -0.4393       249.9090       -47.3723
  337.57-0.417      4       337.5339        -0.3940       249.8291       -47.3649
  337.57-0.417      5       337.5939        -0.4051       249.9003       -47.3275
 337.578-0.139      1       337.6022        -0.1338       249.6106       -47.1405
 337.586-0.002      1       337.5911        -0.0157       249.4706       -47.0698
 337.588-0.783      1       337.5719        -0.7439       250.2536       -47.5687
 337.588-0.783      2       337.5900        -0.7331       250.2593       -47.5480
  337.592-0.03      1       337.5923        -0.0475       249.5065       -47.0903
 337.594+0.501      1       337.5956         0.5076       248.9078       -46.7149
 337.624+0.273      1       337.6265         0.2850       249.1786       -46.8418
 337.625-0.523      1       337.6159        -0.5763       250.1109       -47.4247
 337.625-0.523      2       337.6073        -0.5640       250.0888       -47.4230
 337.625-0.523      3       337.6067        -0.5581       250.0817       -47.4195
 337.625-0.523      4       337.6193        -0.5656       250.1024       -47.4151
 337.625-0.523      5       337.6396        -0.5508       250.1060       -47.3901
 337.625-0.523      6       337.6272        -0.5239       250.0641       -47.3816
 337.625-0.523      7       337.6514        -0.5358       250.1009       -47.3713
 337.625-0.523      8       337.6610        -0.5219       250.0950       -47.3549
 337.625-0.523      9       337.6236        -0.4932       250.0266       -47.3639
 337.625-0.523     10       337.6571        -0.5116       250.0798       -47.3510
 337.625-0.523     11       337.6645        -0.5005       250.0747       -47.3381
  337.639-0.37      1       337.6502        -0.3754       249.9228       -47.2657
  337.639-0.37      2       337.6605        -0.3597       249.9156       -47.2476
  337.639-0.37      3       337.6676        -0.3634       249.9266       -47.2447
  337.641+0.26      1       337.6445         0.2328       249.2528       -46.8636
  337.66+0.214      1       337.6597         0.2138       249.2884       -46.8651
  337.66+0.214      2       337.6693         0.2151       249.2963       -46.8571
 337.661-0.348      1       337.6737        -0.3527       249.9208       -47.2331
 337.662+0.514      1       337.6625         0.5147       248.9659       -46.6607
 337.664+0.296      1       337.6764         0.2729       249.2407       -46.8131
 337.669+0.469      1       337.6667         0.4513       249.0385       -46.7003
 337.669-0.045      1       337.6636        -0.0414       249.5698       -47.0331
 337.669-0.464      1       337.6799        -0.4575       250.0423       -47.2980
 337.681+0.475      1       337.6807         0.4777       249.0237       -46.6722
 337.683-0.188      1       337.6852        -0.1858       249.7489       -47.1133
 337.691-0.335      1       337.6864        -0.3651       249.9470       -47.2318
 337.691-0.335      2       337.6916        -0.3629       249.9496       -47.2265
 337.691-0.335      3       337.6969        -0.3580       249.9493       -47.2193
 337.691-0.335      4       337.6768        -0.3406       249.9106       -47.2227
 337.692-0.013      1       337.6823        -0.0169       249.5614       -47.0028
 337.692-0.013      2       337.6913        -0.0209       249.5746       -46.9988
 337.699-0.464      1       337.6946        -0.4667       250.0669       -47.2932
 337.714+0.478      1       337.7156         0.4766       249.0591       -46.6471
 337.714-0.305      1       337.6986        -0.3233       249.9130       -47.1949
 337.714-0.305      2       337.7150        -0.3343       249.9411       -47.1900
 337.714-0.305      3       337.6858        -0.3055       249.8808       -47.1927
 337.714-0.305      4       337.6986        -0.3119       249.9003       -47.1873
 337.714-0.305      5       337.7149        -0.3235       249.9290       -47.1829
 337.716-0.616      1       337.7152        -0.6261       250.2632       -47.3834
 337.719+0.307      1       337.7111         0.3091       249.2356       -46.7630
 337.721+0.081      1       337.7200         0.0647       249.5094       -46.9202
 337.721+0.081      2       337.7010         0.0830       249.4710       -46.9221
 337.721+0.081      3       337.7126         0.0881       249.4767       -46.9101
 337.725-0.533      1       337.7257        -0.5339       250.1714       -47.3144
 337.727-0.229      1       337.7283        -0.2348       249.8448       -47.1139
 337.738-0.547      1       337.7200        -0.5560       250.1903       -47.3333
 337.738-0.547      2       337.7526        -0.5435       250.2084       -47.3007
 337.751-0.415      1       337.7578        -0.4131       250.0696       -47.2103
 337.757-0.337      1       337.5644        -0.4393       249.9090       -47.3723
 337.757-0.337      2       337.5939        -0.4051       249.9003       -47.3275
 337.757-0.337      3       337.6759        -0.3681       249.9399       -47.2416
 337.757-0.337      4       337.6864        -0.3651       249.9470       -47.2318
 337.757-0.337      5       337.6916        -0.3629       249.9496       -47.2265
 337.757-0.337      6       337.6969        -0.3582       249.9496       -47.2194
 337.757-0.337      7       337.6768        -0.3406       249.9106       -47.2227
 337.757-0.337      8       337.6774        -0.3276       249.8969       -47.2136
 337.757-0.337      9       337.7053        -0.3505       249.9494       -47.2080
 337.757-0.337     10       337.7055        -0.3345       249.9319       -47.1972
 337.757-0.337     11       337.7150        -0.3343       249.9411       -47.1900
 337.757-0.337     12       337.7610        -0.3385       249.9906       -47.1584
 337.757-0.337     13       337.7699        -0.3341       249.9945       -47.1488
 337.757-0.337     14       337.7744        -0.3275       249.9917       -47.1411
 337.757-0.337     15       337.8442        -0.3748       250.1118       -47.1203
 337.757-0.337     16       337.8033        -0.3327       250.0256       -47.1229
  337.77-0.535      1       337.7526        -0.5435       250.2084       -47.3007
  337.77-0.535      2       337.7661        -0.5378       250.2152       -47.2867
  337.77-0.535      3       337.7713        -0.5357       250.2180       -47.2814
  337.77-0.535      4       337.7817        -0.5403       250.2332       -47.2767
  337.77-0.535      5       337.7747        -0.5297       250.2147       -47.2750
  337.77-0.535      6       337.7880        -0.5277       250.2255       -47.2636
  337.77-0.535      7       337.7858        -0.5198       250.2145       -47.2601
  337.77-0.535      8       337.8018        -0.5266       250.2377       -47.2525
  337.77-0.535      9       337.7873        -0.5078       250.2028       -47.2510
  337.77-0.535     10       337.7921        -0.5104       250.2103       -47.2491
  337.77-0.535     11       337.7798        -0.4843       250.1695       -47.2411
 337.775-0.214      1       337.7517        -0.2209       249.8524       -47.0872
 337.778-0.483      1       337.7873        -0.5078       250.2028       -47.2510
 337.778-0.483      2       337.7721        -0.4889       250.1671       -47.2499
 337.778-0.483      3       337.7976        -0.4906       250.1939       -47.2319
 337.778-0.483      4       337.7840        -0.4769       250.1655       -47.2330
 337.788-0.314      1       337.7858        -0.3141       249.9881       -47.1236
 337.788-0.314      2       337.7950        -0.3113       249.9939       -47.1149
 337.807-0.488      1       337.8075        -0.4914       250.2043       -47.2250
 337.809-0.051      1       337.7970        -0.0794       249.7419       -46.9592
 337.809-0.051      2       337.7955        -0.0664       249.7262       -46.9516
 337.809-0.051      3       337.8163        -0.0656       249.7457       -46.9355
  337.81+0.007      1       337.8117         0.0098       249.6590       -46.8887
  337.81-0.077      1       337.7971        -0.0793       249.7419       -46.9589
  337.81-0.077      2       337.8163        -0.0656       249.7457       -46.9355
 337.811-0.323      1       337.8077        -0.3408       250.0387       -47.1250
 337.815-0.506      1       337.8217        -0.5242       250.2545       -47.2361
 337.815-0.506      2       337.8161        -0.5059       250.2288       -47.2282
 337.815-0.506      3       337.8076        -0.4915       250.2047       -47.2250
 337.815-0.506      4       337.8201        -0.4986       250.2246       -47.2203
  337.818+0.34      1       337.8027         0.3285       249.3042       -46.6821
 337.821-0.324      1       337.8218        -0.3248       250.0349       -47.1038
 337.823-0.577      1       337.8151        -0.5963       250.3276       -47.2887
 337.827-0.371      1       337.8441        -0.3746       250.1114       -47.1202
 337.828-0.287      1       337.8294        -0.2865       250.0002       -47.0727
 337.828-0.287      2       337.8478        -0.2939       250.0263       -47.0639
 337.828-0.287      3       337.8421        -0.2874       250.0136       -47.0638
 337.829+0.232      1       337.8350         0.2396       249.4319       -46.7177
 337.829+0.232      2       337.8607         0.2702       249.4240       -46.6782
 337.831-0.298      1       337.8294        -0.2865       250.0002       -47.0727
 337.835-0.564      1       337.8346        -0.5643       250.3114       -47.2529
 337.836+0.284      1       337.8331         0.2964       249.3686       -46.6811
 337.836+0.284      2       337.8527         0.3118       249.3712       -46.6562
 337.841-0.337      1       337.8511        -0.3741       250.1177       -47.1146
 337.851-0.617      1       337.8497        -0.6281       250.3966       -47.2838
  337.86-0.309      1       337.8589        -0.3072       250.0518       -47.0644
  337.865+0.06      1       337.8668         0.0552       249.6633       -46.8174
 337.868-0.009      1       337.8680        -0.0129       249.7386       -46.8618
 337.871-0.318      1       337.8764        -0.3112       250.0731       -47.0540
 337.871-0.318      2       337.8872        -0.3138       250.0866       -47.0476
  337.879-0.62      1       337.8773        -0.6283       250.4237       -47.2631
  337.879-0.62      2       337.8803        -0.6206       250.4180       -47.2558
 337.881-0.012      1       337.8505        -0.0168       249.7259       -46.8775
 337.881-0.012      2       337.8797        -0.0383       249.7776       -46.8701
 337.881-0.012      3       337.8684        -0.0131       249.7392       -46.8617
 337.881-0.012      4       337.9075        -0.0320       249.7978       -46.8451
 337.881-0.012      5       337.9249        -0.0302       249.8129       -46.8309
 337.881-0.012      6       337.9085        -0.0150       249.7803       -46.8330
 337.881-0.012      7       337.9165        -0.0126       249.7856       -46.8255
 337.881-0.012      8       337.9009         0.0072       249.7487       -46.8239
 337.881-0.012      9       337.8967         0.0126       249.7388       -46.8235
  337.891-0.59      1       337.8860        -0.5939       250.3941       -47.2339
 337.915+0.043      1       337.9136         0.0433       249.7218       -46.7905
 337.915+0.043      2       337.9214         0.0461       249.7263       -46.7827
 337.929-0.226      1       337.9328        -0.2378       250.0475       -46.9631
 337.932-0.141      1       337.8870        -0.1318       249.8868       -46.9269
 337.932-0.141      2       337.9266        -0.1342       249.9282       -46.8989
 337.932-0.141      3       337.9219        -0.1185       249.9063       -46.8920
 337.932-0.141      4       337.9259        -0.1214       249.9134       -46.8909
 337.932-0.475      1       337.6761        -0.3686       249.9407       -47.2419
 337.932-0.475      2       337.6864        -0.3651       249.9470       -47.2318
 337.932-0.475      3       337.6767        -0.3406       249.9105       -47.2228
 337.932-0.475      4       337.6975        -0.3587       249.9507       -47.2193
 337.932-0.475      5       337.7048        -0.3511       249.9496       -47.2088
 337.932-0.475      6       337.8948        -0.4974       250.2961       -47.1635
 337.932-0.475      7       337.7609        -0.3382       249.9902       -47.1583
 337.932-0.475      8       337.8847        -0.4783       250.2651       -47.1585
 337.932-0.475      9       337.9392        -0.5320       250.3774       -47.1530
 337.932-0.475     10       337.8904        -0.4768       250.2690       -47.1531
 337.932-0.475     11       337.9304        -0.5206       250.3563       -47.1521
 337.932-0.475     12       337.8993        -0.4826       250.2841       -47.1504
 337.932-0.475     13       337.9190        -0.4948       250.3167       -47.1437
 337.932-0.475     14       337.9036        -0.4788       250.2842       -47.1446
 337.932-0.475     15       337.7743        -0.3272       249.9912       -47.1409
 337.932-0.475     16       337.9343        -0.5060       250.3439       -47.1396
 337.932-0.475     17       337.9409        -0.5121       250.3571       -47.1386
 337.932-0.475     18       337.9478        -0.5139       250.3657       -47.1346
 337.932-0.475     19       337.9075        -0.4651       250.2728       -47.1326
 337.932-0.475     20       337.9161        -0.4766       250.2938       -47.1338
 337.932-0.475     21       337.8994        -0.4541       250.2527       -47.1314
 337.932-0.475     22       337.9528        -0.5127       250.3693       -47.1301
 337.932-0.475     23       337.9055        -0.4536       250.2582       -47.1265
 337.932-0.475     24       337.9613        -0.5151       250.3803       -47.1253
 337.932-0.475     25       337.9120        -0.4594       250.2709       -47.1254
 337.932-0.475     26       337.8033        -0.3328       250.0256       -47.1230
 337.932-0.475     27       337.9033        -0.4434       250.2448       -47.1214
 337.932-0.475     28       337.8441        -0.3745       250.1114       -47.1201
 337.932-0.475     29       337.9682        -0.5096       250.3808       -47.1165
 337.932-0.475     30       337.9204        -0.4556       250.2749       -47.1167
 337.932-0.475     31       337.9716        -0.5120       250.3868       -47.1155
 337.932-0.475     32       337.9272        -0.4570       250.2831       -47.1125
 337.932-0.475     33       337.9115        -0.4343       250.2427       -47.1092
 337.932-0.475     34       337.9195        -0.4364       250.2528       -47.1046
 337.932-0.475     35       337.9275        -0.4413       250.2659       -47.1019
 337.932-0.475     36       337.9273        -0.4352       250.2590       -47.0980
 337.932-0.475     37       337.9463        -0.4381       250.2808       -47.0857
 337.932-0.475     38       337.9334        -0.4194       250.2476       -47.0829
 337.932-0.475     39       337.9415        -0.4236       250.2601       -47.0797
 337.932-0.475     40       337.9646        -0.4452       250.3063       -47.0766
 337.932-0.475     41       337.9379        -0.4156       250.2478       -47.0771
 337.932-0.475     42       337.9589        -0.4328       250.2871       -47.0727
 337.932-0.475     43       338.0254        -0.4759       250.3991       -47.0513
 337.932-0.475     44       338.2252        -0.5091       250.6288       -46.9229
 337.933-0.415      1       337.9339        -0.4250       250.2543       -47.0862
 337.944-0.053      1       337.9292        -0.0611       249.8508       -46.8483
 337.947-0.199      1       337.9616        -0.1670       249.9980       -46.8945
 337.947-0.199      2       337.9653        -0.1698       250.0047       -46.8937
 337.949-0.563      1       337.9458        -0.5604       250.4151       -47.1669
 337.955+0.514      1       337.9548         0.5040       249.2634       -46.4516
 337.966+0.441      1       337.9670         0.4413       249.3427       -46.4846
 337.975-0.527      1       337.9512        -0.5306       250.3875       -47.1432
 337.975-0.527      2       337.9613        -0.5151       250.3803       -47.1253
 337.975-0.527      3       337.9687        -0.5205       250.3933       -47.1233
 337.975-0.527      4       337.9752        -0.5185       250.3974       -47.1171
 337.975-0.527      5       337.9682        -0.5096       250.3808       -47.1165
 337.975-0.527      6       337.9716        -0.5120       250.3868       -47.1155
 337.975-0.527      7       337.9857        -0.5220       250.4115       -47.1116
 337.975-0.527      8       337.9866        -0.5108       250.4000       -47.1035
 337.975-0.527      9       337.9972        -0.5147       250.4146       -47.0981
 337.975-0.527     10       337.9946        -0.5112       250.4083       -47.0977
 337.975-0.527     11       337.9916        -0.5030       250.3962       -47.0946
 337.975-0.527     12       338.0140        -0.5169       250.4333       -47.0869
 337.975-0.527     13       338.0029        -0.5022       250.4063       -47.0856
 337.975-0.527     14       338.0018        -0.4960       250.3985       -47.0823
 337.975-0.527     15       338.0051        -0.4981       250.4039       -47.0812
 337.975-0.527     16       338.0207        -0.5088       250.4309       -47.0766
 337.975-0.527     17       338.0157        -0.5026       250.4192       -47.0762
 337.975-0.527     18       338.0121        -0.4895       250.4013       -47.0703
 337.982-0.416      1       337.9467        -0.4378       250.2808       -47.0852
 337.982-0.416      2       337.9618        -0.4518       250.3108       -47.0831
 337.982-0.416      3       337.9336        -0.4197       250.2482       -47.0830
 337.982-0.416      4       337.9415        -0.4236       250.2601       -47.0797
 337.982-0.416      5       337.9476        -0.4296       250.2726       -47.0791
 337.982-0.416      6       337.9646        -0.4452       250.3063       -47.0766
 337.982-0.416      7       337.9385        -0.4161       250.2489       -47.0770
 337.982-0.416      8       337.9589        -0.4328       250.2871       -47.0727
 337.982-0.416      9       337.9543        -0.4242       250.2732       -47.0705
 337.982-0.416     10       337.9515        -0.4172       250.2628       -47.0679
 337.982-0.416     11       337.9853        -0.4532       250.3352       -47.0665
 337.982-0.416     12       337.9627        -0.4303       250.2881       -47.0682
 337.982-0.416     13       337.9581        -0.4194       250.2717       -47.0644
 337.982-0.416     14       338.0053        -0.4708       250.3741       -47.0630
 337.982-0.416     15       337.9760        -0.4375       250.3088       -47.0630
 337.982-0.416     16       337.9695        -0.4256       250.2895       -47.0600
 337.982-0.416     17       337.9548        -0.4103       250.2584       -47.0609
 337.982-0.416     18       337.9909        -0.4485       250.3355       -47.0591
 337.982-0.416     19       337.9641        -0.4164       250.2742       -47.0580
 337.982-0.416     20       337.9738        -0.4254       250.2935       -47.0567
 337.982-0.416     21       338.0137        -0.4618       250.3722       -47.0508
 337.982-0.416     22       337.9879        -0.4298       250.3120       -47.0490
 337.982-0.416     23       338.0041        -0.4451       250.3446       -47.0469
 337.982-0.416     24       337.9992        -0.4390       250.3331       -47.0466
 337.982-0.416     25       337.9977        -0.4347       250.3269       -47.0448
 337.982-0.416     26       338.0153        -0.4477       250.3583       -47.0402
 337.982-0.416     27       338.0092        -0.4373       250.3408       -47.0380
 337.982-0.416     28       338.0017        -0.4300       250.3256       -47.0387
 337.982-0.416     29       338.0349        -0.4595       250.3903       -47.0333
 337.982-0.416     30       338.0422        -0.4157       250.3491       -46.9989
 337.985-0.073      1       337.9802        -0.0772       249.9180       -46.8209
 337.991-0.097      1       337.9718        -0.0989       249.9335       -46.8417
 337.991-0.097      2       337.9947        -0.1063       249.9638       -46.8295
 337.991-0.097      3       337.9907        -0.0982       249.9511       -46.8271
 337.991-0.097      4       337.9951        -0.0958       249.9528       -46.8222
   338.001-0.1      1       337.9960        -0.1121       249.9713       -46.8323
   338.001-0.1      2       337.9947        -0.1063       249.9638       -46.8295
   338.001-0.1      3       337.9907        -0.0982       249.9511       -46.8271
   338.001-0.1      4       337.9951        -0.0958       249.9528       -46.8222
   338.001-0.1      5       338.0000        -0.0814       249.9418       -46.8090
  338.005+0.11      1       338.0108         0.0974       249.7575       -46.6819
  338.005+0.11      2       338.0102         0.1229       249.7292       -46.6653
 338.017-0.206      1       338.0213        -0.2051       250.0977       -46.8751
 338.017-0.206      2       338.0197        -0.1943       250.0843       -46.8691
 338.017-0.206      3       338.0319        -0.2029       250.1055       -46.8657
  338.03-0.206      1       338.0213        -0.2050       250.0976       -46.8751
  338.03-0.206      2       338.0191        -0.1946       250.0840       -46.8698
 338.035-0.089      1       338.0050        -0.1314       250.0012       -46.8384
 338.035-0.089      2       337.9958        -0.1121       249.9713       -46.8325
 338.058+0.086      1       338.0652         0.0731       249.8367       -46.6575
 338.058+0.086      2       338.0583         0.0834       249.8189       -46.6558
  338.06-0.104      1       338.0617        -0.1045       250.0269       -46.7782
 338.064+0.043      1       338.0599         0.0386       249.8691       -46.6844
 338.064+0.043      2       338.0662         0.0483       249.8646       -46.6732
 338.064+0.043      3       338.0622         0.0563       249.8521       -46.6709
  338.088-0.07      1       338.0711        -0.0689       249.9972       -46.7475
  338.088-0.07      2       338.0791        -0.0648       250.0004       -46.7388
 338.112-0.465      1       338.0339        -0.4361       250.3636       -47.0186
 338.112-0.465      2       338.0857        -0.4918       250.4750       -47.0165
 338.112-0.465      3       338.0653        -0.4516       250.4110       -47.0053
 338.112-0.465      4       338.0422        -0.4157       250.3491       -46.9989
 338.112-0.465      5       338.0666        -0.4369       250.3961       -46.9945
 338.112-0.465      6       338.0809        -0.4409       250.4143       -46.9865
 338.112-0.465      7       338.0919        -0.4476       250.4324       -46.9827
 338.112-0.465      8       338.1331        -0.4872       250.5158       -46.9778
 338.112-0.465      9       338.0892        -0.3967       250.3736       -46.9511
 338.117-0.035      1       338.1121        -0.0342       249.9989       -46.6938
 338.117-0.035      2       338.1302        -0.0450       250.0283       -46.6874
 338.123+0.167      1       338.1110         0.1709       249.7750       -46.5582
 338.123+0.167      2       338.1215         0.1630       249.7937       -46.5556
 338.123+0.167      3       338.1137         0.1788       249.7690       -46.5509
 338.123+0.167      4       338.1256         0.1717       249.7882       -46.5468
 338.123+0.167      5       338.1401         0.1777       249.7958       -46.5320
  338.126-0.47      1       338.1331        -0.4872       250.5158       -46.9778
 338.154+0.611      1       338.1570         0.6122       249.3436       -46.2291
 338.154+0.611      2       338.1610         0.6145       249.3450       -46.2246
 338.168-0.466      1       338.1682        -0.4656       250.5260       -46.9372
 338.187+0.643      1       338.1898         0.6442       249.3410       -46.1832
 338.187+0.643      2       338.1990         0.6537       249.3398       -46.1701
 338.193+0.266      1       338.2044         0.2742       249.7534       -46.4197
 338.198-0.462      1       338.1682        -0.4656       250.5260       -46.9372
 338.198-0.462      2       338.1776        -0.4603       250.5291       -46.9266
 338.198-0.462      3       338.1835        -0.4631       250.5378       -46.9240
 338.198-0.462      4       338.1987        -0.4619       250.5513       -46.9118
  338.22-0.133      1       338.2154        -0.1309       250.2043       -46.6807
  338.22-0.133      2       338.2273        -0.1180       250.2018       -46.6632
 338.226-0.119      1       338.2151        -0.1157       250.1875       -46.6708
 338.226-0.119      2       338.2273        -0.1180       250.2018       -46.6632
 338.227-0.013      1       338.2250        -0.0341       250.1080       -46.6093
 338.227-0.013      2       338.2548        -0.0325       250.1350       -46.5859
 338.227-0.013      3       338.2241         0.0026       250.0673       -46.5856
 338.227-0.013      4       338.2508        -0.0201       250.1177       -46.5807
 338.227-0.013      5       338.2393         0.0137       250.0698       -46.5668
 338.238-0.443      1       338.2387        -0.4415       250.5673       -46.8683
  338.255+0.51      1       338.2717         0.5210       249.5525       -46.2049
 338.255-0.431      1       338.2387        -0.4415       250.5673       -46.8683
 338.255-0.431      2       338.2601        -0.4256       250.5705       -46.8417
 338.255-0.431      3       338.2579        -0.4017       250.5421       -46.8276
 338.255-0.431      4       338.2736        -0.4002       250.5555       -46.8148
 338.256+0.122      1       338.2876         0.1203       250.0005       -46.4600
 338.256+0.122      2       338.2954         0.1305       249.9970       -46.4474
 338.283+0.533      1       338.2717         0.5210       249.5525       -46.2049
 338.283+0.533      2       338.2846         0.5330       249.5520       -46.1873
 338.283+0.533      3       338.2804         0.5425       249.5378       -46.1840
 338.283+0.533      4       338.2912         0.5568       249.5328       -46.1664
 338.283+0.533      5       338.2854         0.5654       249.5180       -46.1650
 338.283+0.533      6       338.2899         0.5686       249.5189       -46.1595
 338.287-0.722      1       338.2663        -0.7241       250.9060       -47.0332
 338.287-0.722      2       338.2862        -0.7221       250.9228       -47.0168
 338.287-0.722      3       338.2923        -0.7216       250.9283       -47.0119
 338.302+0.574      1       338.2912         0.5568       249.5328       -46.1664
 338.302+0.574      2       338.2899         0.5686       249.5189       -46.1595
 338.302+0.574      3       338.3122         0.5793       249.5289       -46.1358
 338.302+0.574      4       338.3247         0.5947       249.5245       -46.1162
 338.304-0.336      1       338.3040        -0.3600       250.5406       -46.7655
  338.304-0.52      1       338.3018        -0.5264       250.7215       -46.8766
  338.304-0.52      2       338.3041        -0.5193       250.7160       -46.8702
 338.307+0.224      1       338.2546         0.2530       249.8250       -46.3964
 338.307+0.224      2       338.3161         0.1856       249.9572       -46.3952
