-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   34.709-0.67      7        34.7514        -0.6507       284.2686         1.3224
   34.709-0.67      8        34.7649        -0.6698       284.2918         1.3256
   34.709-0.67      9        34.7599        -0.6568       284.2779         1.3271
  34.714+0.515      1        34.7106         0.5029       283.2230         1.8123
  34.715-0.016      1        34.7131        -0.0315       283.6999         1.5708
  34.718-0.501      1        34.7122        -0.5046       284.1206         1.3542
  34.725-0.546      1        34.7205        -0.5637       284.1770         1.3346
  34.725-0.546      2        34.7285        -0.5457       284.1647         1.3499
   34.73-0.631      1        34.7180        -0.6763       284.2761         1.2810
   34.73-0.631      2        34.7308        -0.6327       284.2431         1.3123
   34.73-0.631      3        34.7125        -0.5947       284.2010         1.3133
   34.73-0.631      4        34.7649        -0.6698       284.2917         1.3256
  34.731+0.547      1        34.7300         0.5492       283.1906         1.8507
  34.733-0.567      1        34.7337        -0.5672       284.1862         1.3447
  34.734+0.527      1        34.7291         0.5180       283.2180         1.8357
   34.737-0.78      1        34.7450        -0.8110       284.4083         1.2435
   34.737-0.78      2        34.7392        -0.7793       284.3775         1.2528
   34.737-0.78      3        34.7458        -0.7669       284.3694         1.2643
   34.737-0.78      4        34.7542        -0.7728       284.3785         1.2691
   34.737-0.78      5        34.7777        -0.8065       284.4192         1.2747
  34.739-0.118      1        34.7415        -0.1333       283.8035         1.5496
  34.739-0.118      2        34.7393        -0.1186       283.7894         1.5544
  34.739-0.118      3        34.7512        -0.0926       283.7717         1.5768
  34.745+0.533      1        34.7461         0.5326       283.2127         1.8574
  34.745-0.546      1        34.7306        -0.5769       284.1934         1.3375
  34.749+0.542      1        34.7439         0.5256       283.2180         1.8523
   34.75-0.714      1        34.7772        -0.7134       284.3362         1.3167
  34.754-0.678      1        34.7591        -0.6872       284.3045         1.3125
  34.757-0.689      1        34.7586        -0.6877       284.3048         1.3119
  34.766+0.361      1        34.7583         0.3653       283.3673         1.7920
  34.766+0.361      2        34.7665         0.3608       283.3750         1.7973
  34.766-0.657      1        34.7600        -0.6568       284.2779         1.3272
  34.776-0.805      1        34.7778        -0.8064       284.4192         1.2747
  34.781-0.767      1        34.7787        -0.7719       284.3889         1.2913
  34.781-0.767      2        34.7814        -0.7673       284.3861         1.2958
  34.781-0.767      3        34.7879        -0.7610       284.3834         1.3045
  34.784-0.557      1        34.7466        -0.5456       284.1728         1.3661
  34.784-0.557      2        34.7698        -0.5644       284.2002         1.3781
  34.784-0.557      3        34.7649        -0.5518       284.1867         1.3795
  34.784-0.557      4        34.7649        -0.5200       284.1584         1.3940
    34.8+0.347      1        34.8002         0.3478       283.4019         1.8213
    34.8+0.347      2        34.8210         0.3510       283.4086         1.8412
   34.842+0.32      1        34.8002         0.3478       283.4019         1.8213
   34.842+0.32      2        34.8210         0.3510       283.4086         1.8413
  34.844+0.429      1        34.8342         0.4266       283.3473         1.8875
  34.844+0.429      2        34.8440         0.4294       283.3493         1.8975
   34.85+0.396      1        34.8506         0.3975       283.3807         1.8888
  34.856+0.417      1        34.8614         0.4158       283.3693         1.9068
   34.904-0.43      1        34.9004        -0.4248       284.1355         1.5580
   34.92+0.134      1        34.8861         0.1325       283.6328         1.7995
   34.92+0.134      2        34.9197         0.1349       283.6461         1.8306
   34.92+0.134      3        34.9348         0.1366       283.6514         1.8447
   34.92+0.134      4        34.9316         0.1707       283.6196         1.8575
   34.92+0.134      5        34.9369         0.1639       283.6280         1.8591
  34.924+0.443      1        34.9260         0.4432       283.3744         1.9768
   34.93+0.338      1        34.9293         0.3408       283.4671         1.9330
   34.93+0.338      2        34.9494         0.3458       283.4718         1.9532
  34.931+0.386      1        34.9437         0.3896       283.4302         1.9680
  34.951+0.347      1        34.9494         0.3458       283.4718         1.9532
  34.961+0.362      1        34.9628         0.3658       283.4601         1.9742
  34.986+0.316      1        34.9858         0.3386       283.4949         1.9823
  340.001-0.18      1       339.9895        -0.1702       251.9184       -45.3644
  340.028-0.02      1       340.0379        -0.0475       251.8298       -45.2481
  340.034-0.14      1       340.0342        -0.1448       251.9319       -45.3138
  340.034-0.14      2       340.0553        -0.1600       251.9679       -45.3075
  340.051-0.25      1       340.0574        -0.2445       252.0616       -45.3604
  340.051-0.28      1       340.0587        -0.2631       252.0830       -45.3714
  340.065-0.23      1       340.0588        -0.2632       252.0833       -45.3714
  340.065-0.23      2       340.0827        -0.2566       252.0980       -45.3488
  340.065-0.23      3       340.0682        -0.2377       252.0642       -45.3478
  340.065-0.23      4       340.0588        -0.2235       252.0401       -45.3458
  340.065-0.23      5       340.0797        -0.2409       252.0782       -45.3410
  340.065-0.23      6       340.1112        -0.2306       252.0959       -45.3104
  340.076+0.50      1       340.0809         0.4643       251.3183       -44.8831
  340.076+0.50      2       340.0855         0.4751       251.3109       -44.8726
  340.076+0.50      3       340.1010         0.4875       251.3120       -44.8527
  340.076+0.50      4       340.0908         0.5098       251.2786       -44.8460
  340.076+0.50      5       340.1316         0.4993       251.3275       -44.8218
  340.077-0.07      1       340.0796        -0.0958       251.9205       -45.2475
  340.077-0.07      2       340.0781        -0.0537       251.8734       -45.2214
  340.077-0.07      3       340.0904        -0.0496       251.8804       -45.2094
  340.077-0.07      4       340.0966        -0.0408       251.8765       -45.1989
  340.077-0.07      5       340.0975        -0.0250       251.8602       -45.1880
  340.079-1.03      1       340.0830        -1.0431       252.9618       -45.8521
  340.079-1.03      2       340.0691        -1.0214       252.9251       -45.8491
  340.079-1.03      3       340.0781        -1.0247       252.9369       -45.8442
  340.079-1.03      4       340.0920        -1.0312       252.9569       -45.8377
  340.079-1.03      5       340.0861        -1.0264       252.9462       -45.8392
  340.079-1.03      6       340.0967        -1.0233       252.9524       -45.8290
  340.083-0.16      1       340.0739        -0.1678       251.9934       -45.2984
  340.083-0.16      2       340.1304        -0.1944       252.0741       -45.2723
  340.083-0.16      3       340.1313        -0.1824       252.0618       -45.2639
  340.083-0.16      4       340.1481        -0.1768       252.0711       -45.2474
  340.083-0.16      5       340.1197        -0.1421       252.0075       -45.2467
  340.083-0.16      6       340.1184        -0.1169       251.9789       -45.2315
  340.089-0.01      1       340.0883        -0.0416       251.8698       -45.2058
  340.091-0.85      1       340.0623        -0.8347       252.7126       -45.7353
  340.091-0.85      2       340.0986        -0.8698       252.7844       -45.7297
  340.091-0.85      3       340.0951        -0.8537       252.7635       -45.7221
  340.091-0.85      4       340.1008        -0.8603       252.7760       -45.7220
  340.091-0.85      5       340.0944        -0.8407       252.7485       -45.7144
  340.091-0.85      6       340.1120        -0.8566       252.7821       -45.7110
  340.091-0.85      7       340.1328        -0.8625       252.8077       -45.6988
  340.091-0.85      8       340.0960        -0.8109       252.7171       -45.6942
  340.091-0.85      9       340.1134        -0.8171       252.7399       -45.6848
  340.091-0.85     10       340.0979        -0.7978       252.7045       -45.6844
  340.091-0.85     11       340.1325        -0.8263       252.7675       -45.6759
  340.091-0.85     12       340.1182        -0.8044       252.7303       -45.6730
  340.091-0.85     13       340.1169        -0.7971       252.7211       -45.6693
  340.091-0.85     14       340.1262        -0.8045       252.7378       -45.6668
  340.093-0.31      1       340.0928        -0.3330       252.1905       -45.3904
  340.093-0.31      2       340.0909        -0.3263       252.1815       -45.3875
  340.093-0.31      3       340.0948        -0.3144       252.1720       -45.3769
  340.093-0.31      4       340.1021        -0.3109       252.1748       -45.3690
  340.093-0.31      5       340.1096        -0.3164       252.1877       -45.3668
  340.094+0.92      1       340.0728         0.9286       250.8163       -44.5856
  340.094+0.92      2       340.0881         0.9362       250.8224       -44.5691
  340.094+0.92      3       340.0756         0.9533       250.7927       -44.5672
  340.094+0.92      4       340.1032         0.9298       250.8430       -44.5619
  340.094+0.92      5       340.1632         0.8659       250.9659       -44.5584
  340.094+0.92      6       340.1162         0.9219       250.8634       -44.5572
  340.094+0.92      7       340.1105         0.9349       250.8444       -44.5530
  340.094+0.92      8       340.1587         0.9052       250.9202       -44.5361
  340.11-1.108      1       340.1012        -1.0983       253.0396       -45.8731
  340.113-0.80      1       340.1121        -0.8269       252.7496       -45.6920
  340.124-0.19      1       340.1304        -0.1944       252.0741       -45.2723
  340.125+0.46      1       340.0646         0.4656       251.3018       -44.8946
  340.125+0.46      2       340.0973         0.4387       251.3607       -44.8873
  340.125+0.46      3       340.0880         0.4522       251.3376       -44.8856
  340.125+0.46      4       340.0818         0.4652       251.3181       -44.8818
  340.125+0.46      5       340.1002         0.4565       251.3443       -44.8736
  340.125+0.46      6       340.0860         0.4757       251.3107       -44.8718
  340.125+0.46      7       340.1019         0.4883       251.3118       -44.8515
  340.125+0.46      8       340.1474         0.4397       251.4057       -44.8486
  340.125+0.46      9       340.1162         0.4779       251.3361       -44.8475
  340.125+0.46     10       340.1071         0.5001       251.3040       -44.8399
  340.125+0.46     11       340.1541         0.4453       251.4058       -44.8399
  340.125+0.46     12       340.1279         0.4856       251.3386       -44.8336
  340.125+0.46     13       340.1197         0.5115       251.3034       -44.8229
  340.125+0.46     14       340.1321         0.5001       251.3269       -44.8209
  340.125+0.46     15       340.1691         0.4583       251.4056       -44.8200
  340.125+0.46     16       340.1562         0.4750       251.3759       -44.8190
  340.125+0.46     17       340.1306         0.5142       251.3106       -44.8129
  340.125+0.46     18       340.1420         0.5031       251.3329       -44.8115
  340.125+0.46     19       340.1524         0.5129       251.3319       -44.7972
  340.125+0.46     20       340.1444         0.5258       251.3108       -44.7948
  340.125+0.46     21       340.1400         0.5316       251.3006       -44.7944
  340.125+0.46     22       340.1478         0.5391       251.2997       -44.7837
  340.125+0.46     23       340.1689         0.5220       251.3374       -44.7788
  340.125+0.46     24       340.1789         0.5270       251.3412       -44.7679
  340.125+0.46     25       340.1766         0.5344       251.3312       -44.7648
  340.125+0.46     26       340.1971         0.5307       251.3539       -44.7517
  340.125+0.46     27       340.2049         0.5322       251.3595       -44.7448
  340.125+0.46     28       340.2233         0.5306       251.3780       -44.7319
  340.125+0.46     29       340.2320         0.5245       251.3926       -44.7292
  340.125+0.46     30       340.2290         0.5322       251.3816       -44.7265
  340.125+0.46     31       340.2477         0.5198       251.4120       -44.7203
  340.125+0.46     32       340.2432         0.5314       251.3955       -44.7163
  340.125+0.46     33       340.2167         0.5667       251.3334       -44.7134
  340.125+0.46     34       340.2371         0.5466       251.3736       -44.7110
  340.125+0.46     35       340.2740         0.5142       251.4420       -44.7040
  340.125+0.46     36       340.2569         0.5382       251.4007       -44.7014
  340.125+0.46     37       340.2361         0.5601       251.3583       -44.7029
  340.125+0.46     38       340.2489         0.5559       251.3745       -44.6960
  340.125+0.46     39       340.2701         0.5354       251.4158       -44.6932
  340.125+0.46     40       340.2595         0.5524       251.3879       -44.6902
  340.125+0.46     41       340.2793         0.5329       251.4269       -44.6878
  340.125+0.46     42       340.2503         0.5707       251.3600       -44.6853
  340.125+0.46     43       340.2785         0.5551       251.4024       -44.6740
  340.125+0.46     44       340.2975         0.5412       251.4346       -44.6686
  340.127-0.10      1       340.1197        -0.1421       252.0075       -45.2467
  340.127-0.10      2       340.1184        -0.1169       251.9789       -45.2315
  340.127-0.10      3       340.1289        -0.1087       251.9797       -45.2182
  340.127-0.10      4       340.1552        -0.1070       252.0019       -45.1969
  340.127-0.10      5       340.1736        -0.0968       252.0076       -45.1763
  340.135-0.49      1       340.1361        -0.4925       252.4042       -45.4596
  340.145-0.23      1       340.1464        -0.2346       252.1324       -45.2860
  340.145-0.23      2       340.1306        -0.1947       252.0746       -45.2723
  340.168-0.21      1       340.1691        -0.2163       252.1332       -45.2568
  340.17-1.023      1       340.1750        -1.0305       253.0317       -45.7731
  340.17-1.023      2       340.1713        -1.0104       253.0062       -45.7632
  340.176-0.22      1       340.1567        -0.2328       252.1399       -45.2770
  340.176-0.22      2       340.1807        -0.2435       252.1735       -45.2654
  340.176-0.22      3       340.1766        -0.2292       252.1541       -45.2594
  340.176-0.22      4       340.1691        -0.2163       252.1333       -45.2568
  340.176-0.22      5       340.1975        -0.2329       252.1772       -45.2458
  340.179-0.38      1       340.1672        -0.4013       252.3331       -45.3772
  340.179-0.38      2       340.1520        -0.3836       252.2998       -45.3775
  340.179-0.38      3       340.1794        -0.3905       252.3324       -45.3609
  340.182+0.59      1       340.1713         0.5879       251.2692       -44.7340
  340.182+0.59      2       340.1611         0.6015       251.2453       -44.7329
  340.182+0.59      3       340.2189         0.5829       251.3182       -44.7012
  340.188-0.06      1       340.1825        -0.0679       251.9845       -45.1509
  340.189-0.86      1       340.1897        -0.8637       252.8609       -45.6557
  340.207-0.83      1       340.2079        -0.8352       252.8461       -45.6235
  340.208-0.08      1       340.2070        -0.0830       252.0234       -45.1419
  340.208-0.08      2       340.2072        -0.0650       252.0040       -45.1301
   340.213-0.1      1       340.2070        -0.0830       252.0234       -45.1419
  340.216-0.31      1       340.2162        -0.3183       252.2873       -45.2863
  340.216-0.31      2       340.2512        -0.3354       252.3379       -45.2705
  340.216-0.31      3       340.2279        -0.3071       252.2857       -45.2702
  340.216-0.31      4       340.2123        -0.2878       252.2505       -45.2698
  340.216-0.31      5       340.2191        -0.2936       252.2630       -45.2683
  340.216-0.31      6       340.2444        -0.3158       252.3104       -45.2632
  340.216-0.31      7       340.2349        -0.3057       252.2907       -45.2639
  340.227-0.02      1       340.2498        -0.0451       252.0214       -45.0848
  340.227-0.78      1       340.2158        -0.7890       252.8023       -45.5879
  340.227-0.78      2       340.2280        -0.7806       252.8043       -45.5732
  340.227-0.78      3       340.2345        -0.7723       252.8010       -45.5629
  340.228+0.51      1       340.2113         0.4360       251.4683       -44.8026
  340.228+0.51      2       340.1524         0.5129       251.3319       -44.7972
  340.228+0.51      3       340.1444         0.5258       251.3108       -44.7948
  340.228+0.51      4       340.2614         0.3894       251.5641       -44.7947
  340.228+0.51      5       340.2795         0.3870       251.5833       -44.7825
  340.228+0.51      6       340.2512         0.4253       251.5162       -44.7792
  340.228+0.51      7       340.1689         0.5220       251.3374       -44.7788
  340.228+0.51      8       340.2639         0.4252       251.5279       -44.7696
  340.228+0.51      9       340.2408         0.4512       251.4790       -44.7702
  340.228+0.51     10       340.1789         0.5270       251.3412       -44.7679
  340.228+0.51     11       340.1766         0.5344       251.3312       -44.7648
  340.228+0.51     12       340.2719         0.4325       251.5275       -44.7587
  340.228+0.51     13       340.2632         0.4431       251.5082       -44.7585
  340.228+0.51     14       340.1971         0.5307       251.3539       -44.7517
  340.228+0.51     15       340.2049         0.5322       251.3595       -44.7448
  340.228+0.51     16       340.2233         0.5306       251.3780       -44.7319
  340.228+0.51     17       340.2320         0.5245       251.3926       -44.7292
  340.228+0.51     18       340.2290         0.5322       251.3816       -44.7265
  340.228+0.51     19       340.2477         0.5198       251.4120       -44.7203
  340.228+0.51     20       340.2432         0.5314       251.3955       -44.7163
  340.228+0.51     21       340.2167         0.5667       251.3334       -44.7134
  340.228+0.51     22       340.2371         0.5466       251.3736       -44.7110
  340.228+0.51     23       340.2740         0.5142       251.4420       -44.7040
  340.228+0.51     24       340.2569         0.5382       251.4007       -44.7014
  340.228+0.51     25       340.2361         0.5601       251.3583       -44.7029
  340.228+0.51     26       340.2944         0.5017       251.4740       -44.6967
  340.228+0.51     27       340.2864         0.5055       251.4627       -44.7003
  340.228+0.51     28       340.2489         0.5559       251.3745       -44.6960
  340.228+0.51     29       340.3075         0.4888       251.4997       -44.6951
  340.228+0.51     30       340.2701         0.5354       251.4158       -44.6932
  340.228+0.51     31       340.2887         0.5176       251.4518       -44.6907
  340.228+0.51     32       340.2595         0.5524       251.3879       -44.6902
  340.228+0.51     33       340.3189         0.4867       251.5124       -44.6878
  340.228+0.51     34       340.2793         0.5329       251.4269       -44.6878
  340.228+0.51     35       340.3083         0.5054       251.4828       -44.6837
  340.228+0.51     36       340.3040         0.5220       251.4611       -44.6762
  340.228+0.51     37       340.3347         0.4890       251.5244       -44.6743
  340.228+0.51     38       340.2785         0.5551       251.4024       -44.6740
  340.228+0.51     39       340.3248         0.5042       251.4991       -44.6720
  340.228+0.51     40       340.3140         0.5174       251.4753       -44.6716
  340.228+0.51     41       340.2975         0.5413       251.4346       -44.6686
  340.228+0.51     42       340.3327         0.5000       251.5108       -44.6687
  340.228+0.51     43       340.3445         0.4894       251.5329       -44.6666
  340.228+0.51     44       340.3607         0.4847       251.5527       -44.6574
  340.228+0.51     45       340.3457         0.5099       251.5122       -44.6523
  340.228+0.51     46       340.2989         0.5665       251.4090       -44.6511
  340.228+0.51     47       340.3120         0.5587       251.4293       -44.6463
  340.228+0.51     48       340.3257         0.5463       251.4549       -44.6439
  340.228+0.51     49       340.3567         0.5104       251.5217       -44.6437
  340.228+0.51     50       340.3235         0.5634       251.4348       -44.6345
  340.228+0.51     51       340.3916         0.4873       251.5782       -44.6322
  340.229-0.30      1       340.2442        -0.3156       252.3100       -45.2632
  340.237-0.98      1       340.2405        -0.9887       253.0452       -45.6960
  340.243-0.31      1       340.2443        -0.3159       252.3104       -45.2633
  340.248-0.38      1       340.2317        -0.3980       252.3883       -45.3256
  340.248-0.38      2       340.2563        -0.3908       252.4029       -45.3022
  340.248-0.38      3       340.2383        -0.3684       252.3621       -45.3016
  340.248-0.38      4       340.2524        -0.3801       252.3876       -45.2983
  340.248-0.38      5       340.2491        -0.3723       252.3761       -45.2958
  340.248-0.38      6       340.2662        -0.3770       252.3969       -45.2857
  340.248-0.38      7       340.2818        -0.3809       252.4153       -45.2762
  340.248-0.38      8       340.2827        -0.3735       252.4082       -45.2708
  340.26-0.223      1       340.2383        -0.3684       252.3621       -45.3016
  340.26-0.223      2       340.2524        -0.3801       252.3876       -45.2983
  340.26-0.223      3       340.2491        -0.3723       252.3761       -45.2958
  340.26-0.223      4       340.1304        -0.1944       252.0741       -45.2723
  340.26-0.223      5       340.1481        -0.1768       252.0711       -45.2474
  340.26-0.223      6       340.1197        -0.1421       252.0075       -45.2467
  340.26-0.223      7       340.2601        -0.2499       252.2529       -45.2088
  340.26-0.223      8       340.2564        -0.2446       252.2438       -45.2082
  340.26-0.223      9       340.2280        -0.1955       252.1646       -45.1984
  340.26-0.223     10       340.2544        -0.2258       252.2215       -45.1976
  340.26-0.223     11       340.2619        -0.2246       252.2271       -45.1912
  340.26-0.223     12       340.2555        -0.2109       252.2064       -45.1872
  340.26-0.223     13       340.2743        -0.2103       252.2229       -45.1725
  340.26-0.223     14       340.2617        -0.1948       252.1945       -45.1721
  340.26-0.223     15       340.2209        -0.1481       252.1066       -45.1733
  340.26-0.223     16       340.2319        -0.1470       252.1154       -45.1641
  340.26-0.223     17       340.2408        -0.1573       252.1347       -45.1640
  340.26-0.223     18       340.2723        -0.1885       252.1973       -45.1600
  340.26-0.223     19       340.3012        -0.2220       252.2602       -45.1594
  340.26-0.223     20       340.2165        -0.1201       252.0722       -45.1586
  340.26-0.223     21       340.3183        -0.2279       252.2821       -45.1500
  340.26-0.223     22       340.3239        -0.2172       252.2756       -45.1389
  340.26-0.223     23       340.1828        -0.0470       251.9622       -45.1372
  340.26-0.223     24       340.3333        -0.2133       252.2799       -45.1292
  340.26-0.223     25       340.2059        -0.0481       251.9845       -45.1203
  340.26-0.223     26       340.2371        -0.0765       252.0437       -45.1147
  340.26-0.223     27       340.2120        -0.0220       251.9619       -45.0988
  340.26-0.223     28       340.2498        -0.0451       252.0214       -45.0848
  340.26-0.223     29       340.2840        -0.0720       252.0817       -45.0759
  340.26-0.223     30       340.2715        -0.0559       252.0529       -45.0752
  340.26-0.223     31       340.3745        -0.1059       252.2009       -45.0286
  340.273-0.06      1       340.2715        -0.0560       252.0529       -45.0752
  340.282-0.37      1       340.2491        -0.3723       252.3761       -45.2958
  340.293+0.54      1       340.2740         0.5142       251.4420       -44.7040
  340.293+0.54      2       340.2569         0.5382       251.4007       -44.7014
  340.293+0.54      3       340.2701         0.5354       251.4158       -44.6932
  340.293+0.54      4       340.2975         0.5413       251.4346       -44.6686
  340.293+0.54      5       340.3120         0.5587       251.4293       -44.6463
  340.295-0.07      1       340.2533        -0.0618       252.0427       -45.0929
  340.295-0.07      2       340.2727        -0.0858       252.0864       -45.0935
  340.295-0.07      3       340.2840        -0.0720       252.0817       -45.0759
  340.295-0.07      4       340.2715        -0.0559       252.0529       -45.0752
  340.295-0.07      5       340.2965        -0.0766       252.0981       -45.0694
  340.295-0.07      6       340.2921        -0.0508       252.0661       -45.0561
  340.298-0.19      1       340.3002        -0.1832       252.2171       -45.1352
  340.304+1.03      1       340.3081         1.0153       250.9408       -44.3512
  340.304+1.03      2       340.3106         1.0295       250.9280       -44.3399
  340.309-0.37      1       340.3019        -0.3729       252.4249       -45.2557
  340.311-0.11      1       340.3095        -0.1270       252.1646       -45.0919
  340.311-0.43      1       340.3116        -0.4351       252.5017       -45.2881
  340.313+0.55      1       340.3120         0.5587       251.4293       -44.6463
  340.32-0.231      1       340.2713        -0.2744       252.2898       -45.2159
  340.32-0.231      2       340.2668        -0.2654       252.2758       -45.2136
  340.32-0.231      3       340.2809        -0.2534       252.2757       -45.1950
  340.32-0.231      4       340.2736        -0.2446       252.2594       -45.1950
  340.32-0.231      5       340.3029        -0.2533       252.2957       -45.1781
  340.32-0.231      6       340.3188        -0.2704       252.3288       -45.1770
  340.32-0.231      7       340.3014        -0.2221       252.2604       -45.1593
  340.32-0.231      8       340.3183        -0.2279       252.2821       -45.1500
  340.32-0.231      9       340.3239        -0.2172       252.2756       -45.1389
  340.32-0.231     10       340.3309        -0.2208       252.2859       -45.1359
  340.32-0.231     11       340.3542        -0.2435       252.3318       -45.1325
  340.32-0.231     12       340.3333        -0.2133       252.2799       -45.1292
  340.32-0.231     13       340.3401        -0.1985       252.2700       -45.1144
  340.32-0.231     14       340.3585        -0.1972       252.2854       -45.0996
  340.322-0.78      1       340.3164        -0.8104       252.9175       -45.5240
  340.322-0.78      2       340.3072        -0.7971       252.8945       -45.5227
  340.322-0.78      3       340.3007        -0.7869       252.8773       -45.5212
  340.322-0.78      4       340.3200        -0.7935       252.9021       -45.5105
  340.322-0.78      5       340.3247        -0.7836       252.8954       -45.5006
  340.322-0.78      6       340.3469        -0.7976       252.9311       -45.4924
  340.322-0.78      7       340.3240        -0.7678       252.8774       -45.4910
   340.352-0.3      1       340.3321        -0.3200       252.3949       -45.1986
   340.352-0.3      2       340.3352        -0.3017       252.3777       -45.1845
   340.352-0.3      3       340.3379        -0.2932       252.3709       -45.1770
   340.352-0.3      4       340.3510        -0.3055       252.3963       -45.1748
   340.352-0.3      5       340.3685        -0.3075       252.4143       -45.1627
   340.352-0.3      6       340.3575        -0.2894       252.3846       -45.1595
  340.374-0.09      1       340.3732        -0.1099       252.2041       -45.0321
  340.395-0.11      1       340.3975        -0.1417       252.2607       -45.0339
  340.396-0.37      1       340.3992        -0.4209       252.5658       -45.2117
  340.396-0.37      2       340.3741        -0.3888       252.5080       -45.2105
  340.396-0.37      3       340.3792        -0.3947       252.5190       -45.2103
  340.396-0.37      4       340.4012        -0.3963       252.5409       -45.1944
  340.396-0.37      5       340.3794        -0.3767       252.4996       -45.1987
  340.396-0.37      6       340.3941        -0.3936       252.5314       -45.1982
  340.396-0.37      7       340.3846        -0.3738       252.5012       -45.1928
  340.396-0.37      8       340.4027        -0.3791       252.5234       -45.1823
  340.396-0.37      9       340.3998        -0.3721       252.5131       -45.1800
  340.396-0.37     10       340.4148        -0.3883       252.5443       -45.1789
  340.419-0.31      1       340.4194        -0.3210       252.4752       -45.1323
  340.463-0.57      1       340.4229        -0.5959       252.7786       -45.3053
  340.463-0.57      2       340.4313        -0.6014       252.7922       -45.3023
  340.463-0.57      3       340.4314        -0.5927       252.7827       -45.2967
  340.463-0.57      4       340.4475        -0.6011       252.8066       -45.2897
  340.463-0.57      5       340.4418        -0.5820       252.7805       -45.2819
  340.463-0.57      6       340.4544        -0.5696       252.7783       -45.2642
  340.463-0.57      7       340.4498        -0.5568       252.7601       -45.2596
  340.463-0.57      8       340.4798        -0.5830       252.8160       -45.2533
  340.463-0.57      9       340.4837        -0.5673       252.8024       -45.2402
  340.463-0.57     10       340.4715        -0.5467       252.7688       -45.2365
  340.463-0.57     11       340.4881        -0.5611       252.7996       -45.2329
  340.488-0.56      1       340.4837        -0.5673       252.8024       -45.2402
  340.488-0.56      2       340.4881        -0.5611       252.7996       -45.2329
  340.491-0.90      1       340.4908        -0.9078       253.1828       -45.4513
  340.492-0.96      1       340.4952        -0.9739       253.2597       -45.4897
  340.495-0.94      1       340.4949        -0.9623       253.2465       -45.4826
  340.495-0.94      2       340.4953        -0.9432       253.2258       -45.4702
  340.495-0.94      3       340.5093        -0.9551       253.2516       -45.4669
  340.495-0.94      4       340.5018        -0.9354       253.2231       -45.4602
  340.495-0.94      5       340.5180        -0.9547       253.2591       -45.4599
  340.495-0.94      6       340.5290        -0.9498       253.2636       -45.4483
  340.495-0.94      7       340.5003        -0.9154       253.1996       -45.4487
  340.495-0.94      8       340.5308        -0.9282       253.2414       -45.4333
  340.514-0.14      1       340.5089        -0.1659       252.3881       -44.9641
  340.52-0.834      1       340.5017        -0.8439       253.1221       -45.4023
  340.542-0.28      1       340.5458        -0.2805       252.5459       -45.0093
  340.593-0.93      1       340.5956        -0.9504       253.3243       -45.3971
  340.593-0.93      2       340.5931        -0.9405       253.3110       -45.3928
  340.593-0.93      3       340.5948        -0.9300       253.3011       -45.3849
  340.608-0.98      1       340.6077        -0.9852       253.3735       -45.4097
  340.634-0.15      1       340.6349        -0.1518       252.4868       -44.8584
  340.689-0.92      1       340.7075        -0.9754       253.4525       -45.3262
  340.689-0.92      2       340.7117        -0.9641       253.4438       -45.3158
  340.689-0.92      3       340.6932        -0.9347       253.3947       -45.3115
  340.689-0.92      4       340.7209        -0.9629       253.4507       -45.3079
  340.689-0.92      5       340.7053        -0.9422       253.4139       -45.3070
  340.689-0.92      6       340.6890        -0.9221       253.3771       -45.3069
  340.689-0.92      7       340.7272        -0.9501       253.4422       -45.2949
  340.689-0.92      8       340.7313        -0.9372       253.4318       -45.2837
  340.736-0.22      1       340.7336        -0.2279       252.6584       -44.8312
  340.758-0.12      1       340.7717        -0.1377       252.5950       -44.7443
  340.769-0.11      1       340.7581        -0.1267       252.5707       -44.7477
  340.769-0.11      2       340.7717        -0.1377       252.5950       -44.7443
  340.769-0.11      3       340.7717        -0.1175       252.5731       -44.7313
  340.769-0.11      4       340.7650        -0.1023       252.5506       -44.7268
  340.769-0.11      5       340.7863        -0.1240       252.5933       -44.7243
  340.769-0.11      6       340.7848        -0.0958       252.5614       -44.7074
  340.807-0.97      1       340.7915        -1.0228       253.5801       -45.2910
  340.807-0.97      2       340.7876        -1.0108       253.5634       -45.2864
  340.807-0.97      3       340.7785        -0.9981       253.5412       -45.2855
  340.807-0.97      4       340.8218        -1.0276       253.6125       -45.2704
  340.807-0.97      5       340.8188        -1.0082       253.5884       -45.2606
  340.807-0.97      6       340.8318        -1.0096       253.6016       -45.2513
  340.843-0.96      1       340.8251        -0.9922       253.5764       -45.2456
  340.843-0.96      2       340.8352        -0.9669       253.5575       -45.2218
  340.843-0.96      3       340.8431        -0.9669       253.5647       -45.2156
  340.843-0.96      4       340.8750        -0.9595       253.5850       -45.1862
  340.843-0.96      5       340.8506        -0.9333       253.5344       -45.1887
  340.86-1.015      1       340.8371        -1.0244       253.6227       -45.2566
  340.86-1.015      2       340.8318        -1.0096       253.6016       -45.2513
  340.86-1.015      3       340.8439        -1.0213       253.6253       -45.2493
  340.86-1.015      4       340.8642        -1.0035       253.6239       -45.2223
  340.86-1.015      5       340.8785        -1.0181       253.6527       -45.2204
  340.86-1.015      6       340.8925        -1.0292       253.6775       -45.2165
  340.86-1.015      7       340.8880        -1.0084       253.6506       -45.2069
  340.862-1.04      1       340.8615        -1.0699       253.6947       -45.2662
  340.862-1.04      2       340.8556        -1.0342       253.6500       -45.2483
