-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   0.698+0.415      1         0.7087         0.4077       266.4291       -28.1188
   0.739-0.103      1         0.7366        -0.0954       266.9337       -28.3561
   0.766-0.464      1         0.7780        -0.4781       267.3308       -28.5181
    0.803+0.14      1         0.8118         0.1530       266.7366       -28.1631
   0.867+0.458      1         0.8664         0.4653       266.4664       -27.9543
   0.871+0.827      1         0.8477         0.8316       266.1018       -27.7790
   0.871+0.827      2         0.8644         0.8326       266.1108       -27.7643
   0.871+0.827      3         0.8723         0.8326       266.1155       -27.7576
   0.871+0.827      4         0.8699         0.8556       266.0919       -27.7476
   0.945+0.012      1         0.9369        -0.0188       266.9768       -28.1451
   0.954+0.217      1         0.9512         0.2165       266.7570       -28.0111
   0.966+0.027      1         0.9937         0.0378       266.9551       -28.0672
   0.985-0.133      1         0.9952        -0.1198       267.1090       -28.1474
   0.985-0.133      2         1.0440        -0.1257       267.1434       -28.1086
   0.994+0.175      1         0.9919         0.1581       266.8375       -28.0065
    1.01-0.087      1         1.0168        -0.0877       267.0905       -28.1123
    1.037-0.06      1         1.0497        -0.0682       267.0908       -28.0740
   1.083-0.022      1         1.0952        -0.0270       267.0774       -28.0137
    1.116+0.06      1         1.1077         0.0382       267.0214       -27.9694
    1.13-0.277      1         1.1269        -0.2725       267.3344       -28.1131
    1.13-0.277      2         1.1404        -0.2829       267.3524       -28.1069
    1.13-0.277      3         1.1485        -0.2532       267.3282       -28.0847
   1.145+0.043      1         1.0952        -0.0270       267.0774       -28.0137
   1.145+0.043      2         1.1144        -0.0196       267.0815       -27.9935
   1.145+0.043      3         1.0965         0.0215       267.0312       -27.9876
   1.267+0.046      1         1.2534         0.0125       267.1316       -27.8579
   1.322+0.013      1         1.3032         0.0164       267.1568       -27.8132
   1.681-0.687      1         1.6846        -0.6914       268.0651       -27.8485
   1.826-0.151      1         1.8519        -0.1463       267.6326       -27.4262
   1.826-0.151      2         1.8669        -0.1354       267.6308       -27.4078
   1.826-0.151      3         1.8804        -0.1521       267.6548       -27.4047
   1.874+0.473      1         1.8556         0.4726       267.0378       -27.1046
   1.889-0.062      1         1.8902        -0.0496       267.5613       -27.3438
   1.977-0.633      1         1.9656        -0.6341       268.1710       -27.5775
   1.991+0.047      1         1.9919         0.0387       267.5347       -27.2112
  10.004-0.393      1         9.9814        -0.3846       272.2896       -20.4929
  10.004-0.393      2         9.9794        -0.3777       272.2821       -20.4913
  10.014-0.818      1         9.9914        -0.7697       272.6548       -20.6702
  10.014-0.818      2        10.0009        -0.7531       272.6443       -20.6539
  10.039-0.153      1        10.0408        -0.1543       272.1054       -20.3293
  10.041-0.156      1        10.0406        -0.1540       272.1050       -20.3293
  10.043-0.425      1        10.0193        -0.3934       272.3173       -20.4640
  10.043-0.425      2        10.0592        -0.4240       272.3666       -20.4439
  10.072-0.423      1        10.0590        -0.4240       272.3664       -20.4441
  10.072-0.423      2        10.0874        -0.4046       272.3630       -20.4099
  10.082-0.414      1        10.0874        -0.4046       272.3630       -20.4098
  10.086-0.438      1        10.0588        -0.4236       272.3660       -20.4441
  10.086-0.438      2        10.0874        -0.4047       272.3631       -20.4099
  10.124-0.445      1        10.0861        -0.4379       272.3934       -20.4271
  10.124-0.445      2        10.0941        -0.4621       272.4202       -20.4318
  10.124-0.445      3        10.0841        -0.4147       272.3708       -20.4176
  10.124-0.445      4        10.0979        -0.4354       272.3972       -20.4156
  10.124-0.445      5        10.0879        -0.4047       272.3633       -20.4095
  10.124-0.445      6        10.1253        -0.4570       272.4315       -20.4020
  10.124-0.445      7        10.1056        -0.4158       272.3829       -20.3994
  10.124-0.445      8        10.1256        -0.4442       272.4197       -20.3956
  10.124-0.445      9        10.1202        -0.4347       272.4080       -20.3957
  10.124-0.445     10        10.1375        -0.4593       272.4400       -20.3925
  10.124-0.445     11        10.1169        -0.4162       272.3891       -20.3897
  10.124-0.445     12        10.1429        -0.4416       272.4262       -20.3791
  10.124-0.445     13        10.1331        -0.4107       272.3923       -20.3728
  10.124-0.445     14        10.1291        -0.3988       272.3792       -20.3705
  10.124-0.445     15        10.1493        -0.4070       272.3972       -20.3569
  10.124-0.445     16        10.1334        -0.3775       272.3615       -20.3565
  10.124-0.445     17        10.1645        -0.4279       272.4246       -20.3536
   10.156-0.34      1        10.1514        -0.3426       272.3382       -20.3238
   10.169-0.31      1        10.1674        -0.3446       272.3483       -20.3108
  10.173-0.389      1        10.1493        -0.4070       272.3972       -20.3569
  10.173-0.389      2        10.1331        -0.3771       272.3609       -20.3565
  10.173-0.389      3        10.1407        -0.3677       272.3560       -20.3454
  10.173-0.389      4        10.1584        -0.3777       272.3745       -20.3347
  10.173-0.389      5        10.1838        -0.4041       272.4123       -20.3252
  10.173-0.389      6        10.1691        -0.3622       272.3656       -20.3178
  10.173-0.389      7        10.1905        -0.3880       272.4007       -20.3115
  10.173-0.389      8        10.1798        -0.3470       272.3569       -20.3011
  10.173-0.389      9        10.1984        -0.3727       272.3905       -20.2973
  10.173-0.389     10        10.1898        -0.3457       272.3610       -20.2917
  10.173-0.389     11        10.2086        -0.3517       272.3762       -20.2782
  10.173-0.389     12        10.2193        -0.3631       272.3923       -20.2743
  10.173-0.389     13        10.2136        -0.3229       272.3519       -20.2599
  10.176-0.408      1        10.0841        -0.4746       272.4266       -20.4466
  10.176-0.408      2        10.0852        -0.4374       272.3925       -20.4276
  10.176-0.408      3        10.1248        -0.4570       272.4313       -20.4025
  10.176-0.408      4        10.1254        -0.4444       272.4199       -20.3958
  10.176-0.408      5        10.1193        -0.4341       272.4071       -20.3962
  10.176-0.408      6        10.1427        -0.4416       272.4261       -20.3794
  10.176-0.408      7        10.1325        -0.4110       272.3923       -20.3735
  10.176-0.408      8        10.1491        -0.4068       272.3969       -20.3569
  10.176-0.408      9        10.1599        -0.4023       272.3982       -20.3453
  10.176-0.408     10        10.1887        -0.4269       272.4361       -20.3320
  10.201-0.331      1        10.1465        -0.3141       272.3091       -20.3144
  10.201-0.331      2        10.1905        -0.3880       272.4007       -20.3115
  10.201-0.331      3        10.1646        -0.3397       272.3423       -20.3108
  10.201-0.331      4        10.1798        -0.3470       272.3569       -20.3011
  10.201-0.331      5        10.1665        -0.3286       272.3329       -20.3038
  10.201-0.331      6        10.1984        -0.3727       272.3905       -20.2973
  10.201-0.331      7        10.1587        -0.3016       272.3037       -20.2976
  10.201-0.331      8        10.1898        -0.3457       272.3610       -20.2917
  10.201-0.331      9        10.2153        -0.3818       272.4078       -20.2869
  10.201-0.331     10        10.1683        -0.2944       272.3019       -20.2857
  10.201-0.331     11        10.2279        -0.3893       272.4212       -20.2795
  10.201-0.331     12        10.2086        -0.3517       272.3762       -20.2782
  10.201-0.331     13        10.2243        -0.3758       272.4068       -20.2761
  10.201-0.331     14        10.2193        -0.3631       272.3923       -20.2743
  10.201-0.331     15        10.1964        -0.3192       272.3396       -20.2731
  10.201-0.331     16        10.1803        -0.2965       272.3101       -20.2762
  10.201-0.331     17        10.1790        -0.2851       272.2988       -20.2719
  10.201-0.331     18        10.1671        -0.2640       272.2729       -20.2721
  10.201-0.331     19        10.1940        -0.3046       272.3247       -20.2682
  10.201-0.331     20        10.2136        -0.3229       272.3519       -20.2599
  10.201-0.331     21        10.2339        -0.3557       272.3930       -20.2579
  10.201-0.331     22        10.1983        -0.2875       272.3110       -20.2561
  10.201-0.331     23        10.2147        -0.3041       272.3349       -20.2498
  10.201-0.331     24        10.1857        -0.2397       272.2599       -20.2440
  10.201-0.331     25        10.2356        -0.3207       272.3612       -20.2395
  10.201-0.331     26        10.2512        -0.3385       272.3858       -20.2346
  10.201-0.331     27        10.2464        -0.3162       272.3626       -20.2279
  10.201-0.331     28        10.1955        -0.2281       272.2542       -20.2298
  10.201-0.331     29        10.2067        -0.2433       272.2742       -20.2274
  10.201-0.331     30        10.2646        -0.3202       272.3757       -20.2139
  10.201-0.331     31        10.2919        -0.3532       272.4205       -20.2060
  10.201-0.331     32        10.2285        -0.2073       272.2518       -20.1908
  10.201-0.331     33        10.3127        -0.3501       272.4283       -20.1863
  10.215-0.206      1        10.1951        -0.2277       272.2535       -20.2299
